0,1,2,3,class
,,,,1
,,,0.3,0
4.9,,1.5,,0
,3.0,,1.4,1
6.7,3.0,5.2,,2
4.9,,4.5,1.7,2
,2.3,,,1
,3.1,5.5,1.8,2
,,,1.6,1
,,,1.5,2
,2.4,3.7,,1
4.3,,,0.1,0
,,4.4,1.4,1
,4.2,1.4,0.2,0
,3.8,,,0
,,4.5,1.6,1
,2.5,,1.5,1
5.1,,1.7,0.5,0
,,1.6,0.2,0
5.2,2.7,,,1
,2.4,,1.1,1
,2.9,,1.4,1
6.8,,4.8,,1
5.6,2.8,4.9,,2
,,5.6,2.4,2
7.2,,5.8,,2
,,5.1,2.4,2
5.8,,,1.2,1
,3.2,5.3,,2
,,,0.2,0
6.5,,,,2
5.0,,,0.2,0
4.9,,,,0
4.8,,1.6,,0
,,,0.2,0
5.1,,1.4,,0
,2.6,,,2
,2.6,,,1
5.7,,,1.3,1
,,,,2
,,,1.8,2
,,5.6,,2
,,,1.9,2
6.2,,,2.3,2
7.2,3.6,6.1,2.5,2
,3.5,,,0
,3.0,,,2
,,,2.4,2
,3.2,,,0
,2.7,,1.9,2
,,1.7,0.2,0
5.6,,,1.1,1
6.3,,5.0,,2
,3.8,1.9,0.4,0
,3.1,,,1
,,4.7,1.2,1
6.1,2.8,4.0,1.3,1
4.7,3.2,1.3,,0
5.8,,,,1
5.1,3.5,1.4,,0
,,1.7,,0
,,,1.3,1
,,1.6,,0
,2.9,4.6,1.3,1
5.0,,,0.2,0
,,,1.3,1
,2.3,,1.3,1
7.7,,6.7,,2
,,,0.2,0
6.5,,,2.0,2
,3.7,1.5,,0
5.9,,,1.5,1
6.4,,,2.2,2
6.0,,4.0,,1
,2.6,3.5,,1
14.502848633761836,5.518496798680151,11.000918362152333,3.8866727949332556,0
3.2462765514818157,0.7488876876215746,11.458901903176475,1.8,2
7.6,1.515586379021801,6.6,-1.7335586819095021,2
9.461416697725895,2.7,8.625256919778332,1.6,1
6.4,3.2,4.5,5.039902786381839,1
5.7,1.5606867408678047,4.1,1.3,1
8.638596544992765,2.0,-3.813589551670786,-0.29707022005897854,1
12.288137960017941,3.0,4.2,1.2,1
2.037646740939311,6.166228242204367,10.152786856159958,0.2,0
1.9318294552522404,6.895576774270205,-4.260628466272564,1.7,1
3.8479562414093564,3.3,6.0,3.9684040159263567,2
7.9,5.114770952539241,14.880518895121828,2.0,2
9.528192565800191,0.34202446736165815,1.3,0.2,0
2.3765469827856944,3.7,1.5,0.2,0
10.523469518301509,3.8,-2.9648962014066775,-0.0741230299836857,0
2.8415866502854135,5.44693322902715,5.1,2.3,2
3.7553897898911743,3.0,-2.8748149981549957,1.8,2
5.0,5.155500226574578,1.3,0.3,0
12.570757051329199,7.648898301868568,1.2,0.2,0
6.2,2.9,-3.1705210889638975,-1.7632452240678138,1
1.6628590006727222,2.9,10.104708201401726,1.3,1
11.363628133661546,3.4,7.024031246237152,0.2,0
4.8,1.6612695552471457,1.9,-2.59951630041252,0
5.1,3.8,1.5,4.496367568129798,0
10.528855855879748,0.9667748286794575,4.4,1.2,1
6.9,4.347454739815096,5.7,3.978542405154762,2
3.9371807771756964,6.852981034026032,4.5,1.5,1
5.6,5.543789366836597,6.6804761520853875,1.5,1
13.00274698244648,2.7,4.9,-0.28570076589096094,2
3.246784206772074,1.0495852793551497,12.052828158311609,1.5,1
6.9,0.7937049515825074,-3.001663331631943,-1.372796674039699,1
7.1,5.238436634138487,-4.83394794522725,2.1,2
6.9,4.746675349179526,-2.0253721722827893,3.63622324578758,2
6.8,-0.1518440505146894,5.5,2.899176835562915,2
9.691720051025705,4.966829202969022,-1.152466375171751,0.2,0
4.9,-0.7070602843966258,1.5,-1.314530429022615,0
2.522349387156939,3.3,12.890079913443799,5.661259106160189,2
9.877530003643862,3.4,8.589621829002432,3.7842010903476107,0
7.2,1.2501041589774964,0.2091885063529899,1.8,2
2.892724780806497,-0.6230613241382078,-6.656895736984487,-0.24761055967185674,2
3.345136556897624,4.714210277269789,-6.609469665645902,1.4,1
0.9241141612063735,6.336026946384461,5.7,2.6003262709669004,2
9.444933806937929,5.356270809921013,9.698680746235635,0.3,0
5.7,0.6130947809177218,7.702024533202735,0.4,0
5.2,4.1,1.5,0.1,0
9.379775573003421,3.6,-1.237001182089803,5.118965062484852,0
4.06087237419977,3.5,0.49085534098404615,-1.313967588803217,0
12.426268012074594,5.969398918402967,-1.0543714641501074,1.9,2
1.8982866449962918,3.0,8.437487536817823,4.746093947804464,2
14.395853148792781,2.5,-4.899742901908018,1.1,1
2.1669297681272077,7.108417097605361,1.2,0.2,0
7.7,5.28286057796806,-3.631960782391144,2.2,2
5.0,5.816645608090914,1.6,-0.5455515720259283,0
9.005531231329662,2.2,5.0,1.5,2
-1.1027366839580972,3.0,-8.644389917722137,-1.8941483815976285,2
12.447809782962619,4.357381328189017,5.8,1.8,2
6.0,2.9,4.5,1.5,1
5.7,2.9,4.2,-1.2698152971524193,1
5.6,6.445399815683865,7.77467863684179,2.608028228626621,1
4.8,3.0,1.4,2.6797077575257573,0
1.8245581350903097,6.426009585794601,1.4,-2.609329440887417,0
1.7548643927168288,1.3084149699672993,-1.5032723950944478,1.8,2
11.99646771723699,1.5954163773524443,3.6,-1.3529201966049098,1
12.17387539033977,3.7,1.5,0.4,0
5.2,1.82456931527408,10.489404344177558,0.2,0
2.911467534772367,5.460395078639769,-4.122897406780659,1.0,1
2.7678483952315003,2.3,-5.5246273366129826,1.3,1
6.2,7.218194346182447,4.8,2.7469577178956883,2
9.681603506390697,7.394292375918952,-0.7891414100512861,0.2,0
6.8,4.979489582228338,-4.392069010483797,2.3,2
0.6115052489141022,2.5,5.0,-1.2213185806248752,2
7.0,5.751185753862256,-4.518882749369886,1.4,1
5.4,0.9352835750327455,8.009382106859315,0.4,0
5.9,5.938949656944594,4.8,-0.48982730814528486,1
1.626011220853208,2.7,5.3,-0.91115284988983,2
