0,1,2,3,class
5.4,,,1.5,1
,2.3,1.3,0.3,0
4.9,,1.5,,0
,3.0,,1.4,1
6.7,3.0,5.2,2.3,2
4.9,,4.5,1.7,2
,2.3,,,1
,3.1,5.5,1.8,2
,,,1.6,1
,,,1.5,2
,2.4,3.7,,1
4.3,,,0.1,0
,3.0,4.4,1.4,1
,4.2,1.4,0.2,0
,3.8,1.7,,0
6.0,,4.5,1.6,1
,2.5,,1.5,1
5.1,,1.7,0.5,0
,,1.6,0.2,0
5.2,2.7,,,1
,2.4,,1.1,1
6.1,2.9,,1.4,1
6.8,,4.8,1.4,1
5.6,2.8,4.9,2.0,2
,,5.6,2.4,2
7.2,,5.8,,2
,,5.1,2.4,2
5.8,2.7,,1.2,1
6.4,3.2,5.3,,2
,,,0.2,0
6.5,3.2,,,2
5.0,,,0.2,0
4.9,,,,0
4.8,,1.6,,0
,,,0.2,0
5.1,,1.4,,0
,2.6,6.9,2.3,2
,2.6,,1.2,1
5.7,,,1.3,1
,,,,2
,,6.3,1.8,2
,2.6,5.6,,2
,,,1.9,2
6.2,3.4,,2.3,2
7.2,3.6,6.1,2.5,2
,3.5,,,0
,3.0,,,2
,,,2.4,2
,3.2,,,0
5.8,2.7,,1.9,2
,3.4,1.7,0.2,0
5.6,,,1.1,1
6.3,2.5,5.0,,2
,3.8,1.9,0.4,0
6.7,3.1,4.7,,1
6.1,,4.7,1.2,1
6.1,2.8,4.0,1.3,1
4.7,3.2,1.3,,0
5.8,,,1.0,1
5.1,3.5,1.4,,0
,,1.7,,0
,,,1.3,1
,,1.6,0.2,0
,2.9,4.6,1.3,1
5.0,,,0.2,0
,,,1.3,1
,2.3,,1.3,1
7.7,,6.7,,2
,2.9,1.4,0.2,0
6.5,,,2.0,2
,3.7,1.5,,0
5.9,,,1.5,1
6.4,,,2.2,2
6.0,,4.0,,1
,2.6,3.5,,1
5.4,0.2069182045626083,-4.561551182644328,0.4,0
0.548207128333114,3.0,4.9,1.8,2
7.6,-0.19797935330304045,6.6,4.340262708602049,2
4.087683171121263,2.7,7.973140297708252,1.6,1
6.4,3.2,4.5,1.5,1
5.7,5.847678728081608,4.1,1.3,1
9.540919080790793,2.0,8.971577627934993,3.627988998013904,1
9.743318160720287,3.0,4.2,1.2,1
3.5123183255016097,6.4859869264726635,10.588618820607403,0.2,0
11.38487611107027,1.5104522077059581,7.14320337697128,1.7,1
3.3697979472726076,3.3,6.0,-2.3170643349103837,2
7.9,4.947463235883951,6.7175092521062165,2.0,2
2.8222343336726996,3.0,1.3,0.2,0
2.9645848974686904,3.7,1.5,0.2,0
1.6957872307520256,3.8,1.6,2.7107682387746346,0
6.9,5.494019515515555,5.1,2.3,2
3.362329576164353,3.0,-2.8914366908143965,1.8,2
5.0,0.4266460228090805,1.3,0.3,0
2.275565057155657,1.685903978473719,1.2,0.2,0
6.2,2.9,8.955473112859384,2.745782930067456,1
9.055588079406494,2.9,9.960211996463322,1.3,1
5.0,3.4,-0.5131768134417136,0.2,0
4.8,5.3797404209343,1.9,0.2,0
5.1,3.8,1.5,0.3,0
9.750430000282854,5.368387467821416,4.4,1.2,1
6.9,5.163726355445376,5.7,2.9222657122592652,2
9.993704065413096,5.682035027847616,4.5,1.5,1
5.6,3.0,-0.69592297605843,1.5,1
6.3,2.7,4.9,-0.23468690138261916,2
9.460725561695401,4.369599651970515,9.44677247917223,1.5,1
6.9,3.1,-2.0815639750969024,3.4023911126755277,1
7.1,0.7369379167414625,12.214839547986955,2.1,2
6.9,5.589439615350021,-2.930915995166042,-0.07690589822278193,2
6.8,7.006103938199776,5.5,4.274176024678207,2
8.627892432575068,0.8197253464819703,-5.355826376528222,0.2,0
4.9,5.044316717102509,1.5,2.8647521918611463,0
8.1748086817324,3.3,5.7,2.1,2
3.649564984006724,3.4,-3.7413856947238333,0.3,0
7.2,4.376918498977812,-4.506761596087901,1.8,2
11.421421611682922,0.05918164841655271,13.304722641938632,2.938424837681351,2
2.16934124991094,1.4525336094317676,4.4,1.4,1
10.242059899856239,3.3,5.7,3.993160849845989,2
10.46209109931219,1.5093585253102435,7.594901335053883,0.3,0
5.7,4.4,-7.253512255779358,0.4,0
5.2,4.1,1.5,0.1,0
2.737211104485113,3.6,-3.0983798489092393,-0.6458658219517199,0
9.607869842562993,3.5,-0.711914627661951,0.045965246839577034,0
10.730291757452882,0.4152176828192169,-4.390859154141325,1.9,2
3.0096238862036726,3.0,8.129963923159156,-0.10921555007274542,2
5.1,2.5,7.857163344908615,1.1,1
3.2091877824665174,4.0,1.2,0.2,0
7.7,1.5166394006390855,-2.476491700923827,2.2,2
5.0,3.4,1.6,3.5633772112493363,0
9.533686193134757,2.2,5.0,1.5,2
7.7,3.0,6.1,3.939929307727799,2
6.7,4.480984780608221,5.8,1.8,2
6.0,2.9,4.5,1.5,1
5.7,2.9,4.2,-1.1262681052876564,1
5.6,1.685152623143455,7.962382865823047,1.3,1
4.8,3.0,1.4,3.307120378839052,0
2.712363332840935,4.9046157740958565,1.4,2.832302886939895,0
4.1085879249127775,4.678807164023592,-4.21785784077529,1.8,2
7.927710788772128,4.405968815934245,3.6,1.3,1
2.6461400355603573,3.7,1.5,0.4,0
5.2,6.987328318248946,-0.25560287695016903,0.2,0
4.156064234654896,1.7214178750632845,-5.048646114924802,1.0,1
4.030799004311011,2.3,-0.5060251824862423,1.3,1
6.2,7.110586090175895,4.8,3.092875063742609,2
3.603387579486678,3.2,1.4,0.2,0
6.8,1.9619215815894055,-4.00488471503512,2.3,2
2.218167235371423,2.5,5.0,-1.139875070104209,2
7.0,5.113274052497276,7.051300626066461,1.4,1
5.4,5.145398033001266,8.835443370460851,0.4,0
5.9,1.4915697103460712,4.8,-1.7227210369226564,1
2.056040671503385,2.7,5.3,-1.1990127745192738,2
