0,1,2,3,class
,,,,1
,,,,0
,,,,0
,,,,1
,3.0,5.2,,2
4.9,,,1.7,2
,,,,1
,3.1,,,2
,,,,1
,,,,2
,2.4,,,1
,,,0.1,0
,,4.4,1.4,1
,,,0.2,0
,,,,0
,,,,1
,,,,1
,,1.7,0.5,0
,,1.6,0.2,0
,,,,1
,2.4,,1.1,1
,,,1.4,1
,,,,1
,,,,2
,,,2.4,2
,,,,2
,,5.1,2.4,2
,,,1.2,1
,3.2,,,2
,,,0.2,0
,,,,2
,,,,0
,,,,0
,,,,0
,,,0.2,0
,,,,0
,,,,2
,,,,1
,,,,1
,,,,2
,,,1.8,2
,,,,2
,,,1.9,2
,,,,2
,,,,2
,3.5,,,0
,3.0,,,2
,,,,2
,,,,0
,,,,2
,,,,0
,,,1.1,1
,,5.0,,2
,,,,0
,3.1,,,1
,,4.7,1.2,1
,2.8,,1.3,1
,3.2,,,0
,,,,1
,,,,0
,,,,0
,,,,1
,,1.6,,0
,,,1.3,1
,,,,0
,,,1.3,1
,,,,1
,,,,2
,,,,0
,,,2.0,2
,,,,0
,,,1.5,1
,,,2.2,2
,,4.0,,1
,2.6,3.5,,1
4.441228389971606,0.5089278505844081,0.4677772016799948,4.216129828283682,0
6.1,4.50000260295822,-1.370913540109461,-0.3199509777329643,2
7.6,3.0,8.988730953855782,-3.386555237841162,2
9.29939122816248,2.0314377003261024,-5.4319324640870645,-0.8206796232723592,1
12.945730839502918,4.8422061975895225,13.566000965853782,1.5,1
9.991890717077835,4.840275663133214,-0.8682191098968213,2.686620605210779,1
2.740645147844141,0.9100557176368187,15.659723170712876,6.545644538756556,1
2.34075885535535,0.9860171867880245,13.559070962818158,3.843022798400551,1
4.6,8.682375589159882,7.606250999110391,0.2,0
11.220425975188322,5.599932612993909,0.46583055629726466,1.7,1
3.115554208473548,-0.2164660147503656,-6.655345138727242,3.9738629796849922,2
0.22882778773074675,5.305508079455869,-2.632453011064014,2.0,2
0.9015335703579597,4.868199616160579,9.52747286124151,-1.6076311713486295,0
8.67290991701161,1.7742269815075447,-4.147734922447893,-0.5048535011062532,0
9.508810845510638,-0.42869810042313394,8.593672416559148,3.3092305403819995,0
7.875255816190754,1.141558718108295,6.7302442398590125,-3.249088570242261,2
10.566433499762752,6.791426049424533,12.419977695201371,1.8,2
7.91482022888939,1.1666273435590744,-3.7146167312293086,-2.0090835123600423,0
11.123168707044167,1.5158849665201088,-2.2606070323809155,-0.9188588610681965,0
8.30056470775979,2.0228655879322477,11.215551825424228,-0.8909699862807146,1
2.6078760403265155,2.9,-5.319660981315769,-3.2419555517042435,1
12.85674845093946,5.082819645967341,-10.493900167526792,5.766686465388942,0
1.730363345504152,4.876846285706379,-2.2513091906743563,0.2,0
5.1,3.8,-3.8348227611023846,4.974355704000698,0
2.4722159276483393,2.6,-2.137095574339078,1.2,1
-2.392338405213897,1.721037704060409,7.75680080642189,3.928689463153332,2
-0.9212930559319206,-0.6637023600551755,-2.5423411963161735,3.0648147572115896,1
3.5679242922356167,0.06430275000320707,14.051846489226726,1.5,1
13.119386418747244,2.7,11.744293635275458,1.8,2
8.695611369944269,4.39584850083822,4.6,-0.19260020374133147,1
8.805317152309865,0.570388595379455,7.553339406252903,-0.42957421931862694,1
10.29199237907616,4.9993957407024245,9.28489007048718,5.433604696899524,2
6.9,6.489672983738911,8.863219217580326,6.497725836296553,2
13.239739856593685,2.015181890645411,-1.9442642920228055,-1.621043506844282,2
4.154828705450942,6.726045235745843,-9.27035453630372,3.007379680345579,0
4.9,3.1,13.622459125676212,-3.5870287982669695,0
7.984352306309807,-0.6793421734881193,8.164210248443112,-3.1366568211739803,2
15.19592871413393,7.271031513621953,8.258586874364282,4.931497011146815,0
4.158502287818453,3.2,7.713096127541887,1.8,2
10.11825405573274,2.8,-0.19175465872400999,2.1,2
15.166935659845368,7.5047530096307735,-7.215538828425867,-1.8596745951228302,1
-2.8051701713590997,5.512445714821499,16.143207278538018,3.730843557964289,2
9.28803180240211,4.424122453732624,1.4,0.3,0
8.018525102043315,7.655877456700301,-3.010524105147307,-0.74129328340308,0
-1.4364337732785504,1.5042247714989903,9.044751585097128,5.519557749431049,0
1.8942247513072195,4.815402007995855,7.2125518063999134,-1.6834545035794346,0
3.462295116208352,3.5,7.913123498158301,4.4985997948782,0
2.0098038183688476,4.760167337739215,-5.1423528221714605,2.92630010580135,2
3.311990773399785,4.595529765074148,5.5,3.004829219256025,2
0.3569198559275226,2.5,6.859529843388753,-0.02683934794206433,1
0.9495994285368896,5.419004192332033,-4.7785085863901156,5.354708547951934,0
1.1872838786659754,4.755437980681723,8.505922259688045,-0.9467306671785205,2
8.01027169710559,7.544222686258199,8.828481158838905,0.4,0
6.0,5.029294884987001,9.12048043251437,3.236362365651493,2
7.7,5.929251851727461,7.345547312994412,3.6713593654164374,2
9.011866718940938,5.404088781349051,8.842551011763126,3.5384128662222105,2
8.612912600714687,-1.0972400461623342,-0.3463732646452051,-2.224004954531801,1
8.292233935132838,6.297522951069494,15.059800039993988,-0.7236518098024509,1
7.945265455402625,5.007658400188897,0.03943253494889731,-2.9607252527726273,1
2.948981008364837,6.682858812296478,11.976035495418259,0.1,0
8.18706829542977,5.392537522627006,-11.276220710080322,-2.194240290120771,0
6.3,5.383396669987411,6.752871751329131,4.595307242859951,2
10.268365242135365,2.9,-1.4373181795641274,0.07640208256020986,1
5.1,6.030646513088849,-0.6079601402586992,-0.2157849949133448,0
11.757543071413714,3.4,1.4,-0.19043194792462215,0
10.649672491592227,1.9098868386753964,-5.1776789781312615,6.358988696758707,1
10.605548830757584,-0.06658196596532973,-0.986084115864601,-4.732930222765069,1
8.649408298997999,5.7618003657143,14.814707285808907,-1.5838458381909337,2
8.390407004755856,8.154296862904374,14.656882691446778,-0.9410552055525543,0
14.871414864758428,0.5394621879590927,-1.1297754736828063,0.07858444545313725,2
1.2428728292827254,2.5,10.85572593204187,2.0,2
2.27327363486305,6.077080259195163,-2.5092145460759916,1.4,1
0.7314079714651114,6.675172367578122,9.269667850331611,0.4,0
8.505084788631933,0.42065746000968596,16.52384793049633,4.49486483526417,1
6.4,4.601619168611674,6.728512738505538,-1.442416469305579,2
