Unnamed: 0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,class
5,80,4,225,6,-3,0,0,-2,159,0,2,0,2,2,1,0,0,0,1,0,1,0,0,0
4,78,7,132,6,3,0,10,7,-24,0,5,0,3,2,1,0,0,0,0,1,1,1,1,1
-2,12,6,-113,-1,0,0,-1,0,-89,3,-3,2,0,0,1,0,0,1,0,0,0,0,0,0
-1,85,2,222,0,0,8,0,7,0,3,0,2,0,0,0,0,1,0,1,0,0,0,1,0
0,145,9,100,6,0,6,6,0,79,-1,0,0,0,2,0,1,1,1,1,0,0,1,1,1
-1,113,8,-37,0,8,5,6,0,106,0,0,0,0,2,1,1,1,0,1,0,0,1,1,0
7,99,5,197,3,-6,-1,5,6,160,0,-2,3,0,0,0,0,1,1,0,0,1,1,0,0
5,101,6,-33,0,10,-2,0,0,121,0,5,2,2,3,0,1,1,0,1,1,1,0,0,0
8,70,7,-20,12,-2,-1,0,0,12,4,-1,2,0,2,1,0,0,1,0,1,1,1,0,0
5,-66,-2,138,8,0,0,4,6,99,0,-3,0,0,0,1,1,1,1,0,1,0,0,0,1
6,-57,-2,-22,-2,9,-1,-2,0,-93,0,7,0,3,0,0,1,0,0,1,0,0,0,1,1
1,-48,-8,193,9,0,-1,-2,5,-61,3,-2,0,2,3,0,0,1,1,0,0,1,1,1,1
2,124,6,-186,8,-8,0,10,3,89,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0
0,-14,0,-26,-4,-4,4,-1,-1,-10,0,4,0,0,0,1,1,0,0,0,1,1,1,1,1
0,141,-2,264,-7,8,7,0,6,159,3,6,2,0,2,1,0,0,1,0,0,0,1,1,0
5,93,0,167,7,5,0,0,5,93,0,5,0,0,2,0,0,1,0,0,1,0,1,1,1
-1,88,4,344,5,-1,4,4,2,-37,0,2,2,3,0,1,1,1,0,1,0,1,0,0,0
-3,109,-4,144,0,10,6,6,3,11,-1,3,3,0,2,0,1,0,0,0,1,0,1,1,0
4,-47,5,97,7,7,4,-1,0,88,-1,5,2,3,3,0,0,0,0,0,0,0,1,1,0
6,-23,-2,-108,-6,6,0,5,-3,-18,3,8,0,2,3,1,1,1,0,0,1,1,1,1,0
4,-13,6,-36,-4,0,-3,0,0,139,3,-2,0,0,3,1,0,1,1,1,1,0,0,1,0
-3,98,5,-164,-2,5,0,0,5,-39,3,5,3,3,3,0,0,1,0,1,0,1,0,0,0
-1,-33,-2,-120,0,0,7,-4,-2,159,-1,4,3,0,2,1,0,1,1,0,1,1,1,1,0
8,-101,5,152,-5,9,4,5,3,122,-3,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0,67,-5,-54,-3,0,-2,0,0,-50,5,-2,2,0,0,1,1,0,1,0,0,1,0,1,0
5,79,-1,131,-4,8,9,0,-3,154,3,-1,0,0,0,1,1,0,0,0,1,1,0,1,0
-1,-26,-4,-37,6,5,0,6,8,-19,5,0,2,0,2,1,1,0,0,0,1,1,0,0,0
-3,-8,5,-34,-2,0,-1,-1,0,123,0,5,1,0,2,1,0,1,0,0,1,1,1,0,0
0,123,7,-14,8,-3,0,5,5,143,-1,0,0,3,0,0,0,0,0,1,1,0,0,1,1
0,-4,-5,-85,6,7,0,0,1,-13,6,-1,0,3,2,1,0,1,0,0,1,1,1,1,0
1,73,5,106,1,-6,-1,6,-1,104,0,-3,0,1,2,1,0,0,1,0,1,1,0,1,0
0,18,5,-75,13,-5,-1,6,5,105,0,0,3,0,3,0,0,0,0,1,1,0,1,0,0
10,-9,5,-46,5,5,6,0,0,129,-2,5,2,0,0,1,1,1,0,0,1,1,0,0,0
5,118,5,-44,6,5,6,-2,6,-66,4,0,2,3,3,0,0,0,1,1,1,1,1,1,0
-4,-9,-4,175,0,0,4,-3,0,16,3,0,0,-1,2,0,1,1,0,0,0,0,0,0,1
5,90,-3,127,8,6,0,-1,5,31,-1,-1,0,3,0,0,0,0,0,1,1,0,0,1,0
7,98,6,-2,-5,10,6,-3,-3,97,0,0,3,0,2,1,1,0,1,1,1,1,0,0,1
-2,-12,7,-37,8,9,5,0,-2,-10,6,5,0,0,2,1,0,1,0,1,0,0,1,0,0
4,-31,4,168,-7,7,5,4,8,-10,-2,8,0,3,3,0,1,0,0,1,0,0,1,1,0
0,-14,5,-1,3,-1,4,-3,6,119,0,8,2,3,2,0,0,1,1,0,1,1,0,0,0
6,-26,-3,-86,7,10,1,-2,5,2,5,5,2,2,4,0,0,1,0,0,1,1,1,0,0
-2,73,-6,-9,-8,7,6,5,-2,132,3,5,2,2,2,0,1,0,1,0,1,1,1,0,0
4,102,-2,-216,-1,9,0,0,4,128,0,0,2,3,0,1,1,1,1,1,1,1,0,1,0
-3,77,6,312,0,10,5,7,4,180,0,-1,0,0,-1,1,0,1,0,1,0,1,0,0,1
0,-52,0,-73,9,8,0,0,7,-5,3,0,2,2,0,0,1,1,0,0,1,0,0,0,0
0,2,7,-57,8,7,-3,0,-3,16,0,0,0,2,2,1,0,1,1,0,1,1,1,1,0
0,-2,5,-6,-2,-2,0,0,6,9,4,5,0,2,0,1,1,0,1,0,0,1,1,0,0
-3,-19,-2,137,10,6,5,10,10,113,4,8,0,0,2,1,0,0,1,0,0,0,0,1,0
4,91,11,-24,7,-4,7,-3,6,-119,0,7,2,1,0,0,0,0,0,0,1,1,0,1,0
-1,-16,3,-88,-3,9,5,0,5,85,6,5,0,3,2,1,0,0,1,1,0,0,0,0,0
6,178,3,-201,0,5,3,-4,0,100,5,-1,3,0,0,1,0,0,1,0,1,0,1,1,0
5,-46,-1,-102,-4,-3,0,-3,0,77,3,-1,0,1,1,1,0,1,1,0,0,0,0,1,0
4,-35,5,-36,6,3,4,-3,-4,102,5,5,3,0,0,1,1,1,0,1,0,0,1,1,0
5,84,5,115,1,0,-1,0,0,83,0,4,3,2,0,1,1,1,0,0,0,0,0,1,1
5,101,-3,-50,-1,9,5,7,0,-2,0,5,0,3,3,0,0,1,0,1,1,1,1,1,0
0,-49,7,-31,-2,-3,0,0,-3,98,-1,6,2,0,0,0,1,1,1,0,0,0,0,1,1
-1,108,-1,142,7,-2,-2,6,7,91,-1,0,2,1,2,1,0,0,1,0,1,1,0,0,0
0,84,8,-48,6,5,6,4,5,6,0,-1,2,3,2,0,1,0,0,1,1,0,0,0,0
1,102,-2,133,-3,5,0,6,5,104,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1
2,79,6,189,8,11,5,-1,4,-25,0,-4,0,0,1,0,1,1,0,0,1,1,0,0,0
0,-19,10,169,0,5,6,-1,5,138,3,0,0,2,2,0,1,0,1,1,1,0,1,0,0
9,-87,7,-54,0,6,6,5,4,-34,0,4,0,3,0,1,0,0,0,1,0,1,0,1,1
0,68,0,-5,7,11,-3,4,5,-47,0,6,2,2,2,1,0,0,0,0,1,0,1,1,0
4,86,4,-60,-5,5,0,8,-3,103,-1,-2,2,0,2,0,1,0,1,0,1,1,1,1,0
6,-15,-3,110,12,2,0,0,0,-76,4,6,0,0,2,0,1,0,1,0,0,0,1,0,0
-1,142,-4,112,-3,0,6,4,-1,5,4,0,0,0,4,0,0,1,1,0,1,0,0,0,0
0,129,-3,-24,9,-3,-1,0,6,-9,3,0,0,2,0,1,0,1,1,1,0,1,0,0,1
4,-61,-2,-30,6,9,-1,7,-1,158,-1,4,3,0,0,0,0,0,1,1,1,1,1,0,0
6,95,-3,1,6,-3,4,7,5,79,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0
4,-90,7,-2,-2,8,5,-1,-1,14,0,-3,2,2,0,0,1,1,1,0,0,1,0,0,0
4,-60,5,156,-7,7,-2,8,5,93,0,4,0,-1,2,1,0,1,1,1,0,0,0,1,0
5,146,5,-47,-1,6,5,7,0,134,0,0,0,1,3,1,0,1,1,1,0,0,0,0,0
5,-4,-1,-15,7,8,5,8,-1,13,0,0,2,0,2,1,1,0,1,0,0,1,1,0,1
7,184,-1,122,6,7,4,-1,0,13,3,0,1,3,2,1,1,1,1,1,1,1,0,0,0
0,82,-1,-8,7,7,0,7,5,88,6,0,3,0,2,1,1,0,1,0,1,0,1,0,1
0,-19,5,-2,-1,-1,-1,-3,4,75,3,0,3,2,2,0,0,1,0,0,0,1,0,0,0
5,-24,-3,-53,-1,5,-1,-4,0,154,4,7,0,2,0,1,0,1,0,0,1,1,1,0,0
0,-25,2,-91,1,-1,5,0,-2,-73,-1,5,0,-1,2,1,0,0,1,0,0,0,1,0,0
7,100,5,200,5,-1,-1,0,-3,123,3,9,0,2,2,1,1,0,0,0,1,1,1,1,1
-1,1,10,198,9,-1,-1,5,-2,-13,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
7,-4,0,-12,5,5,0,0,0,89,0,5,0,0,0,1,0,1,0,0,0,1,1,0,0
0,-1,-1,133,-4,10,0,6,5,81,5,-2,2,0,2,0,1,0,0,0,1,1,0,0,0
6,-9,-4,194,7,-2,0,5,6,-10,5,-3,3,0,2,0,1,1,0,1,1,1,0,0,0
5,84,-4,-33,-4,6,7,4,8,10,-1,6,2,2,3,0,1,1,0,0,0,1,0,1,0
0,158,5,-25,10,6,0,-1,2,125,3,0,3,2,0,0,0,1,1,1,1,1,1,0,0
4,0,9,138,10,-1,5,5,6,81,3,-1,2,0,3,0,0,1,1,0,0,1,0,1,0
-1,89,5,-188,0,10,4,-3,-2,-89,-1,6,4,2,0,0,1,0,0,1,1,0,0,1,1
4,76,-1,126,0,8,4,5,0,200,0,-3,0,0,2,0,1,1,0,0,1,0,0,1,0
0,135,5,205,5,11,7,6,0,108,5,0,2,0,1,1,0,0,1,0,0,0,1,1,0
7,-12,-2,156,7,-1,-2,5,4,87,3,8,0,3,3,1,0,0,1,0,0,1,1,1,1
4,-63,-1,-201,5,6,5,8,0,101,3,4,1,2,3,1,0,1,0,1,0,0,0,0,0
2,-19,6,-127,8,7,0,-1,0,88,4,0,0,2,2,0,1,0,0,0,1,1,0,1,0
4,105,-5,-82,0,4,-2,5,0,8,0,0,0,0,3,0,0,1,1,0,1,0,0,1,0
5,-48,-2,149,5,-2,9,5,5,94,4,-3,3,0,2,0,0,1,0,1,0,0,1,0,0
4,72,8,-57,8,5,4,0,4,77,4,8,3,0,0,1,0,0,0,0,1,0,0,1,0
2,-58,9,-28,-1,6,0,6,6,82,6,0,3,2,0,1,0,1,1,0,0,1,1,1,0
4,98,-4,102,0,5,7,4,4,100,3,0,2,0,0,1,0,0,0,0,1,0,0,1,0
-3,79,7,135,5,0,-3,5,6,182,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0
-4,71,0,-18,7,-3,4,0,0,-27,0,-4,0,0,0,1,0,1,1,1,1,0,1,1,0
4,86,-1,-34,6,9,4,-2,0,-10,-1,-3,0,3,2,1,0,0,1,0,1,1,1,0,0
0,77,9,-12,5,0,-1,5,-2,79,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0
-4,139,7,126,0,0,7,-2,-2,-9,-2,5,0,0,0,0,0,1,1,1,1,1,0,0,1
0,70,2,-26,-1,-4,6,-4,4,-40,0,0,2,2,2,1,1,1,1,1,1,0,1,0,0
5,71,5,-27,-7,12,4,4,5,120,5,0,2,2,0,1,1,1,0,0,1,0,1,1,0
-2,-17,2,120,0,0,0,0,-3,-45,4,-2,0,3,2,1,1,0,0,1,1,0,1,1,0
7,79,0,108,-5,-4,4,-1,0,151,4,0,0,2,0,0,0,1,1,0,0,0,0,0,0
7,-30,6,237,-1,5,5,0,-3,10,-2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-2,77,6,134,-2,4,4,7,5,-12,3,4,3,3,3,0,1,0,1,1,0,0,1,0,0
9,78,10,-103,7,5,5,5,0,-5,0,0,0,0,3,1,1,0,0,1,0,1,0,0,1
-1,116,4,162,5,9,0,7,-1,106,-1,7,0,0,3,1,0,1,1,1,1,0,0,1,0
-2,134,4,282,-2,10,6,0,6,101,0,4,2,3,2,1,0,1,1,0,1,1,1,1,0
5,-53,-2,216,-3,11,6,0,0,79,0,6,0,2,1,0,1,0,1,1,0,0,0,1,1
0,-67,4,185,5,13,2,8,4,-1,0,0,0,2,0,0,1,0,1,1,1,0,0,1,0
7,84,-3,256,5,-1,-2,-3,-2,81,3,4,0,0,2,1,0,0,1,0,1,0,0,0,1
0,1,4,171,-6,4,0,-2,5,10,-2,-1,2,2,2,0,0,0,1,1,1,1,0,0,0
-1,-12,4,-8,-3,-2,-2,4,4,135,3,7,2,0,0,1,0,1,0,0,1,0,1,0,1
7,197,4,-29,1,5,9,0,5,-31,4,-2,-1,0,0,1,0,0,1,1,0,1,0,1,0
-1,-87,2,191,-5,-2,0,-1,0,-1,3,0,0,0,2,1,0,0,0,1,0,1,1,0,0
7,83,-4,258,0,0,-2,4,-1,79,4,4,3,0,0,0,0,0,1,0,1,0,1,0,0
9,75,6,-112,-1,-1,0,0,5,95,6,-3,3,2,0,0,0,0,0,1,0,0,0,1,1
8,-10,6,-48,-3,8,5,0,4,83,3,0,3,0,0,0,1,0,1,0,1,0,0,0,0
7,77,5,127,0,0,6,4,0,139,3,0,3,3,0,0,0,1,0,1,0,0,1,0,0
6,76,6,195,5,5,6,-2,-2,131,0,5,0,0,4,1,0,1,0,0,1,1,1,0,1
-1,-86,4,225,11,-4,-1,4,4,88,-1,4,0,2,2,0,1,0,1,1,0,1,1,1,0
-2,141,-4,-64,5,7,0,-2,1,147,4,6,0,0,0,0,0,1,0,1,1,0,1,0,1
-6,-25,6,150,5,12,5,4,6,76,3,7,0,0,0,0,1,0,0,0,1,1,0,1,0
0,-31,5,117,0,9,3,4,7,160,-1,0,4,0,0,0,1,1,0,0,1,1,1,1,1
7,125,-1,-31,1,-3,8,3,4,1,4,4,2,3,0,1,0,0,0,0,0,0,0,0,0
5,166,0,165,-3,0,7,4,4,103,0,4,3,0,3,0,1,1,0,1,1,1,1,1,0
6,144,6,-108,-7,6,2,8,0,-1,-1,0,0,0,2,0,1,1,0,0,1,1,0,0,0
-1,1,0,161,9,-3,4,5,5,113,4,6,0,3,1,0,0,1,0,1,1,1,0,1,0
0,-49,-2,-57,8,-1,-1,0,4,172,5,5,2,0,0,0,0,1,0,0,1,0,1,1,1
0,-60,-3,196,-1,-2,5,4,0,-51,5,0,1,2,3,1,1,1,1,1,0,0,0,1,0
6,172,-3,160,6,9,5,-1,-1,-77,-2,5,2,3,0,1,0,1,1,0,1,0,1,0,0
6,6,0,132,10,6,0,6,4,-23,4,6,0,0,3,0,0,1,1,0,0,1,0,0,0
5,73,-1,200,0,8,0,6,-3,17,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0
1,-2,4,165,-2,9,5,8,0,83,-1,0,2,1,2,0,1,1,1,1,1,0,0,0,0
0,-63,2,163,6,-1,0,5,-2,-22,3,0,2,2,0,1,1,0,1,0,1,0,1,1,1
7,-17,10,198,-1,6,-3,6,8,-54,3,8,0,0,2,1,1,0,0,1,0,1,0,0,0
4,73,-3,-75,-2,-3,0,8,-3,80,4,6,0,0,2,0,1,1,0,0,1,0,1,0,0
6,160,-2,235,-4,0,6,0,5,106,3,0,0,3,0,1,1,0,0,0,0,1,1,1,0
4,72,0,-67,-4,-4,9,3,7,0,5,4,2,0,2,1,1,0,1,1,0,1,0,0,0
1,61,-4,174,-5,-3,6,2,5,-17,3,-2,4,1,0,0,1,1,0,1,1,1,0,1,0
-1,76,-1,-34,0,0,7,-2,4,81,0,5,3,0,0,1,1,0,1,1,0,1,1,1,0
6,114,7,-57,6,5,5,4,6,170,3,4,0,0,0,1,1,1,0,1,0,0,0,1,0
0,-13,-3,-112,8,5,0,6,6,75,6,5,0,3,2,0,0,0,0,1,0,1,0,1,0
-3,-1,0,-95,6,9,7,5,4,-10,0,4,2,2,3,1,0,1,1,0,0,0,1,0,0
-2,-82,4,-162,4,-3,0,4,4,-55,3,0,0,3,0,1,1,0,1,1,1,0,1,0,0
0,159,-2,0,9,6,-3,7,4,-51,4,5,0,0,0,0,1,1,1,0,1,1,0,1,0
-2,-55,0,216,-1,8,7,4,5,131,-1,-1,2,0,0,1,0,1,0,0,0,0,0,1,1
4,0,5,234,-1,9,9,0,-2,-6,5,6,2,2,0,1,1,1,0,0,0,0,1,0,0
-4,-6,6,172,1,-1,7,9,6,80,0,4,3,1,0,1,0,1,0,1,0,1,0,0,0
4,-27,9,-56,12,0,-1,0,-3,123,1,8,0,0,2,1,1,1,0,0,0,0,1,1,0
-3,6,4,-9,10,10,-1,6,1,86,5,5,2,0,2,0,0,1,0,1,0,0,0,0,0
-2,178,5,216,-6,0,0,6,1,78,0,5,0,0,0,0,0,1,0,1,0,0,0,1,0
6,66,4,134,-1,0,0,5,6,115,-1,6,0,3,0,1,1,1,0,0,1,0,0,1,0
5,-33,-1,105,8,7,0,-4,4,99,-1,2,0,0,0,1,1,1,1,0,1,0,1,1,0
7,132,5,-19,10,-1,0,-1,-2,-4,5,0,2,0,2,1,0,0,0,1,0,1,1,1,0
6,69,-1,236,14,9,4,0,5,98,4,0,0,0,2,0,0,1,1,0,1,0,1,1,0
6,-12,5,142,11,13,4,7,5,74,6,4,0,2,2,0,1,0,1,1,0,1,1,1,0
0,-93,-5,119,-2,7,0,0,-1,-5,0,-1,3,0,2,1,1,1,0,0,0,0,1,0,1
0,70,5,113,8,-1,4,9,6,118,3,6,1,3,0,0,0,0,1,0,0,1,0,1,0
6,-34,4,-92,0,7,8,0,6,-37,0,9,0,-1,0,1,1,1,0,1,0,1,0,1,0
4,143,4,-102,-3,-4,-2,6,1,4,-1,0,3,3,3,0,1,0,1,0,1,1,1,1,1
-3,15,6,1,8,5,0,3,-1,-4,3,5,0,2,0,0,0,1,1,1,0,1,0,0,1
5,-9,7,133,9,3,4,0,-1,119,0,0,2,3,2,1,1,1,0,0,1,0,1,1,0
0,110,0,-140,11,5,-2,5,6,119,0,6,3,0,2,1,0,0,0,0,0,0,0,1,1
8,-81,-3,-72,1,7,9,7,6,-7,4,0,0,0,2,0,0,0,0,1,1,0,0,1,0
10,117,7,-155,-6,8,0,4,-1,99,5,4,3,2,3,1,1,1,0,0,0,0,0,1,1
4,-23,-5,-43,6,1,0,6,-2,150,4,-2,2,0,3,0,1,0,0,1,0,0,0,0,1
6,92,-3,283,-1,5,-3,5,5,-36,-1,-3,0,0,0,0,0,1,1,1,1,1,1,1,0
-1,108,7,-125,3,7,5,9,5,111,4,6,0,3,3,0,0,1,1,1,1,0,1,0,0
