Unnamed: 0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,class
1,-1,6,-37,5,5,-1,6,1,85,3,0,1,2,1,0,0,1,0,0,1,0,0,1,0
6,63,-3,60,1,-2,4,2,1,22,3,5,1,0,1,0,0,1,0,0,0,0,0,0,1
4,-3,-3,127,9,4,3,3,1,49,3,4,2,1,1,1,0,1,0,0,1,0,1,0,0
1,42,8,79,1,-3,3,0,2,45,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1,93,4,49,1,3,3,4,6,53,3,0,0,1,1,1,0,1,0,0,1,0,1,1,1
4,-5,2,124,5,5,0,4,4,35,3,1,2,2,1,0,0,1,0,0,1,1,1,0,0
4,24,2,28,3,5,4,4,2,53,3,1,1,1,1,1,0,1,0,1,1,0,0,1,0
2,36,2,69,7,3,3,0,3,35,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
4,-47,2,156,4,4,0,4,0,61,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0
2,67,4,52,6,1,0,0,3,3,3,2,1,1,1,1,0,1,0,0,1,0,0,0,1
2,69,5,13,1,-3,5,1,3,0,3,5,1,1,2,1,1,1,1,1,0,0,0,1,1
1,48,2,-52,1,2,5,4,2,24,3,0,1,1,1,1,0,1,0,1,0,0,0,0,1
2,12,2,142,1,7,2,1,4,-25,3,1,2,0,1,0,0,1,0,1,1,0,0,1,0
1,24,-1,12,1,5,4,4,3,60,3,2,1,1,1,1,1,1,0,0,1,0,0,0,1
0,15,2,14,1,6,2,6,0,2,3,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1,24,2,13,5,3,2,-1,5,32,3,1,1,1,0,0,0,1,0,0,1,0,1,1,1
4,-39,4,-35,5,5,3,4,4,85,0,6,1,2,1,0,0,1,0,0,1,0,0,1,0
0,-24,0,81,5,2,4,3,3,25,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0
4,24,-1,34,3,0,0,0,3,-25,3,0,2,2,1,0,0,1,0,0,1,0,0,0,0
4,9,7,21,1,3,3,4,3,48,3,3,0,2,1,0,0,1,0,0,0,0,0,1,0
1,62,2,26,3,3,3,3,1,7,4,4,0,1,0,0,0,1,0,1,0,0,0,1,0
1,10,4,-73,1,2,3,3,1,95,3,0,2,1,2,1,0,0,0,1,1,0,1,0,0
2,12,4,18,2,2,3,4,0,44,3,4,1,1,1,1,1,1,1,0,0,0,1,1,0
0,10,4,21,5,5,4,1,3,26,3,2,1,3,2,0,0,1,0,0,1,0,0,1,0
4,6,2,172,1,3,3,2,5,109,3,1,0,0,2,0,0,0,0,0,1,0,1,0,0
4,6,0,4,0,5,4,4,5,14,3,1,0,1,0,0,0,1,0,1,1,0,1,0,0
3,68,-1,155,4,7,-1,0,1,42,3,2,1,1,1,1,0,1,0,1,0,1,0,0,0
0,-7,4,24,1,3,4,-2,6,34,3,1,1,0,1,0,0,1,0,0,1,1,0,1,0
1,60,3,-48,8,7,3,0,4,63,3,2,1,2,1,0,1,1,1,0,1,1,1,0,1
2,18,5,19,-1,-2,4,-1,4,17,1,1,1,2,1,0,1,1,1,0,1,0,0,1,0
1,24,6,125,6,3,3,2,3,27,2,1,1,1,2,0,1,1,0,0,1,0,0,0,0
0,-3,-1,59,2,3,3,0,6,30,3,-1,1,2,0,0,0,1,0,0,1,0,0,1,0
5,77,4,13,5,5,0,4,0,57,3,4,1,1,2,0,0,1,1,1,0,0,1,0,0
3,12,2,-8,0,6,2,0,2,14,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0
2,45,4,47,1,-1,3,2,2,25,3,2,1,2,1,0,0,1,0,0,1,1,1,0,1
4,48,4,61,1,5,3,3,5,31,1,4,0,2,1,0,0,1,0,0,0,0,0,1,0
3,-23,2,188,1,5,0,0,1,83,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1
3,10,-2,12,8,8,0,2,3,5,3,1,1,2,0,0,0,1,0,0,0,0,0,1,0
2,-3,2,-80,1,3,3,3,1,131,3,1,0,0,1,0,1,1,0,1,1,0,1,1,0
4,30,2,23,3,5,0,2,3,105,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
7,12,2,12,6,3,5,1,3,26,3,1,0,2,1,0,1,1,0,0,1,1,0,1,0
2,107,3,62,7,3,3,4,1,44,0,4,2,2,2,0,1,0,0,1,1,0,1,0,0
1,-14,5,62,2,4,4,4,3,24,3,4,1,1,2,0,0,1,0,1,1,0,1,1,0
-1,-29,4,129,1,0,2,4,4,58,3,5,1,2,0,0,1,1,0,0,0,0,1,1,1
4,11,0,-77,1,2,5,4,3,106,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0
4,36,4,-19,3,5,3,4,0,99,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0
1,6,2,14,-2,5,5,2,2,23,3,0,1,2,0,0,1,1,0,1,0,1,1,0,0
4,-19,6,-36,0,3,4,4,2,90,3,4,1,0,1,1,0,1,0,0,1,0,1,0,0
4,102,2,-87,2,3,2,2,1,28,4,0,1,2,0,0,0,0,1,0,0,1,0,1,0
5,24,5,23,0,2,3,4,2,29,1,1,2,1,0,0,0,1,0,0,1,0,1,0,0
2,1,6,123,1,5,0,2,3,30,3,-2,2,0,1,0,1,1,0,1,0,0,0,0,0
4,12,6,13,1,3,5,2,4,25,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0
4,18,2,-32,5,3,3,7,2,78,3,1,1,2,1,1,1,1,1,0,0,0,0,1,0
2,36,6,158,1,5,6,5,4,-7,1,-1,0,2,1,1,0,1,0,0,0,0,0,0,1
-2,63,1,8,8,3,3,2,1,26,2,1,2,1,1,1,0,1,0,1,1,1,1,0,0
2,12,4,65,5,1,3,1,0,52,3,1,1,2,1,0,1,1,0,0,1,1,0,0,1
4,36,4,-38,1,3,2,2,3,31,2,0,1,1,1,0,0,1,0,0,1,1,1,1,0
6,65,2,20,1,7,2,2,5,23,3,1,1,1,1,1,0,1,0,1,1,0,0,1,0
1,68,-2,-36,1,2,2,4,5,18,4,2,1,2,1,0,0,0,1,1,1,0,0,1,1
2,9,5,14,1,0,4,5,1,11,1,0,2,2,2,0,0,1,0,0,1,0,0,1,0
2,15,-1,142,9,5,4,4,1,50,3,2,1,2,1,1,1,1,1,0,1,1,0,0,0
5,36,0,20,5,-2,4,4,0,102,0,1,2,2,0,0,1,1,0,0,0,0,0,0,1
4,24,4,-62,1,6,2,4,2,-39,3,1,2,2,1,0,0,1,0,1,1,0,0,1,0
7,27,2,103,9,5,3,4,6,78,3,0,2,2,1,0,0,1,0,1,1,1,0,1,0
4,84,2,111,1,2,2,2,3,91,1,1,1,2,0,1,0,1,0,0,0,0,1,1,0
2,12,2,10,4,3,4,1,1,92,3,1,2,1,1,1,0,1,0,0,1,0,0,1,0
4,36,2,18,7,3,4,4,4,37,2,1,2,2,2,0,1,1,1,0,0,0,0,1,1
4,36,2,158,5,3,2,4,3,25,3,6,1,3,2,0,0,1,0,0,1,0,0,0,0
4,36,-1,-40,1,0,2,4,2,30,3,1,2,1,1,0,1,0,0,0,1,0,0,1,0
4,7,5,117,5,5,3,2,2,46,3,2,0,2,0,0,0,1,0,1,1,0,0,0,0
1,8,4,12,-1,5,3,4,4,91,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0
2,-18,4,104,1,0,5,1,0,41,-1,6,1,1,0,0,0,1,0,1,0,0,1,0,0
4,-34,5,-30,5,0,3,4,0,40,3,1,1,2,2,0,1,1,0,1,1,0,0,0,1
1,-32,4,15,1,7,0,4,4,110,3,2,1,0,1,0,1,1,0,0,0,1,0,1,0
0,-14,-2,40,0,2,0,-1,5,34,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1
2,11,5,-28,1,4,3,4,0,51,3,0,2,1,1,0,0,1,1,1,1,1,0,1,0
-1,61,0,94,-1,3,3,0,2,-14,0,0,2,1,1,0,1,1,0,0,1,0,1,0,0
2,30,2,38,1,-2,4,1,-1,107,3,1,1,0,0,0,0,1,0,0,1,1,0,1,0
4,66,2,-77,5,2,2,6,3,76,3,2,1,2,2,1,0,1,0,0,0,0,0,1,1
4,15,2,12,3,5,5,5,2,47,2,1,3,2,1,0,0,1,0,0,1,0,0,1,0
-1,18,2,-47,7,5,6,0,5,-1,3,1,1,0,1,0,1,1,0,0,0,0,1,1,0
1,107,-1,18,1,-3,2,4,5,58,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0
6,10,5,23,-3,5,3,4,-1,-27,3,0,1,2,1,0,0,1,0,1,1,0,1,0,0
4,12,4,-28,1,3,5,2,6,17,3,2,1,2,1,0,1,0,0,0,1,1,0,0,0
-1,18,4,-51,1,0,2,1,2,27,0,6,1,1,1,0,0,1,0,0,1,0,0,1,0
1,18,2,22,2,4,3,3,6,30,4,1,0,2,1,1,0,1,0,0,0,1,1,0,0
1,12,0,11,1,4,3,3,4,28,3,0,1,2,0,0,0,1,0,0,1,1,1,1,1
4,-18,-1,-47,-1,-1,3,6,4,56,3,0,1,2,1,0,0,1,0,0,1,0,0,1,0
1,12,7,14,0,5,3,5,1,54,3,1,1,1,1,1,1,1,0,0,0,1,0,1,0
4,12,4,8,5,5,2,5,5,80,1,4,2,1,0,0,0,1,0,0,1,0,1,0,1
3,-17,4,36,5,-1,3,4,4,105,3,2,1,1,2,0,0,0,0,1,0,0,0,1,0
2,76,2,158,4,5,0,4,5,54,3,4,0,2,1,1,1,1,0,0,1,0,0,1,0
4,12,4,113,5,4,0,2,3,61,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0
2,18,2,26,2,3,3,4,3,34,3,1,2,1,1,0,1,1,0,0,0,0,0,1,0
6,79,4,-70,1,5,0,4,1,-5,0,6,1,1,1,0,0,1,0,0,1,0,0,1,0
2,-24,4,108,5,-3,3,6,2,36,1,2,2,2,2,1,1,0,0,1,0,0,1,0,0
4,24,2,15,2,0,4,4,1,86,3,1,1,0,1,1,0,1,0,1,0,1,1,0,0
2,36,2,-9,1,-1,3,4,3,24,3,-1,1,0,2,0,0,1,0,1,0,0,0,0,0
-1,6,3,9,1,3,2,-2,1,-20,3,4,0,3,1,1,0,1,0,0,1,0,0,1,0
2,60,4,19,0,0,3,3,-1,35,0,5,1,0,2,0,0,1,0,1,0,0,0,1,0
4,-7,2,24,5,2,4,4,3,26,3,5,1,0,0,0,1,1,0,1,0,0,1,1,0
4,18,1,65,1,0,3,0,-1,10,1,2,2,2,1,1,0,1,0,0,1,0,0,0,1
2,-17,2,61,6,4,5,2,0,32,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0
1,24,0,77,0,2,2,2,2,30,3,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2,-14,2,14,3,5,4,2,-1,35,3,1,0,2,1,0,0,1,0,0,1,0,0,1,0
2,6,6,14,-1,5,1,2,6,31,1,2,2,1,1,0,0,1,0,0,1,0,1,1,0
3,15,-1,-73,7,0,0,-2,2,93,3,5,1,2,1,0,0,1,0,1,0,0,0,1,0
-1,18,2,63,1,0,3,-1,1,28,3,0,1,2,1,1,0,1,0,1,0,0,1,0,0
4,36,4,79,1,-2,2,0,1,25,2,0,1,2,2,1,0,1,1,0,0,1,0,1,1
1,12,-3,17,3,5,4,1,4,-9,3,1,0,1,1,0,0,1,0,0,1,0,0,1,0
4,-15,4,36,5,5,3,5,1,47,3,1,1,2,1,0,0,1,0,0,1,0,0,1,0
1,42,0,-68,5,0,0,-1,3,30,0,1,1,2,1,1,0,1,0,1,1,0,0,0,1
1,10,4,21,5,2,0,3,1,27,3,2,1,1,2,0,0,0,0,1,0,0,1,1,0
7,79,4,43,3,6,2,4,5,23,5,4,1,1,1,0,0,1,0,0,1,0,0,1,1
2,12,6,24,3,4,1,3,3,91,3,1,1,2,1,1,0,1,0,0,1,1,0,0,0
0,21,2,18,1,3,2,4,0,25,3,2,2,2,0,0,0,0,0,0,1,0,0,1,1
5,24,4,39,1,5,0,6,3,41,3,2,2,2,0,0,1,1,0,1,1,0,0,0,0
4,12,5,18,1,3,3,4,5,91,4,1,0,1,2,0,0,1,1,1,0,0,1,0,0
3,10,4,8,1,5,0,4,6,63,0,2,1,2,0,0,0,1,0,0,0,1,0,1,0
-1,18,2,19,5,2,4,3,1,27,3,1,2,1,2,0,0,0,1,0,0,1,0,1,1
6,12,4,-11,1,9,6,2,4,7,3,2,1,1,1,1,0,0,0,1,1,0,1,1,0
5,12,2,128,1,3,4,4,0,-26,3,1,2,1,0,0,0,1,0,0,1,0,1,0,0
5,-8,0,6,7,3,0,2,0,78,3,1,1,1,1,0,1,1,0,0,1,0,0,1,1
0,12,-2,19,1,1,4,2,0,34,3,2,3,2,1,0,1,0,0,0,0,0,0,1,0
1,-3,6,-54,1,0,2,4,1,29,0,-1,1,1,2,0,1,1,1,0,1,0,0,0,1
2,61,2,85,5,4,4,0,3,112,3,1,0,1,0,0,1,1,0,0,1,1,0,1,0
1,-24,3,113,1,7,3,6,2,75,2,1,0,2,1,0,0,1,0,0,0,0,0,1,1
4,15,-1,27,1,2,3,3,2,27,1,2,3,1,1,0,0,1,0,0,1,0,1,0,0
5,18,-1,111,1,-1,3,4,4,120,1,4,1,1,2,0,0,1,0,0,0,0,0,1,0
-1,0,4,12,0,5,2,2,0,1,3,2,1,0,1,0,0,1,0,0,1,1,0,1,0
4,-5,4,172,4,6,3,2,3,27,3,0,1,1,2,1,1,1,1,0,1,1,0,1,0
2,-10,2,-35,3,3,3,3,4,66,3,1,1,1,0,0,0,1,0,0,1,0,1,0,1
2,15,-1,27,5,9,3,2,6,35,1,4,2,0,1,0,0,0,0,0,1,0,0,1,0
3,12,2,-53,1,6,2,2,3,44,3,1,1,2,3,0,1,0,0,1,0,0,1,0,0
-1,95,2,100,8,2,4,0,1,27,3,1,1,2,2,1,0,1,0,0,1,1,0,1,0
2,-25,2,48,7,2,4,1,4,91,3,1,1,2,1,0,0,1,0,0,1,0,0,0,0
1,27,5,34,1,3,3,4,3,27,3,0,1,1,1,0,0,1,0,0,1,0,1,0,0
0,18,2,25,1,3,3,4,3,22,3,1,1,1,0,0,0,1,0,1,1,1,1,1,1
4,67,4,23,1,5,5,0,2,23,3,0,1,2,1,0,0,1,0,1,0,0,0,1,0
-2,117,-1,36,0,-1,3,2,0,30,3,1,1,3,1,0,0,0,0,0,1,1,1,0,0
1,92,4,9,1,5,2,4,5,9,3,2,1,2,0,1,0,1,1,1,1,0,0,1,0
7,12,4,7,2,4,2,0,3,51,3,2,1,2,2,1,0,1,1,0,1,0,0,1,0
1,111,4,54,1,3,0,2,2,28,3,0,0,0,1,1,1,0,0,0,1,0,0,1,0
4,18,4,16,4,5,4,4,5,46,0,2,1,1,1,1,0,1,0,0,1,0,1,0,0
4,60,2,-62,0,0,3,4,4,103,1,4,2,2,1,0,1,1,0,0,0,0,0,1,0
4,-43,7,19,1,-1,4,4,2,-1,0,0,1,2,2,0,0,1,0,0,1,1,0,1,0
3,36,2,58,1,3,-1,0,4,19,3,1,1,0,2,1,0,1,0,0,1,0,0,1,0
2,-3,4,78,4,5,2,0,4,29,3,1,1,1,2,0,1,1,0,0,0,0,0,1,0
2,94,5,114,2,-2,3,4,3,36,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0
-1,12,0,163,1,3,4,4,3,20,3,1,1,3,1,0,0,1,0,1,0,0,0,1,1
1,9,0,182,2,5,3,4,1,48,3,2,2,1,2,0,0,0,0,0,0,0,0,1,0
5,12,1,3,1,7,4,-1,3,100,1,-1,1,0,1,0,0,1,0,0,1,1,0,0,0
2,-16,2,35,2,4,3,3,3,38,1,0,1,2,1,1,0,0,0,0,1,0,0,1,0
5,6,4,-17,5,6,3,2,1,-14,4,2,2,0,1,0,0,1,0,0,1,0,1,0,0
