word_freq_1,word_freq_2,word_freq_3,word_freq_4,word_freq_5,word_freq_6,word_freq_7,word_freq_8,word_freq_9,word_freq_10,word_freq_11,word_freq_12,word_freq_13,word_freq_14,word_freq_15,word_freq_16,word_freq_17,word_freq_18,word_freq_19,word_freq_20,word_freq_21,word_freq_22,word_freq_23,word_freq_24,word_freq_25,word_freq_26,word_freq_27,word_freq_28,word_freq_29,word_freq_30,word_freq_31,word_freq_32,word_freq_33,word_freq_34,word_freq_35,word_freq_36,word_freq_37,word_freq_38,word_freq_39,word_freq_40,word_freq_41,word_freq_42,word_freq_43,word_freq_44,word_freq_45,word_freq_46,word_freq_47,word_freq_48,char_freq_1,char_freq_2,char_freq_3,char_freq_4,char_freq_5,char_freq_6,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
,0.0,0.0,0.0,0.0,,,0.0,,,0.0,2.38,0.0,0.0,,0.0,0.0,,,,1.19,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,3.57,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.197,,1.428,4.0,30.0,0
0.0,0.0,1.12,0.0,0.56,0.0,,0.0,,0.56,0.0,0.0,,0.0,0.0,0.56,0.0,0.0,2.25,,,0.0,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.56,0.0,0.0,0.0,0.0,0.101,,0.606,0.0,,,19.0,,1
,0.0,,,,0.0,0.0,,,,0.0,0.99,,0.0,0.0,0.99,,,2.97,0.0,1.98,0.0,,,,0.99,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.262,,,,14.0,36.0,0
,0.0,0.37,,,,,0.0,0.09,,0.0,0.18,0.28,0.0,,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.56,,,0.0,0.0,0.017,0.0,0.0,,0.0,1.024,3.0,128.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,2.4,0.0,0.8,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,1.6,0.0,,0.8,1.6,0.0,,0.8,,0.0,0.128,0.0,0.128,,0.0,0.0,1.596,12.0,,0
0.0,,0.11,,0.22,,,,0.0,0.0,,0.99,0.11,0.11,,,0.22,0.0,0.0,0.0,0.0,,0.11,,,0.11,0.0,0.0,0.33,,,,0.11,0.0,0.0,0.88,,0.0,,,,0.0,,,,0.0,,,0.044,0.149,0.014,,0.0,0.0,2.419,27.0,559.0,0
,0.0,,,0.51,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.51,0.0,,1.53,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,,0.0,0.0,,0.09,,0.542,0.0,0.0,1.972,19.0,146.0,1
,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,2.0,,0.0,0.0,,0.0,0.0,2.0,0.0,8.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,29.0,,0
0.25,,,,0.0,0.0,,0.0,0.77,,0.0,,0.0,,0.0,,0.0,0.0,1.55,0.0,0.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.404,0.0,0.161,0.161,,9.633,110.0,578.0,1
0.0,0.0,,0.0,,,,1.05,,0.0,,,0.52,,0.0,,0.0,,,1.05,,0.0,1.58,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.702,0.263,0.0,,47.0,,1
0.84,0.0,0.0,0.0,0.0,2.54,0.0,0.0,,0.0,0.0,0.84,0.84,,,0.0,0.0,,2.54,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,2.865,,0.0,5.037,23.0,136.0,1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,1.61,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.253,1.518,0.0,0.506,0.0,0.0,,,43.0,0
0.0,0.22,,0.0,0.45,0.0,0.22,0.0,,1.82,0.0,,,0.0,0.0,0.68,0.22,0.0,2.05,0.45,1.59,0.0,,,,,0.22,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.101,0.0,0.135,0.067,0.0,2.5,,,0
0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,,0.0,0.0,5.13,27.0,118.0,1
,0.0,,0.0,,,0.2,0.0,0.8,0.2,0.0,,0.0,,0.2,,,0.0,,3.03,2.22,0.0,,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.033,,0.0,,0.066,,2.704,30.0,,1
0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,2.63,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,4.166,,50.0,0
0.0,1.14,1.14,,,0.0,0.0,,1.14,,,,,0.0,0.0,0.0,0.0,,0.0,,3.44,,,1.14,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.197,,,35.0,81.0,1
0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,5.333,18.0,,0
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,1.69,,0.24,0.24,0.24,0.24,,,0.24,,,,0.0,,0.24,0.0,,,0.0,0.24,,0.0,0.0,,0.148,,0.0,,0.0,2.386,12.0,210.0,0
0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.5,0.0,0.0,,,0.0,0.0,,0.0,,,,,1.52,,0.0,,1.52,1.52,,,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.122,0.061,0.0,,,237.0,0
0.38,0.46,,0.0,0.15,0.03,0.0,0.19,0.58,0.66,0.31,,0.58,1.24,0.03,,,0.0,,0.0,1.32,,0.46,0.38,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,,0.006,0.091,0.0,0.36,,,6.186,,2227.0,1
0.0,0.27,0.54,0.0,0.27,1.64,0.0,0.27,0.54,0.54,0.0,1.09,,,0.0,,,,1.37,0.0,1.09,0.0,0.27,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.27,,,,,0.0,,0.472,,0.0,10.877,93.0,533.0,1
,0.0,,0.0,,0.0,,,0.0,,,,2.38,,,0.0,,,2.38,0.0,0.0,,0.0,0.0,2.38,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,1.2,2.0,,0
0.0,0.31,,7.18,0.0,0.0,,0.62,,1.25,0.0,0.0,0.0,,,,0.0,0.62,,,0.62,0.31,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.62,,0.0,,,0.31,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.183,0.0,0.61,0.0,0.122,9.218,51.0,507.0,1
,0.0,0.75,,0.75,,0.5,0.25,0.0,1.01,0.0,,1.51,0.0,0.75,0.0,0.0,1.51,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.5,,,,0.0,0.0,0.0,0.0,,,0.078,0.0,0.432,0.432,0.0,,19.0,,1
,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.5,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.318,0.0,0.0,0.0,0.0,1.772,4.0,39.0,0
0.0,0.0,0.0,,,,0.0,0.83,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,0.83,0.41,0.0,,0.41,0.0,0.0,,0.0,0.0,0.41,0.41,0.41,0.0,0.0,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,13.0,,0
,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,,,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.857,,13.0,0
,0.0,0.27,0.0,0.54,0.27,,,0.0,0.81,0.0,,0.0,0.0,,,0.0,0.0,2.45,,1.36,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.27,,,,0.0,0.0,0.0,,,,0.27,0.0,,0.0,0.04,,0.489,0.04,0.0,2.121,,,1
0.24,,0.99,,,0.0,0.49,0.99,0.0,0.24,,0.49,,0.0,0.0,0.49,,0.74,1.98,0.74,,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.179,0.0,0.847,0.077,0.0,,114.0,499.0,1
0.0,,0.0,0.0,0.0,0.0,,0.0,,,,1.06,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,,1.06,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,2.12,0.0,,,,,0.0,,0.0,0.0,0.0,0.168,0.0,0.168,0.0,0.0,1.75,7.0,63.0,0
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,20.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1.0,,,0
,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,20.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,0
0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,5.0,0
0.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.216,0.0,0.216,2.166,,39.0,0
,0.0,,,,,0.0,0.0,,0.45,,0.0,,0.0,,0.0,0.0,0.0,0.45,0.0,1.35,0.0,0.0,0.0,,1.35,1.35,1.35,0.9,0.45,0.45,,0.0,,,0.45,,0.0,0.45,,0.0,0.45,0.45,,,0.0,,0.0,0.0,0.358,0.43,0.0,0.0,0.071,,,,0
,,0.72,0.0,,0.0,0.72,,0.0,,,,,,0.0,0.0,0.0,,1.45,0.0,1.45,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.364,0.0,0.729,0.121,0.0,,32.0,249.0,1
0.17,,,0.0,1.52,,0.05,0.05,,0.05,,,0.29,0.05,0.0,,,0.05,4.21,0.23,,0.0,,0.05,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.05,,0.05,0.0,,,0.01,0.052,,0.01,0.167,0.0,,13.0,462.0,1
0.0,0.0,0.34,,,0.0,0.0,,0.34,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,1.583,6.0,95.0,0
0.0,0.0,,0.0,0.0,0.59,,,0.0,,0.0,0.59,,0.0,,5.91,2.95,,1.77,,1.18,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,,0.0,0.293,,0.0,,15.0,,1
,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.45,,0.0,0.0,2.73,3.19,0.91,0.45,,,0.0,,0.0,,0.45,,0.45,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.075,0.151,,0.0,0.0,0.0,,20.0,,0
0.0,,0.67,0.0,,0.27,0.13,0.0,,0.27,0.0,0.4,,0.0,0.0,,0.27,,0.0,0.0,,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,1.728,12.0,204.0,1
0.0,,,0.0,0.0,0.0,1.25,,0.0,,,,,0.0,,6.25,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,19.0,1
0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,6.15,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,,0.0,,,0.0,,0.0,1.529,,,0
,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,1.86,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,1.9,5.0,38.0,0
,,,0.0,,0.0,0.0,0.0,0.87,0.0,,,0.09,0.0,0.19,0.0,,0.0,0.39,0.0,,0.0,0.0,0.0,,0.68,,0.0,,,0.0,,0.29,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.069,,0.041,,3.298,41.0,,0
0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,,2.666,11.0,,1
0.0,,1.26,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.26,0.0,,,2.53,,2.53,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,1.9,,,,11.0,67.0,1
,0.0,0.34,0.0,0.34,0.0,0.0,,0.0,0.0,,,1.37,0.0,,,0.0,0.34,2.74,,1.03,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.34,0.0,0.0,,0.232,0.0,0.406,,0.0,1.425,6.0,77.0,0
0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.58,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.412,0.0,,20.0,137.0,,1
0.0,0.0,,,1.55,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.31,0.62,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.93,0.0,0.0,0.0,0.0,,,,,0.0,2.09,22.0,115.0,1
0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4,,1.2,,1.2,,1.2,,1.2,1.2,1.2,1.2,,0.0,0.0,1.2,0.0,,0.0,1.2,0.0,,0.0,,0.0,0.446,0.0,0.0,0.0,0.0,2.166,11.0,39.0,0
,0.16,0.41,0.0,0.08,,0.0,,0.0,0.49,,0.57,,,,0.0,0.0,0.32,2.46,,1.14,0.0,0.49,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.255,0.095,4.163,84.0,712.0,1
,,1.15,,,0.0,,,,0.12,,0.38,,,,,0.12,2.04,2.81,0.12,,0.0,0.0,0.12,,0.0,,0.0,0.0,,,,,0.0,0.0,0.12,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.185,,0.37,0.061,,2.878,,,1
0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,,3.7,3.7,3.7,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.645,0.0,0.0,0.645,2.888,,26.0,0
,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,9.0,0
0.0,0.0,,0.0,0.0,,,,0.0,1.37,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.06,2.06,1.37,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,1.531,11.0,,0
