Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
,,,,,,,,,39.0,0
,4.0,,,,,,,,,0
,,,2.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,,0
,,,4.0,,,,,,,0
,,,,1.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,7.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,39.0,0
,,,,0.0,,,,,,0
,,,,,,4.0,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,1.0,,,0
,,,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
1.0,,,,,,,,,,0
,,,,14.0,,,,40.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,1.0,,,0
,,,,,,2.0,,,,0
,,,,,,,1.0,,,0
,,,,,,,,,,0
,4.0,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,1.0,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,6.0,,,,,,,,,0
,,,,14.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,40.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,0.0,,,,,,,0
,,,2.0,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,2.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,1.0,,,,,0
,,,,,,,,,,0
,,,2.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
1.0,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,4.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,4.0,,,,,1.0,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
4.0,,,2.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,13.0,,,,,,0
,,,,,,,,,,0
1.0,,,,,,,,,,0
,,,,,,4.0,,40.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
0.0,,,,,,,,,,0
,,,2.0,,5.0,,,,,0
,,,,,,4.0,,,,0
,2.0,,,,,,,,39.0,0
,,,,,,,,,,0
,,9.0,,,,,,,,0
2.0,,,,,,,,,,0
,,,0.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,39.0,0
,,,,,,,,,,0
,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
0.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
0.0,,,,,,,,,,0
,,,,,4.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,4.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,1.0,,,0
4.0,,,,,,,,,,0
,,,,,,,,,39.0,0
,,,,,,,,,,0
,,15.0,,,,,,,39.0,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,37.0,,0
,,,0.0,,,,,,,0
,,11.0,,,0.0,,,,,0
,4.0,,,,0.0,,,,39.0,0
,,,,,1.0,,,,,0
2.0,,,,,,,,,,0
,1.0,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,60.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,40.0,,0
,,,,,,,,35.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,40.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,2.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,1.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,1.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,4.0,,,,0
,,,,,,,,45.0,,0
,,,,,1.0,,,,,0
,,,,,,,0.0,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,8.0,0.0,,,,0.0,,,0
,4.0,,,,0.0,,,,,0
,,,,,,,,,,0
4.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
1.0,,,,10.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,12.0,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,3.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,39.0,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
4.0,,,,,1.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,4.0,,40.0,,0
0.0,,,,,,,,,,0
4.0,,,,,,,,,,0
,4.0,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,2.0,,,,,,,40.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
1.0,,,,,,,,,39.0,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,4.0,,,,,,,,,0
,,,,,,4.0,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,1.0,,,,,0
,,,,,2.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,1.0,,,,,0
,,,,0.0,3.0,,,,,0
,,,,,,,,,39.0,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,50.0,,0
4.0,,,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,,,,0.0,,,,,0
,4.0,11.0,,,4.0,,,,,0
,,,,,,,,,39.0,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,4.0,,,,0
,,,,,2.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,15.0,,,,,,,,0
,,,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,11.0,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,4.0,,,,,,,0
,,,,,,,,40.0,,0
,,,4.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,0.0,40.0,,0
,,,,,,,,,39.0,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,48.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,40.0,,0
,,,,,,,,,,0
,6.0,,5.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,4.0,,44.0,,0
,,,,,,,,,,0
,,,4.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,39.0,0
,,,,3.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,0.0,,,,,,,,0
,,,,,,,,,,0
,,,,,,2.0,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,0.0,,,,39.0,0
2.0,,,,,,,,48.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,4.0,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,4.0,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,6.0,,,,,,,40.0,,0
,,,,,,,,,,0
,,,,7.0,,,,,,0
,,15.0,,,,,1.0,,,0
,,,,,,,,,,0
,,,,,,4.0,,,,0
,,,,1.0,,,,,,0
,,11.0,,,,,0.0,,,0
,,,4.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,2.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,0.0,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
2.0,,,,,,,,,,0
,,,,7.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,1.0,,,,,0
,,,2.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,4.0,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,40.0,,0
,,,,,,,,40.0,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
1.0,,,,,,,,,,0
1.0,,,,,,,,,,0
,,,,,,,,,,0
,,15.0,,,,,,,,0
,,,,,,,,,,0
,,9.0,,,,,0.0,,,0
,,,4.0,0.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,10.0,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,39.0,0
,,,,,,,,35.0,,0
,,,,,,,0.0,,,0
,,11.0,0.0,,,,0.0,,,0
,,,,,4.0,,,,,0
,,,,,,,,40.0,,0
,,,,,1.0,,,40.0,,0
,,,,,,,,,,0
,,15.0,,,,,,,,0
,,,,,,,,,,0
,,,,14.0,,,,,,0
,,,,,,,,,,0
,2.0,,,,,,,60.0,,0
,,,4.0,,,,,30.0,,0
2.0,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,,,,,,,0
,,,,8.0,,,,,,0
,,,,,,,,,,0
,,0.0,,,,,,,39.0,0
,,,,,,,,,,0
,,,,,,,,40.0,,0
,,,,,,,,,,0
