sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2,0.455,-0.03729197976298752,0.095,2.8886372564933307,0.2245,0.101,0.15,1
2,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,0
0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,1
2,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,1
1,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,0
1,0.425,0.3,0.0014224398810027544,0.3515,0.141,0.0775,0.12,0
0,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,1
0,0.545,0.425,0.125,-0.49575957942968685,0.294,0.1495,0.26,1
0,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,1
0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,1
0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,1
2,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,1
2,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,1
0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,1
0,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,1
2,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,1
1,0.355,0.28,0.085,3.15741153704903,0.095,0.0395,0.115,0
0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,1
2,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,0
2,0.45,0.32,0.1,0.381,-0.014168069080304102,0.075,0.115,1
3,0.355,0.28,0.25163421890545973,0.2455,0.0955,-0.18269084350928777,0.075,1
1,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,1
2,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,1
0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,1
0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,1
0,0.56,0.6277521328601415,0.14,3.082098321922982,1.370738983752085,0.188,0.3,1
0,0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,1
2,0.59,0.445,0.14,0.931,0.356,0.234,0.28,1
