sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2,-0.20213446501304982,-0.0805342641965913,0.095,3.2241017200254367,0.2245,0.101,0.15,1
2,0.35,0.265,0.3041423046358668,0.2255,0.0995,0.0485,0.07,0
0,0.53,0.42,0.135,0.677,0.2565,-0.16951786815810985,0.9508813459810991,1
2,0.44,0.365,0.125,0.516,1.418584213749395,-0.2166985371509576,0.155,1
2,0.07609906311490136,0.255,0.08,-0.9534424344425076,0.0895,0.0395,0.055,0
1,0.425,0.3,-0.024218533560273023,-0.519466002718853,0.141,0.0775,0.12,0
0,0.53,0.415,-0.06085906073940201,0.7775,0.237,0.1415,0.33,1
0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,1
2,0.475,0.37,0.125,0.5095,-0.14661661972650641,0.1125,0.165,1
0,0.55,-0.15419990417858875,0.15,0.8945,0.3145,0.151,0.32,1
0,0.525,0.38,0.14,0.6065,-0.34221776891269917,0.1475,-0.07417622419645986,1
2,-0.1509542999680284,0.35,0.010359372413741519,0.406,1.5110288919137185,0.081,-0.19494065353208934,1
2,0.49,0.38,0.135,0.5415,-0.39488665075705265,0.095,0.19,1
0,0.535,0.405,0.145,3.4306582714200244,0.2725,0.171,0.8989116417067138,1
0,0.47,0.355,0.1,-0.24543124103410152,0.1675,0.0805,0.185,1
2,0.5,0.4,0.13,0.6645,0.258,0.133,0.24,1
1,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,0
0,0.44,0.34,0.1,3.5089340003325002,0.188,0.087,0.13,1
2,0.365,0.295,-0.08199339001508699,0.2555,0.097,0.043,-0.09603814054316517,0
2,0.45,0.32,0.1,0.381,0.1705,0.075,0.115,1
0,0.13435716232194686,0.28,0.095,0.2455,0.0955,0.062,0.075,1
1,0.38,0.275,0.027745101984753995,0.2255,0.08,0.049,0.085,1
0,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,1
2,0.55,0.6588106829720544,-0.03827729591041709,0.7635,0.318,0.21,0.2,1
0,0.615,0.48,0.165,1.1615,-0.3539860270573216,0.301,0.305,1
3,0.56,0.44,0.14,0.9285,0.3825,0.188,-0.3088596393690203,1
0,0.58,0.45,0.185,0.9955,0.3945,0.6251469955259743,0.285,1
2,0.59,0.445,0.14,0.931,-0.11336281576083801,0.8722621481134691,0.28,1
2,0.605,0.475,0.18,0.9365,0.394,0.219,0.295,1
-1,0.920816945022553,0.01925860899179449,0.14,0.8635,0.393,0.227,0.2,1
-1,1.1443805658899644,0.47,0.165,0.9975,1.3310076945815956,-0.23495164163257964,0.33,1
0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,1
2,0.665,0.850830895084121,0.165,1.338,0.5515,0.3575,0.35,1
0,0.68,0.55,0.175,1.798,0.815,0.3925,-0.09642342166746648,1
0,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,1
2,0.465,0.7923438312776448,0.105,0.4795,0.227,0.124,0.125,0
0,0.54,0.059674203841756326,0.155,1.217,0.5305,0.3075,0.34,1
0,0.0018645788949673836,0.355,0.105,0.5225,0.237,0.1165,0.145,0
0,0.575,0.445,0.135,0.883,0.381,0.2035,0.26,1
2,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,1
0,0.7897111195480988,0.335,0.105,0.425,0.1865,0.091,0.115,1
0,0.55,0.425,0.135,-1.031511740245238,0.362,0.196,0.27,1
3,0.24,0.175,-0.03034053605337109,0.07,1.6807789764845134,0.0235,0.02,0
1,0.205,0.15,0.055,0.042,0.0255,0.015,0.012,0
1,0.08063688231841984,0.15,0.3472902990186748,0.042,0.0175,0.0125,0.015,0
1,0.39,0.295,0.014787193629749118,0.203,0.0875,0.045,0.075,0
3,0.47,0.37,0.12,0.5795,0.293,0.227,0.14,1
0,0.46,0.09678492117976448,0.12,0.4605,1.425682089063058,-0.17872374294797566,0.15,0
1,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,0
0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,1
