sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2,0.455,0.365,0.29872426469938523,2.735683572829334,0.2245,-0.11321870206396367,1.2244889064798923,1
3,0.35,0.265,0.4001672968950958,0.2255,-0.5876831247685507,0.8990818816420505,0.07,0
3,0.8995774436902116,0.42,0.135,0.677,0.2565,1.021293007145725,0.21,1
2,0.44,0.365,0.125,0.516,0.2155,0.114,0.7925876897295276,1
-1,0.33,-0.14109912328859164,0.08,0.205,1.5044325215870964,0.671057647354376,0.7580858619780054,0
1,-0.054542784715550977,-0.11528432903499221,0.095,0.3515,0.141,0.0775,0.12,0
0,0.53,0.6852149922999903,0.15,0.7775,0.237,-0.281207162094105,0.33,1
0,0.545,0.425,0.27261361221007435,-0.5789476586316338,-0.7289306152613833,-0.5866539802938256,0.26,1
2,1.1266920172444272,0.37,0.125,4.946771233267983,1.969045970428497,0.5823694846160788,0.165,1
0,0.55,0.09316979293978245,0.15,0.8945,0.3145,0.6308698460437495,-0.3304440045282102,1
-1,0.525,0.7813461408665578,0.4152020344170053,-1.8818937864363527,0.194,0.1475,0.21,1
2,0.43,0.35,-0.1601167718241021,-0.8951324427441774,0.1675,0.7830158678646721,0.135,1
2,-0.07270217727058881,0.38,0.2597357971618376,2.719715561547952,0.2175,0.6184979076827856,1.0216481200168168,1
2,0.0919141020498575,0.405,-0.08092173171047892,0.6845,0.2725,0.5842122599072933,0.205,1
0,0.47,-0.30865689679934916,0.1,2.57129130641382,0.1675,0.0805,-0.20854205388983876,1
0,0.5,0.6593414940837339,-0.0396092657687212,0.6645,0.258,0.133,0.24,1
1,0.355,0.621678339889833,0.085,4.46784358610909,0.095,0.8181389145650595,-0.48264499941410766,0
2,0.44,0.34,0.23582232487454602,2.7763275223123616,-0.011249516601421372,0.087,0.13,1
-2,0.053310131009613015,0.295,0.08,3.8276782666173466,0.097,0.043,1.1137162092609334,0
2,-0.23271676800754587,0.32,0.1,0.381,1.626123653688284,0.7389451982634974,0.115,1
2,-0.13687526114238163,-0.29915540488665027,0.095,0.2455,1.842716734544045,0.062,0.075,1
1,0.9869958037245042,0.275,0.1,0.2255,-0.06392908385698515,0.5237406006032584,0.085,1
0,0.565,0.014515858548876895,0.155,0.9395,0.4275,0.214,0.27,1
0,0.55,0.415,0.135,-0.570815378071939,1.2621104074847944,0.21,0.2,1
0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,1
0,-0.12611584839992518,0.44,0.28871204463566247,0.9285,0.3825,0.188,0.8214922079057572,1
0,0.58,0.45,0.32670819917256844,-1.0523089820089517,1.6537333198866888,0.272,0.285,1
-1,-0.12559488159533033,0.445,-0.08912635135761082,-0.0603078873463716,-0.7848250549730844,0.234,0.28,1
2,0.605,0.8076037686964017,-0.001618482425820661,-0.7405481199171194,0.394,0.219,0.295,1
2,0.575,-0.2370031347484471,-0.059655399046428026,0.8635,1.5287585372512495,0.227,0.2,1
3,1.1479222827954172,0.6239982229331872,0.165,2.9226114690922076,1.455421264621774,0.6966908842330813,0.33,1
-1,0.68,0.56,-0.05965278201347876,3.4048408929936778,1.306566030802316,0.2805,-0.48726033136066593,1
3,0.09315184518406783,0.525,0.165,3.125455149247861,-0.9923748055156739,-0.11390836650163877,1.0998566278355835,1
0,0.68,0.6061467596817921,0.175,1.798,0.815,-0.011612475925093957,0.455,1
0,0.944035625483473,0.55,0.2,4.592180668224906,0.633,-0.0015246256350326948,-0.5272403800638391,1
-1,1.0722599026579251,0.355,0.105,-0.3333966389221352,0.227,0.124,-0.38486999135913647,0
0,0.7815058674842597,0.8372182330466055,0.155,1.217,0.5305,-0.3433635335157481,0.34,1
-1,0.45,0.6230469801396635,0.35425089512636543,0.5225,0.237,0.1165,-0.18854317836838314,0
0,0.575,0.445,0.135,2.648426818040319,0.381,0.7032101145469752,0.26,1
2,0.355,0.7538519800760645,0.09,0.3275,0.134,0.086,0.09,1
0,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,1
2,1.1142394749136044,0.6158383424953996,0.135,3.1972476215794785,0.362,-0.26520544875475627,0.27,1
2,0.24,0.8380752817031226,0.33559117275017036,-1.1441392833095414,0.0315,0.0235,0.02,0
1,1.0920446936491794,0.7182385130868002,0.055,0.042,1.2058554926958616,0.015,0.012,0
