sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,1
2,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,0
0,0.53,0.42,0.135,0.677,1.5052155388493227,0.1415,0.21,1
2,0.9634962416794728,0.365,0.125,0.516,-0.2920775831471723,0.114,0.155,1
1,0.14177805492379122,0.255,0.08,0.205,0.0895,0.0395,0.055,0
1,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,0
0,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,1
0,0.545,0.425,0.125,0.768,0.294,0.1495,0.26,1
2,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,1
0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,1
0,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,1
2,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,1
2,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19,1
0,0.535,0.405,0.145,0.00519315152193367,0.2725,0.171,0.205,1
0,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,1
2,0.5,-0.046116835804768636,0.13,0.6645,0.258,0.6817750878073214,0.24,1
1,0.355,0.7120453456873493,0.085,0.2905,0.095,0.0395,0.115,0
0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,1
2,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,0
2,0.11292276532651052,0.32,0.1,0.381,0.1705,0.075,0.115,1
2,0.10238283536038065,0.28,0.095,0.2455,0.0955,0.062,0.075,1
1,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,1
0,0.565,0.705186379660511,0.155,0.9395,0.4275,0.214,0.27,1
0,0.55,0.415,0.135,-0.6974332981196224,-0.17192357183034185,0.21,0.2,1
0,0.615,0.48,0.3113936029017938,1.1615,0.513,0.301,0.305,1
0,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,1
0,0.58,0.45,0.185,2.776825394930223,0.3945,0.272,-0.15701622134912388,1
2,0.59,0.445,0.14,0.931,0.356,0.234,0.28,1
2,0.605,0.475,0.18,2.5274059269744362,1.293493738184712,0.219,0.295,1
2,0.575,0.425,0.14,0.8635,0.393,0.227,0.2,1
0,0.58,0.47,0.165,3.073563727413321,1.3317873285995734,0.242,0.33,1
0,0.68,0.56,0.165,1.639,0.6055,0.2805,0.46,1
2,0.9647684396280634,0.525,0.165,1.338,0.5515,0.3575,0.35,1
0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,1
2,0.705,0.55,0.2,1.7095,0.633,-0.08811706432291966,0.49,1
2,0.465,0.355,0.105,0.4795,0.227,0.6054460851787908,0.125,0
0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,1
0,0.45,0.355,0.105,0.5225,0.237,-0.13711768419021247,0.145,0
0,0.575,0.445,0.135,0.883,-0.2178616915764573,0.2035,0.26,1
2,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,1
0,0.45,0.8373823507966368,0.105,0.425,0.1865,0.091,0.115,1
0,0.8953553569086348,0.425,0.135,0.8515,0.362,0.196,0.27,1
0,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,0
1,0.205,0.15,0.055,-0.8659076177817605,0.0255,0.015,0.012,0
1,0.21,0.026866696297932063,0.05,0.042,1.3496728793301074,0.0125,-0.09558227706638933,0
1,0.39,0.295,0.095,0.203,0.0875,0.045,0.075,0
2,0.47,0.8280658135510873,-0.036620163181484346,0.5795,0.293,0.227,0.14,1
0,0.46,0.375,0.12,0.4605,0.1775,0.11,0.15,0
1,0.325,0.245,0.07,-0.6192577411645515,0.0755,0.0255,0.045,0
0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,1
1,0.52,0.41,0.12,0.595,0.2385,0.111,0.19,0
2,0.4,0.32,0.095,0.303,0.1335,0.06,0.1,0
2,0.485,0.36,0.13,0.5415,0.2595,-0.15793119510367046,0.16,1
0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,1
2,0.405,0.31,0.1,0.385,0.173,0.0915,0.11,0
0,0.5,0.4,-0.008133284738628621,0.6615,0.2565,0.1755,0.22,0
2,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,0
2,0.47,0.385,0.135,-0.8517988491238264,-0.04124703559187437,-0.018318063148591912,0.17,0
1,0.245,0.19,0.06,0.086,0.042,0.014,0.025,0
-1,0.505,0.4,0.125,0.583,0.246,0.13,0.175,0
2,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,0
2,0.505,0.405,0.11,0.625,0.305,0.16,0.175,1
0,0.53,0.41,0.13,0.6965,0.302,0.6975979449097379,0.2,1
2,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1,0
2,0.52,0.4,0.12,0.58,0.234,0.1315,0.185,0
2,0.475,0.355,-0.06965560838798887,0.48,0.234,0.1015,0.135,0
0,0.9252789245525577,0.6616189081590271,0.16,0.915,0.354,0.1935,0.32,1
0,0.595,0.495,0.185,1.285,1.4996899469821423,-0.0027821339831937686,0.485,1
0,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,1
1,0.31,0.235,0.07,0.151,0.063,0.0405,0.045,0
2,0.555,0.425,0.2935248632294796,0.7665,0.264,0.7437324619004448,0.275,1
0,0.4,0.32,0.11,0.353,0.1405,0.0985,0.7871182037101858,0
0,0.595,0.475,0.17,1.247,0.48,0.553360028546052,0.425,1
-1,0.57,-0.021310674030293922,0.3015564376265846,1.185,0.474,0.261,0.38,1
2,0.605,0.45,0.195,1.098,-0.2247416777753936,0.2895,0.315,1
0,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,1
2,0.595,0.475,-0.0787827912993992,0.944,0.3625,0.189,0.315,1
0,0.6,0.47,0.15,0.922,0.363,0.194,0.305,1
0,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,1
0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,1
0,0.575,0.445,0.14,0.941,-0.14133640603772812,0.252,0.285,1
0,0.62,0.51,0.175,1.615,0.5105,0.5789855167307965,0.675,1
0,0.52,0.425,0.165,0.9885,-0.17956617438396122,0.225,0.32,1
2,0.9278886528127661,0.475,0.16,1.3175,1.54437337316699,0.234,0.58,1
2,0.58,0.45,0.14,1.013,0.38,0.6489285147918387,0.36,1
0,0.57,0.465,0.18,1.295,-0.11990662930076124,0.2225,0.44,1
2,0.625,0.465,0.14,1.195,0.4825,0.205,0.4,1
2,0.56,0.44,0.16,-0.05432167884924022,0.3305,0.2075,0.26,1
0,0.46,0.355,0.13,0.517,0.2205,-0.17256211354942658,0.165,1
0,0.8024289832411566,0.45,0.16,0.9775,0.3135,-0.1430507316890109,0.33,1
2,0.565,0.425,0.135,0.8115,0.341,0.1675,0.255,1
2,0.555,0.44,0.15,0.755,0.307,0.1525,-0.11492226011137882,1
2,0.595,0.8177230281684486,0.175,1.115,0.4015,0.254,0.9127855327089685,1
0,0.625,0.495,0.165,1.262,0.507,0.318,0.39,1
2,0.695,0.56,0.19,1.494,0.588,0.3425,0.485,1
-1,0.665,0.535,0.195,1.606,0.5755,0.388,0.48,1
2,0.15276242030993895,0.435,0.15,0.725,0.269,0.1385,0.25,1
