sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,,,,,,,,1
0.0,,,,,,0.061,,1
,0.48,,,,,,,0
1.0,,,,,,,,1
,,,,,,,0.274,1
,,,,,,,,1
,,0.5,,,,,,1
,,,,,,,,1
,,,0.075,,,,,0
,,,0.14,,,,,1
,,,,,,,,1
,0.51,,,,,0.1105,,1
0.0,,0.455,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
1.0,,,,,,,0.035,0
,,,,,,,,1
,,,,,,,,1
,,,0.15,,,,,1
,,,,,,,,1
,0.585,,,,,,,1
2.0,,,,,,,,1
,,,,,0.2175,,,0
,,,,,,,,1
,,,,,,,,0
,,0.275,0.095,,,,0.21,0
,,0.32,,,,,0.105,0
,,0.49,,,,,,1
,0.32,,,,,,,1
,0.555,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,0.265,,,,,,0
2.0,,,,,,,,1
,,0.31,,,,,,0
,,,0.15,,,,,0
,,,,,0.556,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,0.0875,,0
,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
0.0,,,,,,,0.409,1
0.0,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,1.662,0.77,,,1
0.0,,,,1.0185,,,,1
,0.67,,,,,,,1
,,,,,,,,1
,,,,0.745,,,,1
,,,,,,,0.1275,1
,,,,,,,,1
,,,,,,,0.155,0
,,,,,,,0.3035,1
,,,,,,,,1
,,,,,,,,1
2.0,,,,,,,,1
,,,,,,,0.308,1
,,,,,,,,1
1.0,,,,0.279,0.1155,,,0
,,,,,,,,1
,0.365,,,,,,,0
,,,,,,,,0
,,,,,,0.236,,0
,,,,,,,,1
,,,0.185,,,,,0
,,,,,,,,1
,,0.355,,,0.332,,,0
1.0,,,,,,0.167,,1
,,,,,,,,1
1.0,,0.38,,,,,0.167,0
,,,,,,,0.21,1
1.0,,,,,,,,1
,,,,,,,,1
