sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,0.165,,1
,,0.265,,,,,,0
,,,,,,,,0
2.0,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,0.3865,,,1
,,,,,,0.04,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,1
0.0,,,,,,,0.24,0
,,,,,,,,0
,,,,,,0.2995,,1
,,,,,1.1335,,,1
1.0,,,,,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,0.071,,,1
,,,,,,,,1
,,,,,,0.207,,0
,,,,,,,,0
,,,,,,,,1
,,,,0.4335,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,0.699,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,0.2645,,,1
,,,,,,,,1
2.0,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,0.405,,,,,,,0
,,,,,,0.057,,0
,,,,,,0.039,,1
,0.48,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,,,0
,,,,,,,,0
2.0,,,,,,,,1
,,,,,0.358,0.2145,,1
,,,,,0.7495,,,1
,,,,,,,,1
,,,,,,,,0
,,0.39,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,0.352,,,1
,,,,,,0.082,,1
,,,,,,,,1
,,,,,,,,1
,,0.455,,0.942,0.43,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,,,0.2,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,0.5935,,,1
1.0,,,,,,,,0
,,0.435,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,,,,,0.8295,,,1
,0.71,,,,,,,1
,,,,,,,,1
,,,0.145,,,,,1
,,,,,,0.3035,,1
,,,,,0.197,,,0
,,,,,,,0.444,1
,,,,,,,,1
,,,,,,0.063,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,0.4815,0.272,,1
,,,,,,,0.325,1
,,,0.1,,,,,0
,,,0.175,,,0.2165,,0
1.0,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,,,,,,,0
,,,,,,,,1
,,0.35,,0.4195,,,,0
0.0,,,,,0.342,,,1
,,,,,,,,1
,,,,,,,,1
,,,,,,,,0
,,,,,,,0.203,0
1.0,,,,,,,,1
,,,,,,,,1
,,0.4,,,0.2605,,,1
,,,,,,,,1
,,,,,,,,1
