Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2.0,4.0,15.0,0.0,1.0,1.0,4.0,0.0,40.0,39.0,0.0
2.0,4.0,11.0,4.0,8.0,4.0,4.0,0.0,40.0,39.0,0.0
2.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,41.0,39.0,0.0
2.0,2.0,12.0,5.0,10.0,4.0,4.0,0.0,50.0,39.0,0.0
2.0,4.0,14.0,4.0,10.0,1.0,2.0,0.0,40.0,39.0,0.0
0.0,1.0,11.0,4.0,8.0,1.0,0.0,0.0,25.0,39.0,0.0
1.0,4.0,8.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,0.0
2.0,4.0,11.0,6.0,1.0,4.0,4.0,0.0,40.0,39.0,0.0
4.0,4.0,5.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,0.0
1.0,7.0,9.0,4.0,10.0,1.0,3.0,0.0,40.0,2.0,0.0
1.0,4.0,15.0,0.0,1.0,1.0,4.0,1.0,40.0,39.0,0.0
2.0,7.0,12.0,0.0,10.0,4.0,4.0,0.0,40.0,39.0,0.0
2.0,4.0,8.0,2.0,1.0,0.0,4.0,1.0,40.0,39.0,0.0
2.0,7.0,9.0,2.0,4.0,0.0,1.0,1.0,40.0,30.0,0.0
0.0,4.0,1.0,4.0,8.0,3.0,2.0,1.0,7.0,39.0,0.0
2.0,1.0,11.0,0.0,1.0,1.0,2.0,0.0,52.0,39.0,0.0
1.0,4.0,11.0,4.0,3.0,2.0,2.0,1.0,40.0,39.0,0.0
4.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,45.0,39.0,0.0
1.0,4.0,3.0,2.0,7.0,5.0,0.0,0.0,35.0,26.0,0.0
2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,40.0,39.0,0.0
4.0,4.0,5.0,2.0,10.0,0.0,4.0,1.0,18.0,39.0,0.0
3.0,4.0,0.0,4.0,8.0,3.0,4.0,1.0,8.0,39.0,0.0
2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,50.0,39.0,0.0
2.0,4.0,11.0,4.0,7.0,4.0,0.0,0.0,40.0,39.0,0.0
