Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
-2,-9,15,6,1,8,6,0,155,74,0
-2,0,11,9,8,-3,4,0,161,64,0
-2,-4,15,2,17,0,8,1,41,39,0
0,7,17,5,34,-3,-2,1,132,-32,0
7,4,-1,-8,10,1,-2,0,191,50,0
5,0,15,4,-16,7,0,1,-16,-24,0
-2,4,8,2,19,-3,7,1,-31,54,0
0,-5,11,7,-4,-4,4,0,171,39,0
6,10,5,2,3,7,4,1,40,58,0
0,-1,22,4,17,-2,5,0,40,-10,0
0,4,34,0,1,1,-2,1,40,46,0
2,8,12,0,24,4,0,0,154,41,0
-5,-2,8,0,-10,10,6,1,162,77,0
2,10,-4,2,4,11,7,1,-55,-9,0
5,4,0,7,27,3,4,0,-88,43,0
4,-2,19,0,-14,10,2,0,174,39,0
1,0,-2,4,26,0,2,0,249,-25,0
4,7,-2,9,-6,8,-3,1,-33,42,0
-1,9,-6,2,24,-1,-2,0,35,57,0
-2,-1,-6,-6,3,0,7,0,40,86,0
4,14,5,2,22,0,0,1,18,-18,0
3,4,0,-1,15,3,4,1,8,-19,0
2,10,-11,-1,-4,-2,6,0,50,39,0
7,4,11,4,23,4,4,0,40,66,0
6,0,9,2,26,-1,-4,1,104,-69,0
1,-4,15,4,21,1,4,1,-37,-33,0
0,-2,11,8,12,-3,4,0,40,-11,0
5,-3,11,4,12,0,4,0,-53,39,0
0,4,-13,7,15,0,4,1,40,39,0
8,0,6,10,14,-1,6,0,40,45,0
0,4,16,-1,23,1,4,1,35,-44,0
0,12,15,0,29,4,7,1,-52,-4,0
4,4,-10,-4,-8,1,4,1,-33,39,0
4,-2,15,0,28,7,6,1,-27,39,0
-1,7,-16,2,-2,0,0,0,-5,-18,0
0,-4,-4,7,19,5,5,1,40,46,0
4,9,0,2,0,0,0,1,110,43,0
4,-1,18,0,24,12,-2,1,25,43,0
1,5,-3,6,-7,-4,0,1,116,-31,0
0,4,32,2,18,0,4,1,-7,43,0
0,4,1,6,12,8,2,1,-119,39,0
5,4,15,-1,6,3,4,1,-107,64,0
-1,4,-12,7,9,5,5,0,40,-37,0
6,4,-23,0,12,4,1,1,228,40,0
7,4,11,8,1,7,6,1,-23,65,0
2,-1,15,4,24,1,-2,0,40,39,0
1,4,11,4,-2,-7,0,1,-40,39,0
7,15,23,-1,5,0,6,1,75,39,0
1,9,28,4,6,6,-2,1,-16,54,0
5,4,21,7,19,0,4,1,117,42,0
7,8,15,2,15,0,4,1,-24,39,0
1,-10,16,-5,-8,-1,6,0,-8,-54,0
-4,9,15,-2,3,1,4,1,40,-5,0
-2,13,-16,4,28,-3,5,1,-24,0,0
2,-3,9,-1,12,4,-2,0,199,39,0
-5,9,-16,4,15,3,6,0,-22,57,0
0,0,9,4,30,-6,5,0,-65,0,0
4,-1,16,-5,-8,4,6,0,35,78,0
1,4,0,-3,-14,0,4,0,102,46,0
1,9,15,7,16,-1,4,1,112,39,0
0,14,11,13,23,-3,9,1,0,39,0
4,6,-12,-7,3,-3,0,0,8,-8,0
2,4,15,7,14,-1,4,0,221,-17,0
5,6,-4,2,18,6,-1,0,194,56,0
1,-3,-7,4,18,7,2,1,190,39,0
0,15,-2,6,18,0,4,0,-18,55,0
2,0,27,2,0,0,8,1,40,59,0
7,16,-25,-2,4,0,4,1,40,-20,0
0,7,-11,13,8,3,-4,1,-83,39,0
-3,0,15,-4,-4,-3,-1,1,231,60,0
-3,-7,5,-3,-6,7,8,1,35,39,0
4,12,11,4,0,5,4,1,-46,39,0
0,0,17,2,30,0,4,1,-14,58,0
0,13,-2,-4,8,3,4,0,40,-33,0
2,-3,-6,4,15,1,0,0,-22,39,0
7,4,-13,-4,3,-1,0,0,-85,44,0
5,4,22,4,8,3,4,1,144,56,0
4,9,25,0,15,-1,4,1,40,-59,0
-2,0,9,4,-3,0,-3,0,8,89,0
6,-9,27,8,14,4,-1,1,45,52,0
4,13,16,13,-3,-4,5,0,109,55,0
0,4,11,8,-2,3,4,0,142,-39,0
2,4,15,0,17,-3,5,0,50,-35,0
-3,4,17,7,3,8,-3,0,-122,-53,0
7,4,18,6,8,6,4,1,124,39,0
5,4,-1,7,6,8,4,1,40,26,0
5,4,11,0,37,9,4,0,50,45,0
2,-1,-9,9,23,5,4,1,-47,44,0
5,4,11,9,17,0,4,0,55,-7,0
-1,-3,15,0,8,4,4,0,-141,0,0
-5,4,-3,9,14,10,0,1,40,65,0
-3,4,15,-3,31,12,5,1,119,39,0
7,-6,23,12,20,-6,-1,0,30,39,0
1,4,32,10,26,-3,-1,1,113,74,0
1,11,-7,-6,1,1,5,0,-38,-25,0
4,-1,-4,2,3,7,0,1,124,26,0
1,-2,-2,4,4,-5,4,1,60,55,0
4,-5,-11,-5,38,0,5,1,123,-29,0
1,9,-8,4,26,3,6,1,142,-48,0
2,4,19,-2,-6,-4,8,0,50,14,0
7,4,-10,4,8,3,0,0,195,39,0
4,4,23,0,18,7,-1,1,-19,26,0
7,4,24,9,31,9,4,0,-32,49,0
4,4,-7,-1,-13,-4,-1,0,40,74,0
1,4,-6,13,17,0,-1,1,40,82,0
-1,-2,-20,-3,22,-1,-4,0,40,-12,0
-1,-2,11,4,21,-5,4,1,-1,27,0
6,4,-17,8,-23,3,4,1,125,-49,0
-3,0,-3,-2,14,-3,4,1,-91,44,0
7,7,27,6,4,0,5,0,132,-70,0
-3,-2,-2,-1,-2,7,4,1,-3,54,0
9,1,-4,-3,23,-1,-2,0,114,-38,0
6,4,0,0,1,8,4,1,-117,39,0
-3,2,23,6,17,-7,4,0,-40,71,0
-1,-4,-25,0,27,6,4,0,115,-8,0
4,7,15,2,-2,-4,4,1,-72,62,0
5,7,0,4,9,3,0,0,116,39,0
-1,-6,-16,9,8,-7,4,1,0,39,0
1,10,6,6,28,9,6,1,-25,67,0
4,13,20,0,4,6,-2,0,119,-26,0
4,4,11,4,21,-1,-1,0,-2,41,0
1,9,31,7,19,8,4,0,153,39,0
0,4,-14,5,28,10,2,0,-13,39,0
9,4,-3,0,8,5,4,0,-62,39,0
-1,5,8,2,40,7,4,1,154,39,0
1,-6,-18,7,25,7,4,1,227,39,0
-2,0,-5,4,14,3,4,1,-19,58,0
2,4,16,7,0,-1,0,0,-52,-9,0
0,4,21,-1,20,-2,4,1,45,39,0
2,-2,-18,7,17,0,0,1,-39,-10,0
9,-2,31,4,20,-5,4,0,0,39,0
-2,0,8,4,8,-1,2,0,120,-10,0
-1,-3,38,-4,0,10,-1,1,-36,39,0
2,4,0,6,21,-3,2,0,-36,-26,0
-1,4,16,9,23,8,7,1,40,-21,0
0,4,-9,4,10,-4,7,0,121,75,0
-2,4,25,0,9,12,4,1,15,26,0
-1,-5,11,-1,-3,-5,1,0,-16,39,0
-4,4,-4,0,-13,-3,6,0,40,-8,0
2,4,24,5,33,1,-4,0,193,-49,0
0,12,-3,4,8,3,4,1,-65,39,0
6,-2,20,-2,28,0,4,1,60,39,0
0,4,11,0,24,8,4,0,40,56,0
0,11,30,4,-4,-2,5,0,15,39,0
3,4,0,0,14,9,5,1,118,26,0
-1,-3,15,-4,-19,7,5,1,25,-7,0
4,10,17,-2,3,4,4,0,107,56,0
-2,-2,-10,2,6,-7,0,0,-25,0,0
2,10,-3,8,30,0,0,1,60,39,0
0,9,11,-5,14,2,4,1,182,-1,0
1,7,-10,-1,24,4,-5,0,40,44,0
2,0,8,7,23,1,-2,1,-7,39,0
0,-8,1,4,21,1,-2,1,-51,39,0
6,4,9,2,-4,0,4,1,197,39,0
4,8,5,0,3,7,-2,1,40,-48,0
-3,4,-21,7,8,1,5,0,103,-16,0
4,-2,9,2,-12,0,4,1,-9,67,0
4,7,15,4,20,9,5,0,40,41,0
8,10,32,2,1,0,4,1,40,39,0
0,11,18,0,7,5,-3,1,40,64,0
0,-4,0,10,0,-2,4,0,162,39,0
-3,-2,9,12,-4,8,1,0,-16,55,0
2,10,11,0,3,10,5,1,-3,39,0
1,4,11,7,8,0,4,1,40,39,0
1,4,11,6,17,-3,5,1,40,77,0
4,-3,33,4,26,-1,6,0,-33,33,0
5,-6,28,3,-11,1,1,1,122,3,0
6,2,12,9,4,1,8,0,137,89,0
-1,-7,-8,10,12,1,4,1,-7,-27,0
4,7,19,2,8,0,4,0,135,-51,0
-2,4,18,2,-10,-3,8,0,-64,-9,0
1,0,-2,-2,14,0,4,1,-150,-32,0
1,-1,-20,-1,1,5,4,0,10,-3,0
6,7,16,6,0,-1,4,0,-5,-52,0
4,4,15,2,1,5,-1,0,-19,39,0
0,7,-2,-5,24,-1,6,0,-16,-30,0
-1,7,6,2,39,7,4,1,37,55,0
6,-3,11,0,-23,7,-6,1,-51,39,0
4,10,22,10,20,-4,4,0,-120,39,0
-5,4,0,-2,12,9,4,0,113,48,0
-1,4,-7,0,-1,1,-5,1,191,-13,0
2,13,11,14,19,4,5,1,143,-4,0
-3,1,18,4,-25,6,4,0,40,-34,0
0,13,17,-6,16,5,2,1,25,44,0
-2,4,28,2,-7,-5,4,1,-74,86,0
2,-1,1,-3,14,-2,2,1,2,39,0
1,10,-17,4,10,-7,4,0,-11,47,0
6,6,11,6,17,0,4,1,-76,-47,0
-1,4,-11,0,18,3,4,0,108,-60,0
0,0,15,-2,14,0,4,0,40,39,0
-4,7,0,-3,12,-2,4,1,164,39,0
6,2,18,2,21,0,4,1,40,39,0
5,4,20,7,-15,9,2,0,107,24,0
2,8,11,0,-13,-4,4,1,40,-2,0
1,7,29,-3,12,3,4,1,4,57,0
6,4,21,0,-20,6,6,0,-93,96,0
-1,-2,15,-7,-5,6,-3,0,40,39,0
2,4,23,6,19,7,5,1,-15,89,0
5,4,26,-3,34,3,5,0,137,65,0
4,4,9,10,18,-1,5,0,137,39,0
2,13,41,2,-6,0,-2,1,-28,45,0
-4,7,24,-2,-17,-2,5,1,137,-14,0
-3,-5,11,8,15,8,-1,1,141,57,0
6,-4,20,12,-6,4,5,1,124,39,0
2,8,-14,0,26,-1,0,0,-7,-18,0
-1,4,30,2,10,0,-2,0,-30,39,0
5,11,35,2,16,-1,4,1,107,70,0
0,-5,1,4,-19,0,-1,0,180,39,0
2,14,-2,8,5,1,4,1,108,44,0
1,4,0,7,21,11,-4,0,143,-47,0
2,4,-6,8,-9,6,5,1,-22,39,0
2,-1,-2,-2,-14,7,2,1,-53,48,0
-3,4,-1,6,5,1,-4,0,0,-20,0
-5,0,9,4,13,-4,-1,0,-98,-26,0
4,0,3,5,19,5,9,0,0,-29,0
6,10,12,0,-1,6,0,1,-53,42,0
6,-5,-3,3,26,11,5,1,65,89,0
5,-9,-6,-2,-14,0,4,1,184,-40,0
0,4,0,-3,-14,10,4,1,170,91,0
6,-2,39,0,13,6,0,0,142,-21,0
-1,11,11,6,5,-6,-1,1,-50,39,0
4,4,30,4,-5,-3,4,0,40,39,0
5,4,19,-2,35,1,4,0,40,41,0
4,4,22,0,-1,1,4,1,-23,-44,0
-1,9,11,10,12,0,-1,1,-83,0,0
0,6,29,6,26,0,5,0,123,39,0
4,-3,-7,2,-2,0,4,0,-32,64,0
-1,7,11,6,4,0,4,1,-112,67,0
5,10,34,2,3,9,0,1,118,-35,0
2,-3,0,-6,4,8,-2,1,-68,40,0
1,9,-20,2,-20,9,-1,0,-91,39,0
4,12,21,4,13,1,4,1,-14,39,0
1,-4,-1,8,10,7,2,0,109,-18,0
0,12,11,-2,-7,8,6,0,40,-2,0
5,-1,-11,4,16,3,4,1,-61,55,0
-2,4,9,4,13,3,-3,0,40,39,0
0,-8,1,0,8,3,-3,0,-4,39,0
-2,0,16,4,0,0,4,1,104,-18,0
4,4,16,-6,-5,1,-1,0,196,39,0
2,0,11,-4,7,8,8,1,103,73,0
6,0,9,-4,0,0,4,1,205,-6,0
0,-2,6,12,8,7,-2,1,35,26,0
-3,13,9,7,-12,-5,7,1,40,-24,0
7,2,11,0,11,3,0,1,48,-29,0
0,-8,11,6,12,0,4,0,-10,39,0
5,-5,-2,-1,12,-5,1,0,40,47,0
2,14,33,-4,3,8,0,0,113,40,0
3,0,25,6,0,0,-1,0,132,67,0
6,4,21,4,12,0,-3,0,-77,39,0
1,-8,7,8,16,7,4,1,104,39,0
2,11,27,2,20,5,4,0,25,-25,0
4,7,11,-1,0,0,6,0,-86,74,0
2,4,26,8,19,0,6,1,100,-4,0
5,4,-10,7,8,1,4,0,131,-18,0
-2,0,28,6,14,3,-2,0,55,-2,0
1,4,11,6,21,0,4,1,217,-6,0
4,-2,-10,7,-13,1,7,0,18,73,0
-2,4,-2,6,12,-2,-1,1,40,39,0
4,-2,-11,-3,4,1,4,0,-48,62,0
1,-3,-2,0,-12,4,0,1,-40,-44,0
2,-6,16,0,-25,9,5,1,154,80,0
0,-5,19,2,15,7,-2,0,-26,39,0
4,13,16,2,24,0,-2,0,116,39,0
2,4,25,-3,11,9,8,1,-23,39,0
