Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
6,4,0,0,1,-4,4,1,-86,43,0
-1,0,11,8,8,4,4,0,103,39,0
-2,4,-13,10,3,11,4,1,98,39,0
4,11,12,5,16,-2,-1,1,106,39,0
5,4,14,-1,-10,1,2,1,112,39,0
0,0,11,9,-3,8,-2,1,-12,58,0
-5,4,8,0,3,-4,4,1,102,39,0
6,9,-4,-5,23,0,6,0,-127,-48,0
-4,4,5,2,3,-2,5,1,40,39,0
4,-2,-3,4,-15,-4,5,0,0,43,0
1,8,-8,0,1,1,-1,0,-45,39,0
2,7,18,-4,15,4,-3,0,-12,-30,0
2,-2,8,2,1,-1,-5,1,40,39,0
2,-3,-4,6,17,0,1,1,40,79,0
-2,8,-9,9,-8,3,2,1,7,53,0
4,-1,-9,0,32,1,4,1,114,65,0
1,4,11,4,3,2,2,1,104,39,0
0,12,26,2,25,0,-5,1,132,39,0
6,7,3,8,30,5,0,1,-22,26,0
-2,9,11,2,3,0,-3,1,129,39,0
-1,7,5,6,20,0,0,1,108,39,0
4,-1,0,4,8,-3,4,1,3,39,0
-1,4,11,2,36,-2,6,0,-51,-45,0
4,4,-4,10,15,-3,0,0,174,39,0
6,7,26,-3,25,-3,0,1,40,-46,0
1,4,-18,9,-18,7,-2,0,-92,-7,0
0,7,27,5,12,4,2,0,-55,65,0
2,4,21,4,23,4,6,1,1,-39,0
4,4,-11,-1,-4,8,4,1,110,50,0
-3,0,-8,8,20,5,6,0,40,-33,0
4,10,23,0,8,-3,4,0,122,39,0
-1,4,15,-2,-4,-4,4,1,40,74,0
-1,11,2,6,12,1,4,0,45,39,0
2,4,15,10,12,4,4,1,50,39,0
2,0,11,2,24,7,4,1,-48,58,0
4,7,21,-1,8,0,4,1,119,39,0
4,0,0,2,0,5,-1,0,1,84,0
4,6,28,2,-3,7,5,1,25,39,0
1,9,11,-2,0,9,4,1,130,39,0
2,4,24,-5,18,0,4,1,162,-6,0
0,4,-6,-1,12,11,2,0,17,92,0
1,4,23,8,17,3,4,1,-48,39,0
5,4,11,9,9,5,4,1,-20,39,0
-1,14,9,0,27,4,1,0,40,-8,0
9,4,25,0,-12,1,4,1,40,39,0
7,4,15,4,14,8,4,1,-52,39,0
5,-2,11,-3,8,-3,4,1,40,39,0
-2,0,-5,2,17,0,4,0,75,48,0
0,4,27,4,6,-4,-1,0,-68,49,0
4,4,-8,2,11,-5,4,1,-53,-7,0
1,-2,15,11,5,0,-2,1,40,-5,0
1,-7,-5,7,22,3,-1,0,32,45,0
6,-2,5,4,-1,-3,6,1,127,54,0
0,7,25,4,-4,10,0,1,25,-15,0
2,4,9,4,0,4,-2,0,-42,-20,0
-2,4,-9,-3,-18,3,-1,1,3,-18,0
2,4,9,4,21,-1,4,0,37,39,0
4,14,4,-2,9,4,4,0,-44,26,0
5,4,18,8,-9,6,4,1,2,39,0
7,7,15,4,-5,1,-2,0,-73,81,0
2,-1,-1,2,3,-1,4,0,-33,-40,0
5,6,15,6,3,1,6,0,-10,51,0
6,9,-7,0,-16,0,6,1,145,-12,0
2,14,15,8,0,0,2,1,144,39,0
6,7,-4,4,-11,-5,-3,0,148,-25,0
4,7,-2,10,14,0,-3,1,172,0,0
5,7,4,7,26,-2,-2,1,105,47,0
1,4,15,2,-9,0,4,1,40,39,0
-4,-2,11,-3,17,0,0,1,18,-15,0
2,6,-14,0,16,4,-2,1,40,39,0
6,10,15,6,5,0,7,1,35,39,0
0,-3,11,4,14,6,-2,1,40,39,0
4,4,11,6,25,0,-2,0,15,40,0
0,4,17,-2,8,8,-2,0,40,48,0
2,-2,-1,4,24,1,7,1,108,90,0
5,4,11,0,3,8,-1,0,40,-22,0
0,-4,-6,4,8,3,-2,1,123,39,0
-1,9,15,9,4,0,6,0,-13,-36,0
-1,8,9,-1,7,7,4,0,-74,39,0
0,2,11,12,11,4,4,1,171,39,0
4,-8,15,4,1,10,4,1,1,39,0
0,4,28,4,8,8,4,0,105,-24,0
2,10,15,2,-10,0,5,1,50,39,0
4,-6,27,2,21,0,5,1,40,39,0
-2,4,11,2,0,0,4,1,-63,-10,0
1,-5,22,4,6,7,-1,1,202,57,0
2,-4,-5,9,19,7,4,0,0,49,0
5,4,-6,8,12,-3,-3,1,-116,-15,0
4,4,11,-5,3,12,-1,1,108,62,0
4,-5,17,8,22,4,0,1,-65,-38,0
2,0,-4,0,-8,-2,4,1,-8,71,0
5,4,15,4,8,6,-4,1,2,39,0
-1,-3,2,2,23,0,0,1,30,39,0
1,-1,29,4,0,10,4,0,-52,-13,0
5,9,-11,4,18,-3,-1,0,109,-14,0
4,-5,-8,10,-1,0,7,0,171,-22,0
5,5,0,4,-7,1,-3,1,155,39,0
4,4,6,-1,18,6,4,1,117,-30,0
0,-3,0,11,25,3,-2,1,172,-2,0
5,4,22,4,6,0,-2,1,50,14,0
5,4,-22,6,28,3,4,0,18,39,0
-2,4,29,2,17,0,8,0,40,-23,0
2,11,11,8,29,-2,5,0,-66,-42,0
1,-4,18,13,22,-2,7,1,40,47,0
1,4,-9,-2,-5,0,4,0,132,39,0
-2,9,24,-6,-11,-3,4,1,128,39,0
-1,-2,-7,0,-14,2,-1,1,-20,40,0
0,4,-12,4,-9,7,-2,0,157,-7,0
4,-1,-14,-1,-9,3,8,0,40,-55,0
2,7,11,0,4,4,4,0,242,-3,0
-1,7,15,4,19,3,5,0,152,60,0
2,-4,-2,4,4,-4,2,0,40,39,0
1,4,21,-5,23,4,8,1,125,-30,0
4,12,33,0,-12,6,-1,1,188,-4,0
8,-6,21,2,14,-2,4,1,0,53,0
4,6,-19,-4,-5,-2,0,1,80,39,0
0,4,27,8,9,-2,2,0,18,39,0
1,-3,9,2,8,-3,5,0,-64,-56,0
-3,4,16,-3,14,1,0,1,35,-4,0
-1,13,8,7,4,-1,4,0,-90,-16,0
-4,9,11,9,-17,0,4,0,-30,39,0
1,8,9,4,35,7,4,0,40,39,0
-2,-7,33,-5,7,-2,2,1,-13,39,0
2,4,15,0,-22,1,4,1,40,68,0
4,10,8,2,-7,0,4,1,-97,0,0
6,4,9,-2,27,8,4,1,124,39,0
7,12,-7,-3,0,9,6,0,3,0,0
2,11,-2,2,6,0,4,0,40,26,0
7,9,21,10,12,-3,-4,1,158,39,0
2,15,11,2,-5,0,2,1,-53,39,0
0,4,11,7,8,9,4,1,47,-8,0
-3,4,25,4,8,5,-1,0,156,39,0
1,0,19,2,28,7,6,1,102,53,0
-1,4,-15,-3,-12,8,-3,0,40,88,0
2,7,-7,3,22,9,-1,1,130,67,0
-2,-4,2,4,16,1,4,1,-40,99,0
1,0,-13,7,9,2,4,0,15,43,0
0,0,11,9,15,8,-1,0,-19,-18,0
-1,4,15,0,0,4,8,0,40,53,0
-1,7,32,5,7,1,0,0,-10,39,0
0,4,-4,0,15,3,4,1,123,-5,0
-2,8,12,8,12,0,9,1,-12,-21,0
0,4,20,6,1,1,4,0,-28,77,0
0,14,9,4,10,7,4,0,111,39,0
3,-3,32,-2,-5,-1,4,1,-53,59,0
-1,8,-3,4,30,3,5,0,25,39,0
-1,-4,-6,-1,3,12,4,0,50,39,0
5,7,22,7,0,0,4,1,45,39,0
2,6,11,-3,20,9,-2,0,98,39,0
-2,-6,27,12,15,-1,4,0,-76,39,0
1,-3,-8,4,1,-5,-1,0,40,39,0
2,6,19,4,-5,1,4,0,60,58,0
-2,4,0,4,14,-1,4,1,-13,39,0
0,4,9,2,23,0,4,0,40,39,0
2,-2,5,2,3,0,6,0,117,-32,0
6,4,23,4,8,-5,7,1,112,74,0
-4,-7,-17,2,12,0,6,0,6,80,0
1,12,-5,7,3,-1,4,1,40,68,0
-3,9,15,2,1,-3,0,1,-14,39,0
5,-3,22,4,14,8,4,1,40,39,0
-5,4,17,-6,20,3,-1,1,150,39,0
6,4,9,6,7,2,5,1,32,-12,0
2,4,11,0,3,-1,0,0,40,51,0
1,4,25,8,-3,0,-1,1,-84,52,0
4,9,21,0,7,4,5,1,40,39,0
4,4,15,11,8,-5,0,0,153,33,0
-1,13,18,9,29,-1,-1,0,37,-8,0
4,-3,-13,6,18,9,4,1,158,41,0
5,-2,36,0,18,0,4,0,10,39,0
-3,8,26,2,8,8,4,0,-24,39,0
2,7,19,2,7,6,4,1,40,-36,0
-1,4,-3,6,-1,-6,4,1,50,45,0
1,4,15,0,-8,3,4,1,10,-9,0
