Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,15,0,-4,1,4,0,-2,39,0
2,4,-1,8,8,4,4,0,40,39,0
2,4,15,2,3,0,4,1,41,39,0
2,2,12,6,10,0,4,0,-34,39,0
2,4,14,4,14,1,2,0,40,39,0
0,1,11,0,8,1,4,1,25,39,0
1,4,8,2,3,0,4,1,-30,39,0
2,4,11,8,1,4,-2,0,40,39,0
4,4,5,2,3,0,4,1,40,39,0
1,7,-1,6,-7,1,3,1,40,2,0
1,4,15,0,1,1,4,1,40,39,0
2,7,-3,0,10,4,4,0,-53,39,0
2,4,8,2,1,0,4,1,40,39,0
2,7,-6,2,4,0,4,1,40,30,0
0,4,1,4,8,3,2,1,7,39,0
2,1,11,0,1,0,2,0,52,39,0
1,4,11,4,19,2,2,1,40,39,0
4,4,11,2,6,0,4,1,45,-22,0
1,4,3,2,7,5,0,0,35,26,0
2,4,11,2,3,0,4,0,40,39,0
4,4,0,2,10,0,4,1,18,39,0
6,4,0,4,8,3,4,1,8,39,0
6,4,11,2,-5,0,4,1,50,39,0
2,4,11,6,18,4,0,0,40,39,0
2,4,9,2,13,7,4,1,40,39,0
1,4,15,4,1,-2,-1,0,40,39,0
2,7,11,5,12,4,2,0,40,39,0
2,4,11,4,12,4,4,1,40,39,0
4,4,8,7,3,0,4,1,40,39,0
1,0,6,2,0,5,4,0,-54,39,0
2,4,11,0,17,1,4,0,-12,39,0
2,4,15,0,1,4,4,0,40,39,0
2,4,2,-1,12,1,4,0,45,-12,0
2,-2,15,0,12,4,4,1,50,39,0
4,4,11,2,14,0,4,1,-38,39,0
-1,4,11,-3,8,1,4,1,103,39,0
4,0,0,2,0,0,5,1,10,56,0
4,6,20,-3,8,0,4,1,25,39,0
1,5,11,-4,4,0,0,1,40,39,0
2,4,11,2,7,0,4,1,40,39,0
2,4,1,4,12,4,0,0,17,-9,0
1,4,11,4,6,3,4,1,60,67,0
1,8,11,2,0,-2,4,1,103,39,0
2,4,9,0,12,4,1,0,40,3,0
1,4,11,4,-2,1,4,1,40,39,0
2,10,15,6,14,1,4,1,40,39,0
1,0,-3,4,8,2,4,0,40,39,0
2,6,9,2,5,0,4,1,75,39,0
1,-1,11,4,6,4,-2,1,35,39,0
4,8,11,2,21,0,4,1,40,45,0
1,4,15,-1,5,0,4,1,40,39,0
1,4,20,-1,22,3,-1,0,32,65,0
-2,8,5,9,3,1,4,1,-5,50,0
0,7,11,4,14,8,4,1,25,39,0
2,4,16,4,12,4,4,0,32,39,0
5,-2,15,4,10,3,4,1,3,46,0
2,4,9,4,1,3,4,0,37,39,0
2,4,4,5,9,4,3,0,130,26,0
1,4,11,2,14,0,4,1,-49,64,0
1,7,15,4,-2,1,4,0,15,39,0
2,4,11,2,-2,-2,4,1,50,39,0
4,-1,15,6,17,1,0,0,8,39,0
2,-2,-5,2,14,0,4,1,57,39,0
2,6,11,-1,12,0,2,1,40,39,0
6,7,9,4,10,6,2,0,40,39,0
4,4,3,2,14,0,4,1,53,0,0
4,0,20,2,0,0,3,1,40,39,0
1,4,-10,2,4,5,4,1,40,39,0
0,4,20,4,8,3,4,0,18,-21,0
2,6,15,0,7,5,4,1,40,60,0
2,4,5,2,5,8,4,1,35,39,0
1,4,11,4,12,1,4,1,40,39,0
6,4,11,2,8,0,4,1,15,39,0
0,4,15,4,8,3,4,1,40,45,0
2,7,-7,4,17,1,4,0,38,39,0
4,4,11,0,3,2,4,1,40,39,0
6,4,11,4,8,-2,4,1,98,40,0
4,7,19,2,4,0,4,1,40,39,0
2,4,9,4,7,1,5,0,-33,-27,0
1,7,11,4,-9,5,4,1,45,39,0
4,4,15,4,1,1,4,0,40,39,0
0,4,-1,4,8,3,4,0,100,70,0
2,10,15,2,4,-3,4,1,50,39,0
4,8,-1,2,-6,8,-2,1,40,39,0
2,4,11,6,8,0,4,0,-21,39,0
1,4,0,4,6,4,4,1,-25,26,0
0,4,11,0,3,-2,4,1,98,39,0
-1,4,9,2,12,0,4,0,35,39,0
2,8,11,10,3,0,4,1,55,39,0
4,4,15,0,8,4,-2,0,32,-14,0
4,4,11,8,-7,7,4,0,40,39,0
0,4,15,4,-3,1,4,1,40,50,0
2,-4,2,2,-8,0,4,1,30,40,0
1,9,15,0,1,3,4,0,40,20,0
-1,4,15,4,1,1,4,0,-40,-2,0
4,-4,11,2,3,0,3,1,142,26,0
1,5,15,4,4,1,4,0,60,39,0
-1,4,6,2,7,0,0,1,40,39,0
1,11,0,4,6,3,4,1,18,39,0
2,4,9,4,6,1,1,0,116,63,0
-2,4,15,4,23,0,4,0,18,-4,0
1,4,11,2,7,0,4,1,40,26,0
2,-1,11,8,3,3,4,1,40,33,0
1,4,-8,2,8,0,4,1,-40,39,0
