Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,15,0,1,1,-2,1,144,48,0
2,-2,-10,-1,8,-3,-2,0,-21,93,0
2,4,15,2,3,-5,4,1,1,-27,0
2,-7,12,5,10,5,-3,1,50,-2,0
4,0,-13,4,21,1,7,0,112,-47,0
-3,12,-2,4,8,9,0,0,-40,39,0
8,7,17,2,-8,7,-2,0,0,39,0
5,4,16,6,1,-3,0,0,40,39,0
4,-3,-4,-5,3,10,4,1,40,39,0
1,8,-9,-5,-19,8,-1,1,40,2,0
1,-3,-18,-3,1,-4,4,1,40,-26,0
2,7,12,0,-4,4,-2,0,128,-25,0
5,4,-11,-3,1,-2,4,1,40,39,0
2,7,9,2,19,0,-1,1,-47,30,0
0,4,-8,11,-8,3,8,1,-73,39,0
-2,9,-5,0,-4,1,-3,0,-32,39,0
5,14,-8,-6,3,2,2,0,-36,39,0
0,4,11,2,-6,0,-2,1,126,39,0
-2,12,3,2,19,-2,-2,0,35,-20,0
2,-1,19,6,15,0,5,1,40,-37,0
4,4,0,6,10,0,4,1,18,49,0
0,-6,-5,-1,-2,3,5,1,8,52,0
8,14,11,-2,3,-3,4,1,-23,-1,0
-1,-1,11,7,31,-3,0,0,0,-20,0
-1,4,20,2,32,0,4,1,40,-41,0
1,9,-11,-1,21,1,5,1,135,39,0
2,7,0,6,12,6,2,0,-31,72,0
7,4,11,6,12,4,6,0,40,39,0
4,8,-13,2,3,0,4,1,-4,73,0
1,0,6,11,0,-2,-1,0,40,72,0
-1,4,11,-3,15,10,-2,1,35,39,0
2,0,-6,0,-6,4,4,0,40,39,0
0,11,-12,-2,0,1,4,0,134,63,0
2,4,17,0,28,4,4,1,-100,-12,0
2,0,11,-5,7,0,4,1,162,45,0
4,8,11,0,8,-3,4,1,-21,39,0
6,0,0,2,27,-1,6,1,3,52,0
4,6,-12,2,8,0,7,1,119,39,0
6,5,22,7,26,0,4,0,40,-19,0
7,12,16,2,-20,0,5,0,129,-6,0
7,0,36,4,12,7,2,1,110,47,0
-4,-4,11,6,-5,0,4,0,60,-23,0
1,10,-19,2,-6,8,0,0,40,51,0
-3,0,9,0,-14,4,1,0,40,50,0
1,4,-4,-3,21,10,4,1,-68,-64,0
2,-1,15,4,14,1,-5,1,40,39,0
1,15,-16,4,21,5,0,0,40,39,0
2,6,9,-6,5,0,5,1,75,39,0
1,10,20,4,20,4,4,1,35,39,0
-4,-1,11,2,11,0,4,0,-4,39,0
1,4,-1,2,5,0,-5,0,40,-3,0
1,4,15,4,8,-4,2,0,3,39,0
1,4,-13,4,-5,1,4,1,-27,-5,0
0,7,11,4,8,3,4,0,-9,-28,0
-1,4,9,4,30,4,4,0,-51,58,0
8,15,15,4,18,6,7,1,3,8,0
4,4,9,6,1,3,4,0,37,39,0
5,-6,19,5,-5,4,3,0,105,26,0
0,4,22,2,-4,0,4,0,48,-57,0
-2,7,0,10,20,1,4,0,15,39,0
6,4,-10,-2,-1,0,-1,1,50,39,0
4,6,15,6,0,-2,4,1,-22,63,0
2,0,15,6,14,0,4,1,-71,39,0
-2,6,11,2,12,0,5,1,40,39,0
6,7,9,-3,21,-3,2,0,40,39,0
4,-7,25,-3,-9,0,4,0,-99,59,0
-2,0,-5,9,0,0,3,1,40,-6,0
-2,4,-3,2,4,0,4,0,40,39,0
0,4,-1,4,17,3,6,0,139,39,0
4,6,-12,0,7,9,5,1,40,39,0
2,15,5,2,5,-3,0,1,35,-25,0
1,4,19,4,15,1,6,1,40,39,0
4,13,-15,2,8,-1,4,1,15,78,0
4,-4,15,4,8,3,4,0,40,39,0
2,10,-22,4,-7,0,4,1,38,39,0
4,7,-7,0,-16,2,4,1,-29,-52,0
0,4,11,4,8,-2,-3,0,221,-10,0
4,7,18,10,15,0,4,1,40,69,0
2,4,19,4,7,5,4,0,8,39,0
-1,-5,-18,4,11,-4,-3,0,-108,39,0
4,-2,15,10,28,0,4,0,-48,-4,0
4,12,11,4,8,3,4,0,24,55,0
2,0,15,-1,4,-1,0,1,50,39,0
4,9,15,8,-7,0,4,1,40,-4,0
0,-3,-4,2,32,-1,-1,1,35,-18,0
7,4,0,4,23,6,0,0,40,26,0
2,4,-2,0,-5,-2,4,1,50,39,0
-2,4,9,-2,-6,7,-1,1,35,-4,0
4,4,33,0,27,0,4,0,211,39,0
4,-5,15,0,8,12,4,0,-62,68,0
2,4,16,0,7,4,-1,0,40,39,0
0,0,15,10,8,0,4,1,40,55,0
4,9,2,2,14,7,4,1,30,39,0
1,10,15,4,20,-2,4,1,40,-13,0
6,4,-14,-4,0,0,4,0,170,0,0
4,4,-16,2,-5,-3,3,1,101,-25,0
-3,-1,15,-2,29,1,7,0,-88,77,0
-3,-3,0,2,7,6,6,0,40,39,0
-2,11,16,6,6,8,0,0,18,39,0
4,10,9,9,6,1,0,0,50,14,0
-2,4,15,10,8,3,4,0,18,58,0
1,4,18,2,14,0,-1,1,40,26,0
2,4,34,0,3,3,4,1,40,-17,0
4,7,15,2,27,0,-2,0,192,-45,0
-1,-6,22,10,33,8,5,1,40,39,0
-2,2,11,2,8,-2,4,1,173,-24,0
2,7,11,4,1,9,4,0,198,27,0
0,4,11,4,22,3,-3,1,40,39,0
-4,4,-4,8,4,-2,4,0,40,-5,0
2,7,11,6,-9,4,4,1,112,42,0
0,-1,15,8,22,7,-3,0,184,62,0
2,-8,11,8,25,5,-3,0,40,39,0
5,-2,-9,4,1,4,4,0,30,63,0
4,2,15,0,-5,4,4,1,40,80,0
6,7,-12,-4,14,0,-1,1,35,39,0
4,6,11,10,21,5,0,1,100,-19,0
0,0,24,9,-10,3,2,1,18,44,0
1,7,-7,0,-10,0,-1,0,-105,56,0
-2,7,6,4,-6,-3,5,1,-23,-19,0
0,2,22,0,4,-3,4,0,156,82,0
2,4,-2,4,18,-3,-2,0,18,39,0
7,8,23,6,1,3,-1,1,40,-18,0
2,4,-1,7,7,4,-2,1,-58,39,0
2,4,-20,0,-7,1,4,0,40,39,0
-2,-3,22,2,0,0,4,1,-40,-17,0
4,4,9,4,10,1,4,1,-81,-16,0
6,0,15,4,14,11,0,1,40,56,0
-4,-7,5,2,21,0,5,1,-30,26,0
-2,10,30,-4,12,0,4,1,-38,83,0
2,-1,-10,-5,4,0,5,1,50,39,0
2,0,11,4,8,1,0,0,47,-50,0
6,0,-16,4,8,8,5,1,163,39,0
1,9,11,2,26,5,-3,1,40,-4,0
6,12,-7,-4,-2,7,2,1,40,-14,0
2,4,0,-5,-7,0,5,0,-74,-43,0
0,4,20,8,20,1,6,0,35,-38,0
6,-3,11,4,9,-3,4,0,1,26,0
0,12,-14,4,16,-5,5,1,122,-31,0
2,9,9,0,4,9,6,0,40,52,0
8,4,15,5,22,7,-2,1,-94,65,0
0,4,-8,4,8,-5,6,0,18,83,0
-1,6,24,2,14,5,-2,1,60,39,0
0,4,21,9,1,1,5,0,-3,57,0
1,0,9,-3,10,1,8,0,-57,-42,0
-1,4,20,4,8,2,4,1,101,74,0
