Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,-4,0,1,0,4,0,40,39,0
2,4,11,4,8,4,0,0,40,39,0
2,-1,-8,2,3,0,4,1,41,50,0
2,2,12,5,10,4,4,0,50,39,0
2,4,14,4,23,1,2,0,40,39,0
0,1,11,4,8,1,0,0,25,39,0
1,4,8,2,3,0,4,1,40,39,0
2,4,11,6,1,4,4,0,40,39,0
4,4,5,2,3,-2,4,1,40,39,0
1,7,9,4,10,6,3,1,40,2,0
1,4,15,0,1,1,4,1,40,39,0
2,7,12,0,10,4,4,0,40,39,0
2,4,8,2,1,0,4,0,40,39,0
2,7,20,2,4,0,1,1,40,30,0
0,4,1,4,8,3,2,1,7,39,0
2,1,11,0,1,1,2,0,52,39,0
1,4,11,4,3,2,2,1,40,39,0
4,4,11,2,6,0,4,1,115,39,0
1,4,3,2,0,5,0,0,35,26,0
2,4,11,6,3,0,4,1,-20,39,0
4,4,5,2,10,0,4,0,18,-12,0
0,10,0,4,8,3,4,1,8,39,0
2,4,11,2,3,0,4,1,50,39,0
2,4,11,4,7,4,0,0,40,39,0
2,4,-6,0,13,0,4,1,40,48,0
1,4,15,4,1,1,4,0,40,63,0
4,7,11,5,12,4,2,0,40,39,0
2,4,11,4,19,4,4,1,40,39,0
-2,4,8,2,3,0,4,1,40,39,0
1,0,6,2,0,8,4,0,40,39,0
2,4,11,0,8,-2,4,0,35,39,0
2,4,15,0,1,4,4,0,40,39,0
2,4,2,0,12,-2,4,0,45,39,0
-1,4,15,0,-4,4,4,1,50,39,0
2,4,11,2,7,0,4,0,40,39,0
4,4,11,3,8,1,4,1,40,39,0
4,0,0,2,0,0,4,1,10,39,0
4,6,5,2,8,0,4,1,25,39,0
1,5,0,2,4,0,4,1,40,39,0
2,4,11,2,7,0,4,1,40,39,0
2,4,1,4,12,4,2,0,17,39,0
1,4,11,4,6,3,4,1,-32,39,0
1,4,11,2,9,5,4,0,40,39,0
2,4,9,0,12,4,1,0,40,-23,0
1,4,11,8,1,1,4,1,40,39,0
2,4,15,0,14,1,4,1,124,39,0
-1,4,11,4,8,2,4,0,40,39,0
2,6,9,2,5,0,4,1,75,39,0
1,4,11,4,6,4,4,1,35,39,0
4,4,11,2,11,0,4,1,40,39,0
1,4,15,2,0,0,4,1,40,-8,0
1,4,0,4,8,3,2,0,130,39,0
1,4,5,4,3,1,4,1,-4,39,0
0,7,11,4,8,3,4,1,25,39,0
2,4,9,4,12,4,4,1,32,39,0
1,4,15,4,10,3,4,1,3,8,0
2,4,9,4,20,3,4,0,37,39,0
2,4,4,5,9,-1,3,0,35,26,0
1,4,11,2,14,0,4,1,48,39,0
-1,7,15,4,1,1,6,0,15,39,0
