Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,15,0,1,1,4,0,40,39,0
2,4,11,4,8,4,4,0,40,-18,0
0,4,15,2,3,0,-1,1,41,39,0
2,2,12,5,10,4,4,0,50,39,0
2,7,14,4,10,1,2,0,40,39,0
0,1,11,4,8,1,0,0,25,39,0
1,4,20,2,3,0,4,1,40,39,0
2,-2,-6,6,1,4,4,0,40,39,0
4,4,5,2,3,0,4,1,111,39,0
1,7,9,4,10,-2,3,0,40,2,0
0,4,15,0,14,1,-1,1,40,39,0
2,7,12,0,10,4,5,0,40,39,0
2,-3,8,2,1,0,4,1,101,39,0
2,8,9,2,-6,0,1,1,40,30,0
0,4,1,4,-5,3,2,1,7,39,0
2,1,15,0,1,1,2,0,52,39,0
6,4,11,4,3,2,2,1,40,39,0
4,-2,20,2,6,-1,4,1,45,39,0
1,9,3,2,7,5,0,0,35,26,0
2,4,11,2,3,0,4,1,40,39,0
4,4,5,-1,10,0,4,1,18,39,0
3,4,0,4,8,3,4,0,8,-7,0
2,4,11,0,3,0,6,1,50,39,0
-1,4,11,-3,7,4,-1,0,40,-11,0
2,4,9,2,13,0,4,1,40,39,0
1,4,17,4,1,1,4,0,40,39,0
2,7,11,5,12,4,2,0,40,65,0
2,4,11,-2,12,4,4,1,40,39,0
4,4,8,2,3,0,4,1,40,39,0
1,0,6,2,0,5,4,0,40,39,0
2,4,11,0,8,-2,4,0,35,39,0
2,4,15,0,1,4,-1,0,40,62,0
2,4,2,7,12,1,4,0,45,39,0
2,7,15,0,21,4,4,1,50,39,0
2,4,-5,2,7,0,4,1,135,39,0
4,4,11,8,-7,1,4,1,40,-17,0
4,0,0,2,0,0,-1,1,10,-26,0
4,6,5,2,8,0,4,1,25,-13,0
1,-2,11,-4,4,0,4,1,-17,47,0
2,4,11,0,7,0,-1,1,40,39,0
0,4,-2,4,24,4,2,0,17,39,0
1,4,11,4,6,3,4,1,60,39,0
1,4,11,2,9,5,4,0,40,39,0
2,4,9,0,12,4,1,0,3,3,0
1,4,11,4,1,1,4,1,127,39,0
2,4,16,4,16,8,4,1,40,39,0
0,4,11,4,8,2,4,0,40,39,0
2,6,9,2,5,0,4,1,75,39,0
0,4,11,4,6,4,4,1,35,39,0
4,4,11,2,11,0,4,1,40,39,0
1,4,15,2,5,0,4,0,143,52,0
1,0,0,4,8,3,2,0,32,39,0
1,4,5,4,3,8,4,1,40,39,0
0,7,11,4,17,3,4,1,25,-12,0
2,4,9,0,12,4,4,0,-23,39,0
1,4,-7,6,10,3,0,1,3,8,0
4,4,9,4,1,3,4,0,37,39,0
2,4,4,8,9,4,3,0,35,26,0
1,4,11,2,14,0,4,1,48,39,0
1,7,15,4,1,1,4,1,15,41,0
2,4,11,2,-2,0,4,1,50,39,0
4,6,16,6,3,1,4,0,8,39,0
2,4,15,2,14,0,4,1,57,39,0
2,6,11,2,12,0,2,1,40,39,0
1,7,9,4,10,3,2,0,40,39,0
4,4,3,2,14,0,4,1,53,50,0
2,0,4,2,0,0,3,1,40,50,0
1,4,0,6,14,0,4,1,139,39,0
0,4,11,4,8,3,4,0,18,39,0
2,6,15,0,-1,4,4,1,40,39,0
2,4,22,2,5,0,4,1,35,39,0
1,4,-9,4,14,1,4,1,40,39,0
4,4,11,2,8,0,4,1,15,39,0
0,4,15,4,8,3,4,0,40,39,0
2,-3,9,4,1,1,4,0,102,39,0
4,4,19,0,3,2,4,1,-28,39,0
0,4,11,4,8,3,4,1,23,-16,0
4,7,15,2,21,0,4,1,40,39,0
2,4,15,4,7,1,-1,0,8,39,0
1,2,11,4,11,4,4,1,45,39,0
4,4,15,4,1,1,4,1,40,39,0
0,4,11,4,8,3,4,0,24,39,0
2,4,15,2,4,0,4,1,50,39,0
4,4,4,2,3,0,4,1,40,39,0
2,4,11,7,8,6,4,1,35,39,0
6,4,16,4,6,4,4,1,40,52,0
2,4,21,0,3,7,4,1,50,40,0
2,4,9,6,12,0,4,1,35,39,0
2,4,11,2,20,0,0,1,55,39,0
4,4,15,0,19,4,4,0,118,39,0
2,4,11,0,7,4,4,0,40,39,0
0,4,15,4,8,0,4,1,40,39,0
4,-3,2,2,16,0,0,1,30,46,0
1,4,15,4,17,3,4,0,40,20,0
1,4,15,4,-9,1,4,0,40,39,0
4,4,11,2,3,0,3,1,40,26,0
1,5,15,4,-2,1,4,0,60,53,0
4,-3,-7,2,7,0,4,1,121,39,0
1,4,23,4,17,3,4,1,18,39,0
-1,4,-8,4,6,1,1,0,50,14,0
0,4,15,4,8,3,4,0,18,-1,0
5,4,11,2,7,8,4,1,40,26,0
2,4,11,0,3,3,4,1,40,33,0
1,-2,15,2,8,0,4,1,40,54,0
1,4,-6,2,14,0,4,1,40,39,0
4,2,11,2,8,0,4,1,40,39,0
2,4,11,4,-6,2,4,0,40,27,0
0,4,11,-3,8,3,4,1,40,39,0
1,4,15,9,4,3,4,1,40,39,0
2,7,11,0,-10,4,4,0,44,39,0
1,7,15,-2,13,3,0,0,80,-17,0
2,1,11,4,14,4,2,0,40,39,0
1,-2,15,4,1,4,4,0,30,39,0
-2,2,15,0,3,4,4,1,40,39,0
2,4,15,2,12,0,4,1,35,39,0
0,6,11,2,12,0,4,1,80,39,0
4,4,23,4,9,3,2,0,-35,41,0
-1,7,9,2,8,5,4,0,40,39,0
1,4,6,4,14,1,4,1,-13,39,0
2,2,8,0,4,0,4,0,40,39,0
2,4,11,-3,12,3,4,0,18,39,0
1,4,9,4,1,-3,4,0,122,39,0
-1,4,15,5,7,4,2,0,70,39,0
2,4,15,0,8,1,4,0,40,39,0
4,5,8,2,3,0,4,1,40,39,0
1,0,9,4,10,1,4,0,38,39,0
2,0,15,4,0,3,4,1,98,39,0
2,4,5,2,6,0,4,1,40,26,0
