Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
-1,-3,15,-10,34,1,4,1,-34,-5,0
5,14,31,0,27,-1,4,1,40,-29,0
7,4,15,2,3,0,7,1,-10,-19,0
0,2,25,-1,22,10,10,0,-13,52,0
0,-2,26,4,10,-2,0,1,-51,83,0
9,-5,25,6,31,1,6,0,179,61,0
4,0,-4,0,-3,0,4,1,40,43,0
0,4,16,6,-4,4,-4,1,40,80,0
5,9,-7,12,-7,0,5,0,40,69,0
0,7,38,-2,21,1,3,1,-11,-49,0
9,-6,15,9,29,0,-2,1,40,61,0
6,7,-21,-2,17,4,4,1,40,-26,0
2,4,-17,-2,-6,-3,4,0,40,-12,0
2,0,-7,-1,-3,5,-1,0,-57,104,0
0,8,28,-3,-8,-8,7,1,7,98,0
7,11,-5,0,-4,1,5,0,52,39,0
5,-11,23,4,3,10,4,1,40,45,0
4,8,38,-2,-6,12,4,0,207,39,0
5,-1,-1,8,-13,0,0,0,-9,-24,0
-1,15,21,-2,3,-6,6,1,229,-9,0
-3,-2,21,-1,-8,13,4,1,18,39,0
8,-2,-1,6,-21,7,7,0,-58,-59,0
0,7,28,2,32,6,4,1,-104,39,0
-1,-7,-9,10,-8,-1,0,0,40,-34,0
9,-5,19,2,13,5,5,1,40,-3,0
1,14,-5,4,-13,1,4,1,127,-31,0
-1,9,-10,5,-3,4,-2,1,212,-21,0
6,0,11,8,-5,4,4,1,-95,-74,0
4,10,16,-5,21,0,0,1,149,-39,0
0,14,36,9,-2,9,-5,0,40,53,0
-4,4,25,7,-8,-6,8,0,-26,47,0
8,-10,-16,-4,-7,9,0,0,40,-11,0
7,9,-6,12,14,11,4,0,-49,39,0
2,10,-5,6,28,-4,-2,1,50,83,0
-3,15,15,6,-7,8,-2,1,209,-14,0
4,4,18,10,29,0,7,0,181,58,0
4,0,0,0,29,-4,-1,1,10,-39,0
7,6,-23,2,21,7,4,1,-77,39,0
1,18,-6,-4,4,0,4,1,138,39,0
-2,8,-11,2,19,0,0,1,120,39,0
0,10,-11,7,14,11,4,1,-17,74,0
-1,-3,18,-1,-3,-1,4,1,-15,45,0
1,4,20,8,-17,0,5,0,-56,39,0
7,-4,-16,-2,15,8,9,1,141,3,0
1,-1,-1,-2,20,7,8,1,40,-19,0
5,4,38,7,-15,-4,-2,1,40,-5,0
1,0,11,-2,0,2,-1,0,-6,58,0
4,6,23,2,23,-1,-4,0,181,43,0
5,9,15,9,18,-5,-2,0,-86,39,0
4,17,20,-6,11,-2,8,0,-39,61,0
4,-4,0,2,-5,0,4,1,-33,-25,0
1,12,26,10,-2,9,0,0,32,49,0
1,-9,36,9,23,10,6,0,40,55,0
7,7,22,0,-22,7,4,1,134,39,0
-2,11,-5,10,-2,4,5,1,130,54,0
6,4,15,-2,15,3,4,1,-159,58,0
-3,13,-16,0,-10,-3,6,1,-105,-53,0
5,13,15,6,0,-2,-1,0,-57,50,0
9,-6,-9,9,-1,0,-2,0,-36,-13,0
1,7,15,-8,21,1,4,0,-12,54,0
5,4,20,7,-3,5,5,1,106,39,0
7,-2,-2,6,27,5,5,1,185,-9,0
-1,15,-2,9,18,7,-5,1,139,39,0
2,-7,11,2,12,-1,2,1,122,39,0
4,8,31,-3,10,-6,4,1,-5,-4,0
4,4,3,-3,0,8,4,1,-24,-31,0
-2,-12,-15,0,36,9,4,1,-13,65,0
5,7,-4,0,-9,-5,4,1,-61,39,0
0,-3,-9,9,-2,7,4,1,18,39,0
-1,-2,15,0,-9,6,-2,1,192,43,0
7,-5,30,2,5,7,-4,0,-20,49,0
4,0,-1,4,12,9,0,1,156,72,0
4,-4,11,9,15,-1,5,0,155,74,0
-3,4,-9,12,8,12,4,1,-27,39,0
2,-3,-7,11,-15,11,4,1,38,39,0
6,9,11,11,32,-6,-2,0,187,39,0
0,4,-3,8,19,-2,5,0,-55,-9,0
4,7,21,2,-4,-3,-6,1,40,49,0
6,-3,28,4,-12,8,4,1,184,72,0
1,7,-14,-1,11,-4,7,1,-32,-12,0
