Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,15,-2,1,1,4,0,40,39,0
2,4,11,4,8,0,4,1,40,39,0
-1,4,15,2,3,5,4,1,41,39,0
2,2,12,5,10,4,4,0,50,39,0
6,4,14,4,10,1,2,0,40,39,0
0,1,11,4,8,1,0,1,25,39,0
1,4,8,2,3,0,4,1,40,39,0
7,4,-10,6,1,4,4,0,40,39,0
4,-3,5,0,3,0,4,1,-6,39,0
-2,7,9,4,-2,1,3,0,1,48,0
1,4,15,0,15,1,4,1,40,39,0
2,7,12,0,10,4,4,0,-16,39,0
2,4,15,0,1,0,4,1,40,55,0
-1,7,9,2,4,0,1,1,-39,-9,0
5,4,1,-2,8,3,2,1,7,39,0
5,1,11,0,-10,1,2,0,52,-3,0
-2,4,11,4,3,2,2,1,40,39,0
4,4,11,-2,6,0,4,1,45,39,0
1,4,3,2,24,6,5,0,35,-23,0
2,4,11,0,3,0,-2,1,40,-13,0
4,4,5,-2,10,0,4,1,18,39,0
3,4,0,4,19,3,4,1,8,39,0
-1,-5,24,2,-2,0,4,0,50,39,0
2,4,11,6,7,4,0,0,40,39,0
5,4,9,2,13,0,4,1,40,39,0
1,4,25,4,1,1,-2,0,40,39,0
2,7,11,5,12,6,4,1,40,-3,0
-1,4,11,4,25,4,4,1,40,47,0
4,-1,8,2,-4,0,4,0,-19,52,0
1,0,6,2,-8,5,4,1,40,45,0
2,4,11,0,0,1,4,0,-18,39,0
2,4,15,0,1,4,4,0,40,39,0
2,4,2,0,-13,5,4,0,45,-1,0
2,4,15,-4,12,4,4,1,50,39,0
2,-1,-4,2,7,8,4,1,40,39,0
4,8,11,3,8,1,4,1,40,39,0
4,0,-6,2,0,6,4,1,-54,39,0
4,6,5,2,8,-3,4,1,25,39,0
0,5,11,2,4,0,4,1,40,39,0
2,4,11,2,7,6,-1,1,40,58,0
2,4,1,4,12,4,2,0,-1,-8,0
4,4,-8,4,6,3,0,1,60,39,0
1,10,11,2,9,5,4,0,-27,39,0
2,4,9,0,12,4,1,0,40,-29,0
1,4,11,4,1,1,4,0,40,39,0
6,4,-6,-2,14,0,4,1,40,39,0
1,4,11,4,8,2,4,0,-2,39,0
6,6,9,2,-3,0,4,1,75,39,0
1,4,11,4,6,4,4,1,35,39,0
4,4,11,2,11,0,4,1,40,39,0
1,7,15,2,19,0,4,1,40,39,0
1,-3,-2,4,8,3,2,0,32,39,0
5,4,5,4,3,1,4,1,-3,-26,0
0,0,11,7,8,3,4,0,25,39,0
2,4,9,4,12,4,4,0,32,-8,0
1,4,15,8,10,3,4,1,3,8,0
2,-2,9,-3,1,3,4,0,37,60,0
2,4,19,5,19,4,3,0,35,26,0
1,-1,11,2,0,0,4,0,48,39,0
1,7,21,4,17,1,4,0,15,39,0
2,4,18,2,3,0,4,0,-50,39,0
4,6,15,6,18,-2,5,0,98,-19,0
2,4,15,2,-6,0,4,1,57,51,0
2,6,11,2,12,0,2,1,40,-8,0
1,7,9,4,10,3,2,1,40,39,0
5,4,3,2,23,0,4,1,98,0,0
-1,-1,4,6,0,0,0,1,40,39,0
1,4,0,2,4,0,4,1,40,39,0
0,4,-10,4,8,3,4,0,18,39,0
2,6,15,0,7,4,4,1,40,39,0
2,10,5,6,5,0,4,1,35,39,0
1,4,11,4,17,1,0,1,40,39,0
-2,4,11,2,8,0,0,1,15,39,0
0,4,15,7,8,0,4,0,40,39,0
2,7,9,4,1,1,4,0,126,-1,0
4,4,11,9,3,2,4,1,40,39,0
0,4,-3,4,8,3,0,1,-8,39,0
-2,7,16,2,4,0,4,1,141,41,0
2,4,9,4,7,1,5,0,8,39,0
1,2,11,4,11,4,4,0,45,39,0
-2,4,15,4,1,8,4,0,-7,44,0
0,-2,11,4,8,3,4,0,-42,39,0
4,0,15,2,4,0,4,1,50,55,0
4,4,4,2,3,0,4,1,119,39,0
-3,4,11,2,8,0,4,1,35,-15,0
1,4,0,4,6,4,4,1,-29,26,0
-1,4,-5,0,-11,-3,4,0,50,39,0
2,4,9,-1,12,7,-1,1,35,39,0
2,4,11,2,3,0,4,1,-21,39,0
-2,4,-12,0,8,4,4,0,101,39,0
-1,4,19,0,7,4,4,0,40,39,0
0,4,16,4,20,1,4,1,40,-25,0
4,4,-2,6,14,0,5,1,112,39,0
1,4,18,-3,1,3,4,0,40,20,0
1,4,15,4,1,1,4,0,40,39,0
5,4,11,6,3,0,-1,1,40,26,0
1,5,15,4,20,1,4,0,60,39,0
4,-1,6,2,7,0,4,1,147,39,0
1,4,7,6,6,3,4,1,18,39,0
2,4,16,4,20,1,1,0,50,14,0
5,4,15,4,8,8,-1,0,18,39,0
1,9,11,2,7,7,4,1,40,26,0
2,4,11,0,-3,3,4,1,40,33,0
1,4,15,2,8,0,0,0,40,44,0
-2,4,8,2,14,8,-2,1,40,-26,0
4,2,-5,2,8,0,4,1,-31,63,0
-2,4,18,4,-9,2,5,0,40,27,0
0,4,0,4,8,6,4,1,117,39,0
1,4,15,4,4,3,4,0,40,39,0
2,7,11,0,25,4,4,0,44,39,0
-1,7,15,4,13,3,4,0,-23,64,0
2,8,11,4,4,4,2,0,126,39,0
1,4,15,4,1,5,4,1,30,39,0
4,2,15,8,3,4,4,1,-19,39,0
2,4,15,2,21,0,4,1,-27,39,0
4,6,-5,2,12,0,6,1,80,39,0
0,4,0,-1,9,8,2,0,18,39,0
-2,7,9,2,8,5,4,0,40,-5,0
1,9,6,4,14,1,4,0,115,47,0
2,2,8,0,4,1,4,0,40,39,0
2,-1,11,4,12,3,4,0,18,39,0
1,4,9,8,1,3,4,0,40,51,0
2,10,15,5,7,4,2,0,70,39,0
2,4,15,0,8,1,0,0,40,39,0
4,5,20,2,3,-4,4,1,40,39,0
1,-3,-11,4,10,1,4,1,38,-15,0
2,0,15,4,0,-1,4,1,40,39,0
0,4,5,2,6,0,4,1,40,-6,0
2,4,7,2,12,0,4,1,45,39,0
2,4,11,9,4,8,0,1,50,39,0
0,4,11,4,8,1,-2,0,47,39,0
-1,4,8,4,8,4,2,0,40,39,0
-2,0,19,2,0,0,2,1,40,39,0
2,4,9,5,4,4,2,0,0,-12,0
2,4,4,3,3,6,4,0,40,8,0
0,4,2,4,10,0,4,0,35,-13,0
1,4,11,4,9,-1,4,0,15,26,0
0,4,11,4,20,0,1,0,40,39,0
2,4,9,0,4,4,4,0,129,-9,0
2,-1,15,5,18,1,2,1,1,39,0
0,4,15,4,17,3,4,0,18,39,0
2,6,12,2,12,0,4,0,60,39,0
0,4,11,4,18,1,4,0,40,39,0
1,10,9,-2,10,0,4,0,-15,39,0
3,4,16,4,8,2,4,1,40,26,0
0,0,15,4,0,3,5,1,25,39,0
4,4,11,0,17,4,4,0,50,56,0
2,-1,6,2,6,6,4,1,98,39,0
2,-2,11,2,3,0,4,1,60,39,0
0,4,11,4,8,2,4,0,35,39,0
1,-1,11,7,1,4,5,0,0,26,0
2,6,-6,0,5,1,4,1,60,39,0
0,4,-11,-1,15,1,4,1,40,39,0
0,4,9,2,4,8,4,1,40,39,0
2,6,-9,2,3,0,4,1,112,22,0
6,-3,1,8,8,1,2,0,40,23,0
4,4,9,-2,12,0,0,1,135,39,0
1,7,22,4,3,2,-1,1,99,39,0
5,7,-5,2,1,5,4,1,40,39,0
1,4,11,8,7,3,-1,1,40,48,0
0,4,15,4,5,3,4,1,66,39,0
4,4,9,6,7,2,1,1,32,30,0
2,4,11,0,21,4,2,1,40,39,0
1,9,11,7,8,8,4,1,40,39,0
5,4,11,0,-6,5,4,1,40,39,0
5,-4,15,4,-3,5,4,0,40,33,0
0,10,-11,3,21,1,1,1,37,52,0
5,2,-7,6,4,1,4,1,18,39,0
4,4,12,0,12,1,4,0,10,42,0
5,8,11,2,27,0,4,1,55,39,0
2,4,11,2,7,6,4,1,40,46,0
1,4,15,6,5,3,4,1,50,39,0
1,4,15,4,1,3,4,0,154,39,0
4,0,11,6,19,1,-1,0,112,39,0
-1,4,17,2,1,5,0,0,40,-13,0
-2,-3,15,9,7,3,-2,1,35,39,0
4,-2,-2,2,7,0,-1,1,-18,0,0
2,4,11,-1,24,1,4,1,55,-28,0
-1,8,11,8,19,0,4,1,25,39,0
2,4,15,2,12,0,4,1,50,39,0
4,4,11,6,7,-2,4,0,40,39,0
-1,4,11,3,7,4,4,0,100,51,0
2,1,11,6,1,1,4,0,129,39,0
2,2,15,2,8,7,2,0,25,-10,0
2,4,1,0,6,0,6,1,60,39,0
6,4,1,4,14,-2,6,1,60,39,0
1,7,9,4,10,-1,4,0,-17,0,0
1,6,11,8,4,0,4,0,40,49,0
1,-3,11,8,12,3,0,0,35,39,0
2,4,0,-2,3,0,4,1,130,0,0
2,6,15,2,12,0,4,1,65,39,0
2,0,9,2,11,9,0,1,124,42,0
4,4,15,0,1,4,2,0,40,24,0
4,4,11,0,8,-2,4,1,40,39,0
0,4,9,7,12,3,4,1,-11,39,0
4,4,12,0,10,1,4,1,40,0,0
2,-4,15,4,4,7,2,0,-21,39,0
-1,4,11,2,-3,0,4,1,40,39,0
4,4,-4,4,12,3,4,0,18,54,0
5,4,19,4,15,-1,4,0,25,39,0
-1,4,11,8,4,0,-2,1,30,39,0
0,4,11,4,8,4,2,1,-61,39,0
2,7,-4,0,-8,7,4,1,135,39,0
4,4,21,0,3,4,4,1,-23,58,0
2,0,11,3,0,5,2,0,50,39,0
2,4,11,-2,10,0,4,0,114,39,0
4,0,11,-2,24,0,5,1,112,39,0
3,4,-6,4,8,3,4,1,15,39,0
6,6,15,0,5,1,4,0,40,39,0
1,4,15,0,18,4,2,0,40,39,0
4,4,-1,7,7,0,2,0,-25,-23,0
2,4,19,-2,6,-1,2,0,40,-25,0
4,4,22,0,5,-3,4,1,40,39,0
0,4,24,4,-6,0,4,0,40,55,0
4,0,3,5,0,4,6,0,40,26,0
2,0,17,0,20,1,6,1,35,39,0
2,4,-7,3,5,7,4,0,122,58,0
2,4,15,0,1,1,4,1,130,39,0
1,4,11,4,13,1,0,1,40,39,0
2,4,16,0,13,1,0,0,40,-1,0
2,4,18,8,19,5,4,1,45,39,0
1,4,11,4,-8,3,4,1,40,39,0
1,4,15,4,1,9,4,0,-32,39,0
4,4,8,0,1,1,2,0,32,39,0
0,0,26,2,0,0,3,1,35,39,0
4,6,10,7,4,0,4,1,2,39,0
4,4,9,8,24,0,4,1,110,2,0
2,6,11,2,4,0,4,1,45,39,0
-2,0,11,-2,-6,0,4,1,40,-9,0
6,7,11,0,24,4,4,0,45,39,0
1,0,15,2,0,0,4,1,5,39,0
1,4,11,4,13,1,4,0,40,39,0
7,4,7,4,10,-3,2,0,119,-17,0
2,4,11,4,8,-1,2,0,40,55,0
0,4,11,8,8,7,4,1,18,39,0
2,4,15,4,13,6,-1,1,40,39,0
0,4,1,5,8,3,6,0,40,39,0
0,0,-8,4,0,3,4,1,106,39,0
6,4,19,4,4,1,4,1,40,39,0
2,4,11,-2,7,0,4,1,-6,38,0
-1,0,9,2,0,0,4,1,3,39,0
-1,4,17,3,8,2,4,0,114,26,0
2,7,9,-2,4,3,4,1,40,39,0
4,2,11,-1,11,3,-2,1,48,39,0
2,4,-4,2,-4,0,4,1,50,39,0
2,4,17,3,22,3,1,1,40,19,0
-2,-2,11,2,3,0,4,1,123,71,0
3,0,-9,4,0,5,0,1,30,39,0
1,4,8,4,12,8,4,0,54,39,0
0,7,7,0,7,3,-1,1,-32,54,0
