Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,15,9,30,1,4,0,40,39,0
-1,12,24,6,-15,6,-1,0,40,39,0
2,4,-7,-1,-9,-3,4,1,41,-20,0
5,-6,12,9,23,7,-2,1,50,39,0
2,4,26,-2,10,7,5,0,152,49,0
0,1,-1,4,8,-5,5,1,25,46,0
1,4,8,2,3,-3,4,0,173,39,0
2,4,28,-5,1,5,-1,0,159,39,0
5,8,-4,2,14,0,-1,1,40,39,0
1,-7,9,4,10,1,-1,1,-80,46,0
1,0,15,0,1,1,5,1,142,39,0
2,7,12,-4,-7,4,4,0,-86,39,0
0,0,-9,2,22,0,4,1,-63,-1,0
8,-4,9,2,0,0,1,0,40,30,0
0,8,1,4,-13,3,2,1,7,39,0
2,1,11,-1,27,1,5,0,52,-36,0
1,15,11,8,-4,5,2,1,40,50,0
4,4,-10,8,6,0,4,0,-23,39,0
-1,8,3,2,7,5,0,0,35,49,0
-3,4,15,0,14,0,4,1,40,39,0
-1,4,20,2,10,5,4,1,18,-14,0
3,4,-2,7,8,-3,4,1,8,39,0
-1,4,11,8,3,0,4,1,107,39,0
4,-2,11,4,7,-2,-1,0,108,-25,0
0,12,-3,2,13,-3,4,1,40,39,0
5,4,-14,-1,1,8,0,0,-24,39,0
0,7,22,5,25,9,2,0,40,39,0
-1,-4,29,0,29,11,4,0,-32,51,0
4,-3,8,-5,3,0,4,0,40,-31,0
-1,0,6,2,18,5,4,0,-92,61,0
2,12,-12,0,-17,1,4,0,35,-10,0
2,4,15,0,-5,0,-2,0,-42,39,0
7,4,-8,11,12,0,4,0,119,60,0
2,4,34,-2,12,4,-2,1,-8,42,0
2,4,-4,7,-4,7,4,1,40,-11,0
4,-4,11,10,-1,1,-1,1,-21,39,0
5,0,24,-4,21,0,4,1,10,39,0
0,-4,5,2,8,0,5,1,25,-24,0
4,-5,11,2,4,10,4,1,126,39,0
2,4,11,6,7,9,4,1,40,48,0
6,-6,1,7,20,4,2,0,-7,59,0
0,8,17,7,-9,-2,4,1,122,-32,0
1,12,20,7,33,5,4,0,40,44,0
4,4,9,0,16,4,6,1,40,-5,0
7,9,11,4,1,1,6,1,40,39,0
-2,4,15,-1,14,5,4,1,40,39,0
-3,4,11,4,19,-2,4,0,1,-9,0
2,6,9,2,19,0,-4,0,75,75,0
0,11,22,7,-6,-3,4,0,35,48,0
-3,-1,-15,-1,-2,0,0,1,110,39,0
1,12,15,0,16,-2,4,1,40,-3,0
4,-1,-3,4,8,-6,2,0,32,64,0
6,9,24,-3,3,9,4,1,40,-28,0
0,8,11,-2,-3,6,4,1,190,-12,0
-2,4,26,6,12,4,5,0,-26,49,0
-3,-2,-3,4,10,3,-1,1,3,-35,0
-3,-2,9,4,19,3,4,0,213,39,0
2,10,4,-2,-6,5,3,1,-93,26,0
0,7,11,2,14,0,-1,1,-47,39,0
1,7,15,4,1,-2,4,1,187,56,0
2,4,11,2,3,7,0,1,110,-13,0
4,-3,15,12,-5,1,-3,0,-24,51,0
2,4,15,-1,24,0,4,1,-65,39,0
2,11,11,0,12,-5,6,1,40,39,0
1,8,9,-5,-14,10,2,0,-25,75,0
6,4,3,-2,14,5,4,1,53,55,0
2,0,4,2,0,9,3,0,110,-24,0
-2,-6,0,2,4,0,4,0,173,39,0
0,-2,11,4,0,3,0,0,18,39,0
6,6,15,7,-10,-3,4,1,40,39,0
4,4,23,2,-11,0,8,1,158,39,0
-2,4,-7,9,-5,-2,-2,0,-10,39,0
6,11,11,2,8,0,6,1,-59,-20,0
0,7,15,8,-3,5,4,0,175,39,0
2,12,9,4,1,5,4,0,38,39,0
4,11,11,-3,-5,-4,4,1,2,-11,0
0,-3,11,6,8,3,4,1,111,-6,0
4,7,27,2,26,-3,-3,1,40,39,0
2,4,9,7,7,1,6,0,109,-14,0
5,2,11,4,11,8,4,1,110,39,0
6,4,15,4,1,1,7,1,102,-12,0
0,4,11,7,25,-1,4,0,24,52,0
2,4,15,2,34,0,4,1,50,39,0
4,4,4,2,3,7,4,1,40,41,0
5,4,11,7,-7,0,4,0,144,39,0
1,7,25,4,19,4,4,1,153,26,0
2,4,25,-2,3,1,5,1,50,39,0
0,4,-13,2,-2,0,4,1,3,39,0
0,4,11,-4,3,-1,-1,0,55,39,0
4,11,-4,0,8,-1,0,0,108,39,0
-3,8,11,0,7,5,4,1,40,-21,0
6,-1,15,-3,8,5,4,1,-38,-33,0
4,-3,-12,6,20,0,6,1,141,39,0
1,4,-5,4,1,9,-1,0,110,20,0
1,4,15,-1,1,1,4,0,40,39,0
5,4,11,10,3,8,3,0,-36,83,0
1,10,21,4,-10,-1,0,0,109,-51,0
5,4,6,9,7,-3,4,1,40,-16,0
1,8,7,6,6,-3,-2,1,115,81,0
0,-1,-9,-1,-7,1,4,0,50,-38,0
0,4,-5,4,8,-3,0,0,211,39,0
-2,-8,18,2,7,6,4,1,150,78,0
2,-3,11,-2,3,0,4,1,40,33,0
-1,10,-6,-4,8,10,4,1,-19,39,0
1,-1,16,-2,14,0,4,0,40,39,0
5,2,11,-1,8,-4,5,1,143,39,0
4,4,11,-1,1,7,4,0,-47,-14,0
4,4,11,4,-10,3,-4,1,40,39,0
-2,4,15,7,-9,7,-1,0,40,57,0
2,10,11,-2,-1,4,4,0,-49,39,0
7,8,15,7,13,3,7,0,146,39,0
-1,1,11,4,21,-3,2,1,151,39,0
5,4,15,-1,1,0,4,1,100,55,0
4,-2,16,0,3,4,0,1,40,39,0
-1,4,-6,-1,19,10,-2,0,35,39,0
4,-5,11,10,22,0,4,1,80,39,0
6,-4,0,10,9,5,4,1,178,39,0
1,0,18,-5,-15,8,6,0,120,-29,0
1,-1,6,4,14,1,4,1,35,39,0
2,7,8,7,17,0,0,0,40,39,0
6,8,11,8,21,3,0,0,-4,48,0
1,-4,9,4,-3,0,5,1,-24,39,0
2,11,-15,5,7,-2,2,0,-17,39,0
2,4,15,0,-16,0,6,0,140,39,0
0,-7,8,2,3,0,0,1,155,39,0
4,-4,-14,8,10,0,4,0,-53,0,0
2,0,25,9,21,3,4,1,-48,39,0
-2,4,5,2,-11,8,4,1,40,-32,0
2,4,22,11,12,0,0,0,98,-20,0
2,4,11,2,30,0,-1,1,50,80,0
-1,4,11,4,-10,1,7,0,209,-36,0
2,9,-3,-4,-12,4,-1,0,40,39,0
1,0,-3,2,0,0,2,1,-21,58,0
