Age,Workclass,Education,Maritalstatus,Occupation,Relationship,Race,Sex,HoursPerWeek,Country,class
2,4,15,0,1,1,4,0,40,39,0
2,-2,-13,4,8,7,4,0,-3,-23,0
2,4,16,2,-3,0,4,1,41,61,0
5,8,12,-1,10,4,4,0,-27,48,0
2,7,-8,4,10,1,-2,0,40,39,0
0,10,11,4,26,1,0,1,-2,39,0
1,4,8,-4,3,0,4,1,112,-4,0
2,4,11,8,16,4,4,0,40,39,0
6,-3,5,2,3,0,-3,1,-31,79,0
1,7,9,-1,10,-2,3,0,40,2,0
4,4,15,-2,1,1,4,1,-27,50,0
2,7,12,0,20,4,4,0,40,39,0
2,4,19,2,1,0,-1,1,40,-32,0
2,7,-6,2,4,0,-2,1,110,30,0
0,4,1,4,8,3,2,1,7,62,0
2,-2,11,0,1,1,2,0,52,39,0
-1,4,11,4,3,8,6,1,40,-10,0
4,4,-5,2,6,0,4,1,45,39,0
5,4,3,8,-3,5,0,0,35,45,0
2,4,-12,6,3,9,4,1,40,39,0
4,4,5,-4,10,7,4,1,18,39,0
4,-1,18,4,-12,3,0,1,121,39,0
-2,9,24,2,3,0,0,1,50,71,0
6,7,11,4,7,4,6,0,-3,39,0
2,4,9,2,13,0,4,1,-28,39,0
1,9,15,4,1,1,4,0,130,39,0
5,7,11,5,12,0,2,0,40,39,0
2,4,11,6,12,4,4,1,40,39,0
4,4,8,-5,3,0,4,1,40,39,0
0,0,6,2,0,5,4,0,40,-1,0
2,0,11,0,8,1,4,0,-16,39,0
2,4,15,0,1,4,4,0,-50,-6,0
2,4,2,0,12,1,-1,0,137,39,0
-3,4,15,0,12,0,-1,1,50,49,0
-2,4,11,2,7,0,4,0,40,39,0
4,4,11,3,-2,-1,4,1,-27,39,0
4,9,0,2,23,0,6,1,10,-9,0
4,6,5,2,-7,0,4,0,-42,56,0
-2,5,-3,2,27,0,5,0,40,39,0
2,4,11,2,7,0,4,1,40,39,0
-1,4,-10,4,12,4,2,0,17,39,0
1,4,11,4,20,9,4,1,60,-32,0
-2,-3,11,2,-8,5,4,1,40,39,0
2,4,9,0,-5,4,1,0,40,-29,0
1,4,19,4,1,1,4,1,40,39,0
2,4,15,-4,14,6,4,1,40,-3,0
0,4,11,4,8,2,-1,0,40,0,0
2,8,9,2,5,0,4,1,137,39,0
5,8,11,4,6,4,4,1,35,-9,0
5,0,11,2,11,0,5,0,101,-28,0
1,4,-13,-2,20,7,4,1,115,39,0
1,4,0,9,-6,3,-1,1,32,49,0
1,-3,5,4,3,1,4,0,40,43,0
0,7,11,4,8,3,4,1,-37,39,0
4,4,9,4,12,4,4,0,32,39,0
1,4,15,4,10,3,6,1,108,8,0
2,4,-13,4,1,-3,-2,0,37,39,0
2,0,-4,5,-9,4,3,0,35,26,0
1,4,23,0,14,8,4,1,3,-28,0
1,7,15,4,24,1,4,0,15,39,0
-2,4,11,2,3,0,4,1,50,39,0
4,6,15,6,-6,7,4,0,8,39,0
2,4,15,2,23,7,0,1,57,39,0
2,6,11,-2,12,0,2,1,40,39,0
1,7,9,4,10,0,2,0,40,39,0
4,4,3,2,19,0,4,1,53,0,0
2,0,4,9,0,0,7,1,40,49,0
1,4,0,2,4,0,-2,1,-25,57,0
-1,4,-6,8,20,3,4,0,18,-27,0
2,-3,15,7,17,-1,-2,1,40,-39,0
2,4,-11,2,16,-1,4,1,112,39,0
1,4,11,4,12,8,4,1,40,39,0
4,7,11,6,8,0,4,1,15,39,0
5,4,15,4,8,3,4,0,40,39,0
-1,7,9,4,1,1,4,0,38,39,0
4,4,11,0,3,5,6,1,40,48,0
0,4,11,4,17,3,4,1,23,-9,0
0,7,-9,2,-9,0,-2,1,-49,39,0
-1,4,-3,4,7,1,4,0,8,39,0
1,-1,11,4,11,4,0,1,45,39,0
4,4,15,4,1,-2,4,0,40,39,0
0,11,11,7,8,3,4,0,24,39,0
2,4,25,9,4,0,4,1,50,39,0
4,4,24,2,3,0,4,1,40,39,0
6,4,-5,2,-7,0,4,1,35,39,0
0,4,21,4,6,4,4,1,-33,26,0
2,4,11,0,3,1,5,1,50,39,0
2,12,9,-1,12,0,5,1,35,39,0
2,-4,11,6,3,7,-1,0,55,39,0
4,-1,19,-1,8,4,4,0,166,52,0
2,7,11,0,7,4,4,0,40,39,0
4,4,15,7,-9,8,4,1,166,39,0
2,4,2,2,14,8,4,1,30,39,0
1,4,18,7,1,3,4,0,-67,-24,0
1,-2,15,4,1,1,0,0,40,39,0
4,4,11,6,3,0,6,1,40,51,0
-1,5,15,4,0,6,4,0,60,39,0
4,4,0,2,7,-3,0,1,40,39,0
-2,4,7,4,-1,3,4,1,114,39,0
2,8,9,0,6,-3,1,0,136,-1,0
5,7,15,4,20,3,-1,0,18,-17,0
1,4,11,7,7,0,5,1,40,26,0
2,-1,11,0,3,3,0,1,40,33,0
6,4,15,2,8,-1,4,1,40,39,0
0,4,8,2,-7,0,4,1,99,56,0
-1,2,11,7,18,0,4,1,108,64,0
2,4,11,4,1,-4,4,0,40,27,0
0,-2,11,4,-6,3,4,1,40,-5,0
4,8,19,4,24,3,4,0,139,39,0
2,7,-6,0,4,4,4,0,44,66,0
1,7,15,4,13,3,4,0,80,-27,0
2,1,11,4,4,7,6,0,40,39,0
1,4,15,8,1,4,4,0,102,39,0
4,2,15,0,3,-2,4,0,133,39,0
2,8,24,2,12,0,4,1,35,39,0
5,6,11,2,12,-4,4,1,80,-10,0
0,4,16,0,9,3,4,0,-23,-4,0
1,-5,17,2,8,5,4,0,40,39,0
1,-2,6,4,20,1,4,1,35,58,0
0,9,8,-3,4,1,4,0,108,39,0
2,4,11,4,-10,-2,-1,0,-20,42,0
1,4,9,4,1,3,0,0,40,39,0
7,4,15,5,7,4,2,0,70,39,0
2,4,15,-4,8,-3,4,0,40,39,0
4,5,8,-2,-9,0,4,1,40,39,0
1,4,-6,4,10,1,-2,1,-8,39,0
2,0,15,4,0,0,4,0,40,46,0
2,4,5,2,17,0,4,1,40,-33,0
2,4,7,2,16,8,4,1,45,39,0
2,4,11,2,4,0,2,1,50,-12,0
2,4,24,4,-1,1,4,0,47,39,0
5,-2,8,4,8,4,2,0,-6,-10,0
-1,0,11,2,24,9,2,1,121,54,0
2,10,20,6,4,4,2,0,40,49,0
2,8,4,3,3,-2,4,1,40,8,0
0,4,27,4,-8,7,4,0,122,22,0
1,-4,11,4,9,2,4,0,147,52,0
0,4,18,4,12,1,1,0,40,39,0
2,-3,-2,0,0,4,4,0,-35,39,0
2,4,15,8,7,1,4,0,40,39,0
0,4,15,-2,8,3,-1,0,18,39,0
2,6,12,2,14,0,4,0,1,39,0
-1,4,11,4,-6,1,4,1,40,39,0
1,-2,9,9,-4,1,4,0,15,39,0
4,4,0,4,8,2,4,0,40,26,0
4,-3,15,4,0,3,4,0,25,-1,0
2,4,11,0,3,4,-2,0,1,39,0
2,4,6,2,14,0,4,1,45,39,0
2,-6,-3,2,3,0,4,1,60,39,0
0,4,11,4,8,2,4,1,35,39,0
6,4,11,4,1,4,6,0,-66,26,0
-3,6,8,4,5,-4,0,1,60,39,0
5,4,1,4,-6,-1,4,1,40,39,0
2,4,19,2,4,0,4,0,40,39,0
