word_freq_1,word_freq_2,word_freq_3,word_freq_4,word_freq_5,word_freq_6,word_freq_7,word_freq_8,word_freq_9,word_freq_10,word_freq_11,word_freq_12,word_freq_13,word_freq_14,word_freq_15,word_freq_16,word_freq_17,word_freq_18,word_freq_19,word_freq_20,word_freq_21,word_freq_22,word_freq_23,word_freq_24,word_freq_25,word_freq_26,word_freq_27,word_freq_28,word_freq_29,word_freq_30,word_freq_31,word_freq_32,word_freq_33,word_freq_34,word_freq_35,word_freq_36,word_freq_37,word_freq_38,word_freq_39,word_freq_40,word_freq_41,word_freq_42,word_freq_43,word_freq_44,word_freq_45,word_freq_46,word_freq_47,word_freq_48,char_freq_1,char_freq_2,char_freq_3,char_freq_4,char_freq_5,char_freq_6,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
2.4534862440054477,0.64,0.64,0.0,0.32,0.0,0.0,-1.087200272725211,-0.11478633993327902,5.976599209280314,-0.947678828021626,0.64,2.395356564166347,0.0,0.0,0.32,0.0,1.29,1.93,0.0,0.96,0.0,4.15391337749158,0.0,0.0,-2.184498363537204,0.0,5.149083261979071,-1.7572729658978752,0.0,4.957059103104476,-2.636979510231575,0.0,0.0,-0.46796765726446177,-0.06273169016488289,-1.6255868899922754,0.0,6.9283916423557335,0.0,3.5169631135232935,9.841015792676153,2.3930113022926545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,1.4347614930839776,-0.75924518933208,3.756,61,278,1
0.21,16.196978121646723,0.5,-2.89611327068329,-5.42772907888488,0.28,0.21,-0.9223301087313467,2.408755366452167,0.94,-0.968683329402174,0.79,0.65,-0.4628293641069392,3.415494113478656,6.116153602804899,0.07,3.6505678697166326,16.374269245990384,-0.2414979170194531,10.729440893152047,0.0,4.1801662364692325,-0.6370712722286616,0.0,0.0,0.0,0.0,6.069045077493228,0.0,0.0,-4.727985258819771,0.0,6.577775234496737,0.0,0.0,-0.6662930467137071,0.0,0.0,0.0,0.0,0.0,2.117548147551033,0.0,0.0,-1.3158463200720099,0.0,2.92034635733078,-0.18985729451245748,-0.8204683563821773,0.0,-1.9542205938062196,0.18,0.048,5.114,101,1028,1
0.06,0.0,-0.08469164299369769,-2.6668074514220215,-2.6480551770373832,-0.40131078791451513,0.19,-0.913821679949631,0.64,7.081594518772088,0.38,0.45,2.742797801608598,3.6734750758012717,1.75,0.06,-1.507950998350696,1.03,12.719974533668438,0.32,-1.7428619910014305,0.0,1.16,0.06,0.0,-2.748109341966251,41.368887864019285,5.920719661297115,0.0,0.0,-1.5294604579094662,0.0,-1.8133146170092704,0.0,0.0,0.0,0.0,-0.8704266437634767,0.0,-4.775417979406061,-0.17987480710284065,-1.7276191713490765,2.1868021028980698,0.0,10.964281139469469,0.06,-0.22913437538786435,3.216687652051228,0.01,0.143,0.9513988186495791,-2.7744454092709416,1.5681410001223381,2.553652578700803,9.821,485,2259,1
0.0,0.0,-0.21859052455730643,3.615613283795354,7.465040665033623,-0.56954315013602,0.31,0.63,2.5679806769656244,4.165173410754308,-0.5019407877680826,7.99479448537074,0.31,0.0,0.0,8.957611479619136,0.0,-0.6410348030267659,3.18,0.0,0.31,0.0,4.523965402211023,-0.4323081698545653,0.0,0.0,0.0,0.0,0.0,4.43640500457837,5.280363130595147,-0.48840014591513337,0.0,0.0,0.0,8.326619366512304,-2.5707694018447507,2.0567496281802997,-3.142354280318768,0.0,0.0,8.010873202278693,0.0,7.620051192906039,-2.503734995356793,-7.330906758361951,0.0,0.0,0.0,0.137,1.2573315784701384,-1.5255499573701163,-0.9655325720389815,0.0,237.37990660534706,40,-387,1
0.0,0.0,-1.4140604664407561,0.0,0.63,0.0,2.830343245343758,5.189423461385427,0.31,6.435953436436191,0.31,0.31,0.31,-0.18125369737664432,0.0,0.31,0.0,4.6777127520075314,3.18,0.0,13.396280876037766,-2.905813758867542,0.0,0.0,0.0,0.0,25.909677497802612,0.0,5.53904491702945,7.604316614425452,7.683049224478772,0.0,0.0,6.050031418096433,-1.0502187444350572,0.0,0.0,0.0,-1.5962481894069274,0.0,0.0,-0.7560884442233189,3.398798012194931,0.0,-5.389434227083909,0.0,-0.2531844555286229,0.0,3.4384678865176532,0.135,0.0,6.089257862084039,0.0,1.928516642121354,190.308506494329,40,191,1
0.0,14.820055005737114,0.0,0.0,1.85,-1.0097132324832756,0.0,-2.841048870582056,0.0,0.0,0.0,0.0,2.841143842371557,0.0,0.0,0.0,0.0,0.0,-8.644117616428412,7.836281067905443,9.61007172502795,0.0,0.0,0.0,23.63030079864511,0.0,0.0,0.0,0.0,0.0,0.0,-1.3938539359215414,-1.054637729540839,0.0,-1.4152120354921056,-3.674482569916261,4.9777137221318934,0.0,-0.9890919092017225,0.0,0.0,-1.9244993478721701,-1.2239628003684588,0.0,11.485795502914133,11.595331193525086,0.0,0.0,-0.4298260350172904,0.223,-0.6916236845214758,8.043533625424864,0.0,0.0,3.0,15,-2255,1
0.0,0.0,4.275365880455593,0.0,1.92,0.0,-0.4999841624992003,0.0,2.1918426724414366,0.64,2.7832997884707407,7.514643935456801,3.2791817648823187,0.0,-1.5967551943352516,8.08020391893707,-1.5330172814491547,0.32,3.85,-3.3356478528979205,10.186808438299522,0.0,0.0,4.372351726516834,0.0,-1.112545367100707,0.0,0.0,5.989030756380901,0.0,6.338604139501873,5.704260789481499,0.0,-1.5268707907020058,0.0,0.0,5.475330033124369,0.0,0.0,0.0,-1.3137549197235383,-3.830568868504687,-0.5714322258301237,0.0,0.0,0.0,0.0,0.0,3.759592658780811,-0.04062030697673691,0.0,0.164,1.4895342066960382,-0.8689768282085959,1.671,1988,112,1
-0.18555587165055054,0.0,0.0,-0.004119567039552852,1.88,2.633465252968777,0.0,1.88,1.669118086720372,0.0,-1.4712075787632024,0.0,1.9306169395760466,-0.07985881254695926,0.0,-5.167572836291738,-2.57666014797323,0.0,16.321886015000196,4.818543095637446,0.0,10.950232192352553,0.0,0.0,15.521395822812652,0.0,0.0,0.0,0.0,0.0,6.605036331808087,0.0,0.0,4.91311354435704,4.747857494235218,-1.5307950168584652,0.0,-0.2868769450521853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9706885384496307,0.0,-0.5022029050246974,-2.058578739523412,0.206,0.0,0.0,0.0,0.0,2.45,11,49,1
0.15,0.0,0.46,0.0,0.61,2.717575426805423,0.3,0.0,0.92,0.76,0.76,0.92,0.0,4.868787004616681,0.0,10.143260398713338,0.0,0.15,1.23,3.53,11.667616719203291,-4.531448539948829,0.0,0.15,0.0,0.0,38.45262048656772,-4.363806395491613,0.0,0.0,0.0,0.0,5.921520699784214,0.0,5.724472799117476,0.0,0.0,1.7533467185869247,4.934834447125596,0.0,0.0,0.0,0.3,-0.7589053011436255,0.0,-5.245915454968319,0.8135599857854424,2.4279260997953913,0.0,0.271,-0.40287015717682234,-0.2618676882923481,0.203,-0.37159297304226846,263.3554380159286,445,1257,1
4.945782349686372,18.786326965629502,0.77,-0.4378032942262906,0.19,-1.3689895610552847,0.38,0.0,0.06,-4.850877599351374,2.2301125787177454,-2.263849684473385,2.5516440418548294,0.0,2.9045124096023525,0.0,0.0,-3.6340958803002374,1.67,-0.14695045756537262,0.71,0.0,4.164130246650881,0.0,17.350343109892258,0.0,0.0,-1.4602065832117777,-5.1534230197360635,0.0,0.0,0.0,8.815972801038722,-2.228188168361534,0.0,-0.3290406993662951,0.0,0.0,-3.2453351744178986,-0.11225011872961255,0.0,-1.4677038562947602,-0.5271859810267518,6.038686031739149,0.0,-0.03960085368501032,-0.23265537622039167,-0.42256812953858186,5.217671383486099,0.03,0.0,-1.6741532451510102,0.081,0.0,-77.39188896247003,1613,4319,1
