sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2.0,0.455,0.365,0.095,0.514,,0.101,,1
2.0,,0.265,0.09,0.2255,,0.0485,,0
,,0.42,0.135,0.677,0.2565,0.1415,0.21,1
,0.44,0.365,0.125,,0.2155,,0.155,1
,,0.255,0.08,,,0.0395,,0
1.0,,,0.095,,,0.0775,0.12,0
0.0,0.53,0.415,0.15,0.7775,,0.1415,0.33,1
0.0,0.545,0.425,0.125,0.768,0.294,,,1
,0.475,0.37,0.125,0.5095,,0.1125,0.165,1
0.0,,0.44,,,0.3145,0.151,0.32,1
0.0,0.525,0.38,0.14,,0.194,0.1475,0.21,1
,0.43,0.35,,,,0.081,,1
2.0,0.49,0.38,0.135,0.5415,,0.095,0.19,1
0.0,0.535,,0.145,,0.2725,,0.205,1
,,0.355,0.1,0.4755,0.1675,0.0805,,1
2.0,,,0.13,0.6645,,,0.24,1
1.0,,0.28,0.085,0.2905,0.095,0.0395,0.115,0
0.0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,1
2.0,0.365,,0.08,0.2555,,0.043,0.1,0
2.0,0.45,0.32,0.1,,0.1705,0.075,0.115,1
,,0.28,0.095,0.2455,0.0955,,0.075,1
1.0,0.38,0.275,0.1,,,0.049,0.085,1
0.0,,,0.155,,,0.214,0.27,1
0.0,,0.415,0.135,0.7635,0.318,,0.2,1
0.0,,,0.165,1.1615,,0.301,0.305,1
,0.56,0.44,,,0.3825,0.188,,1
,0.58,0.45,,0.9955,0.3945,,0.285,1
2.0,,,0.14,0.931,,,0.28,1
,,,0.18,0.9365,,,0.295,1
2.0,,0.425,0.14,0.8635,0.393,0.227,,1
,0.58,0.47,0.165,0.9975,0.3935,0.242,,1
,0.68,0.56,0.165,1.639,0.6055,,0.46,1
,,0.525,,1.338,0.5515,0.3575,,1
,0.68,,0.175,,0.815,0.3925,0.455,1
0.0,0.705,,,1.7095,0.633,0.4115,,1
2.0,0.465,0.355,,,0.227,,0.125,0
0.0,,0.475,,1.217,,0.3075,,1
0.0,,,0.105,0.5225,0.237,0.1165,,0
0.0,0.575,0.445,,0.883,0.381,0.2035,0.26,1
,,0.29,0.09,,,,,1
0.0,,0.335,0.105,0.425,0.1865,0.091,0.115,1
,,0.425,0.135,,0.362,,0.27,1
,0.24,,,,,0.0235,,0
1.0,0.205,0.15,,0.042,0.0255,0.015,,0
1.0,,0.15,,0.042,,0.0125,0.015,0
1.0,0.39,0.295,,0.203,0.0875,,0.075,0
2.0,,,0.12,0.5795,,,,1
0.0,,,0.12,,0.1775,0.11,0.15,0
1.0,0.325,,,0.161,,0.0255,0.045,0
,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,1
,0.52,0.41,,,0.2385,0.111,,0
2.0,,,0.095,0.303,0.1335,,,0
2.0,,0.36,0.13,,0.2595,,0.16,1
0.0,0.47,,0.12,0.4775,0.2105,,,1
2.0,0.405,0.31,0.1,0.385,0.173,,0.11,0
,0.5,0.4,0.14,0.6615,0.2565,0.1755,,0
2.0,,0.35,0.12,0.4425,0.192,0.0955,,0
2.0,0.47,0.385,0.135,,,,0.17,0
,0.245,0.19,0.06,,,,0.025,0
0.0,0.505,0.4,0.125,0.583,,,0.175,0
,0.45,0.345,,,0.18,,0.135,0
2.0,0.505,0.405,0.11,,0.305,0.16,0.175,1
0.0,,,0.13,,0.302,0.1935,,1
2.0,0.425,0.325,0.095,,0.1705,0.08,,0
2.0,0.52,,0.12,0.58,,,,0
,0.475,0.355,,0.48,0.234,,0.135,0
0.0,0.565,0.44,0.16,0.915,,,,1
0.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485,1
0.0,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,1
1.0,0.31,,,0.151,,0.0405,,0
2.0,0.555,0.425,,0.7665,,0.168,0.275,1
0.0,0.4,0.32,0.11,0.353,0.1405,0.0985,,0
0.0,0.595,0.475,,1.247,0.48,,0.425,1
2.0,0.57,,0.175,,0.474,0.261,,1
0.0,0.605,,,1.098,,,,1
0.0,,0.475,0.15,,,0.221,0.28,1
,,0.475,0.14,,0.3625,0.189,0.315,1
,0.6,0.47,0.15,0.922,0.363,0.194,0.305,1
0.0,0.555,0.425,,0.788,,,0.285,1
,,0.475,,1.1025,,0.2355,0.345,1
,0.575,0.445,,,0.3845,,0.285,1
2.0,,0.51,0.175,1.615,,,0.675,1
0.0,0.52,,,0.9885,0.396,0.225,,1
,0.595,0.475,,,0.408,0.234,,1
,0.58,,,1.013,,0.216,0.36,1
,0.57,0.465,0.18,1.295,0.339,0.2225,0.44,1
2.0,0.625,,,1.195,,,0.4,1
2.0,,0.44,0.16,,0.3305,0.2075,0.26,1
,,,0.13,0.517,0.2205,,0.165,1
0.0,0.575,,0.16,,,,0.33,1
,,0.425,0.135,,0.341,0.1675,0.255,1
2.0,,0.44,,0.755,,0.1525,0.26,1
2.0,0.595,0.465,0.175,,0.4015,0.254,,1
,0.625,,0.165,1.262,0.507,0.318,,1
2.0,0.695,0.56,0.19,1.494,,0.3425,,1
,,0.535,,,,0.388,0.48,1
2.0,0.535,0.435,,,0.269,0.1385,0.25,1
2.0,0.47,0.375,0.13,0.523,,,0.145,0
,,0.37,0.13,0.5225,,0.133,0.165,0
0.0,0.475,,0.125,,0.2775,,0.155,1
1.0,0.36,,,,,,0.075,0
2.0,,,,0.843,0.328,0.1915,0.255,1
2.0,,0.435,0.16,0.883,0.316,,,1
2.0,0.53,0.415,,0.724,0.3105,0.1675,0.205,1
,0.605,0.47,0.16,,0.4975,0.2405,0.345,1
,0.52,,0.155,0.727,,0.1835,,1
0.0,0.545,0.43,0.165,,0.2935,0.183,,1
0.0,,0.4,0.125,0.6675,0.261,0.1315,0.22,1
,0.51,0.39,0.135,0.6335,0.231,0.179,0.2,1
0.0,0.435,0.395,0.105,0.3635,0.136,0.098,,1
2.0,0.495,0.395,0.125,0.5415,0.2375,0.1345,,1
2.0,,,0.105,,,0.107,0.175,1
1.0,0.435,0.32,,0.3325,,0.0635,0.105,1
2.0,,0.35,0.105,0.393,0.13,0.063,0.165,1
0.0,,0.41,,,,0.146,,1
0.0,,0.415,0.115,0.5915,,,0.18,1
,0.49,0.375,0.135,0.6125,0.2555,,0.22,1
,,0.34,,0.402,0.1305,0.0955,0.165,1
