sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2.0,0.455,0.365,,,,,,1
,0.35,,,0.2255,,,,0
,,0.42,,0.677,0.2565,,,1
,,0.365,,0.516,,0.114,0.155,1
1.0,0.33,0.255,,,0.0895,,0.055,0
1.0,0.425,0.3,,0.3515,0.141,,,0
,0.53,0.415,0.15,,0.237,,,1
,,,,,0.294,,,1
,,,0.125,0.5095,,0.1125,,1
,,,,0.8945,0.3145,,0.32,1
,,0.38,,,0.194,0.1475,,1
,0.43,,,,,0.081,,1
,,,,0.5415,,,0.19,1
0.0,0.535,0.405,,0.6845,,0.171,0.205,1
,0.47,,0.1,,0.1675,0.0805,,1
,,0.4,0.13,,0.258,0.133,,1
,,,,0.2905,,,,0
0.0,0.44,,,,,,,1
,0.365,0.295,,0.2555,0.097,,,0
2.0,,,0.1,0.381,,0.075,,1
2.0,,,0.095,,0.0955,,,1
,,,,,,,0.085,1
,,0.44,0.155,,0.4275,,0.27,1
,,,0.135,0.7635,0.318,,0.2,1
,,0.48,,,,,,1
,,,0.14,0.9285,,,,1
0.0,,,,,,,,1
,,,,,0.356,0.234,0.28,1
2.0,,,0.18,,,,0.295,1
,,0.425,,,,0.227,0.2,1
2.0,0.58,0.47,0.165,,0.3935,0.242,,1
,,,0.165,1.639,0.6055,0.2805,,1
,,0.525,,,,,,1
0.0,,,,,0.815,,,1
0.0,,,0.2,,0.633,,,1
,,,0.105,,,0.124,0.125,0
0.0,,0.475,,,0.5305,,,1
,0.45,,0.105,,,,,0
,,,,0.883,0.381,,0.26,1
2.0,0.355,,,,,0.086,,1
0.0,0.45,,0.105,,,,,1
,,0.425,,0.8515,,,,1
1.0,,0.175,,,0.0315,0.0235,,0
,,,,,,,0.012,0
,0.21,,,,,0.0125,,0
1.0,0.39,,,0.203,,0.045,,0
2.0,,0.37,,0.5795,0.293,,0.14,1
0.0,,0.375,,0.4605,0.1775,,0.15,0
,,0.245,0.07,,,,,0
,,,,,0.3545,0.2135,0.245,1
,0.52,0.41,0.12,0.595,,,0.19,0
2.0,,,0.095,,0.1335,0.06,,0
,,,0.13,0.5415,,,,1
0.0,,,0.12,,0.2105,0.1055,,1
,0.405,0.31,,,,,0.11,0
,0.5,,,0.6615,0.2565,,0.22,0
2.0,,0.35,,0.4425,0.192,,,0
2.0,,0.385,,,0.2765,,,0
1.0,,0.19,0.06,,,0.014,,0
,0.505,,,,,0.13,,0
2.0,,,0.105,0.4115,,,,0
2.0,,0.405,0.11,,0.305,,,1
0.0,,,0.13,,0.302,0.1935,,1
,,,,,,0.08,,0
,,0.4,,,0.234,0.1315,0.185,0
2.0,0.475,0.355,0.12,,,0.1015,0.135,0
,0.565,,0.16,0.915,,,0.32,1
,,0.495,,,0.416,,0.485,1
,0.475,0.39,,,0.2135,,0.17,1
,,0.235,0.07,,,0.0405,,0
,0.555,0.425,0.13,0.7665,,0.168,0.275,1
,,,,,,,,0
0.0,,,,,0.48,,,1
2.0,0.57,,0.175,,,0.261,0.38,1
,0.605,,,,0.481,0.2895,0.315,1
,,,,1.0075,0.4425,0.221,,1
,,,,,,0.189,0.315,1
,0.6,,,,0.363,,,1
0.0,,,0.14,,,,0.285,1
0.0,0.615,,0.17,,,0.2355,,1
,,0.445,,,,,,1
,,0.51,,,,,,1
0.0,,0.425,,0.9885,,,,1
,,0.475,,,0.408,0.234,,1
2.0,,,,,0.38,0.216,,1
0.0,0.57,,,,,0.2225,0.44,1
,0.625,0.465,,,,0.205,,1
2.0,,0.44,0.16,,,0.2075,0.26,1
0.0,,,,,0.2205,,,1
,0.575,,,,0.3135,0.231,,1
,0.565,,0.135,0.8115,0.341,,0.255,1
2.0,0.555,0.44,,,,0.1525,0.26,1
,,,0.175,1.115,0.4015,,0.39,1
,0.625,,,,,0.318,0.39,1
2.0,,0.56,,,,,,1
,,,,,,,0.48,1
,0.535,,,,,0.1385,,1
,,,,,,,0.145,0
,,,0.13,,,0.133,,0
0.0,0.475,0.375,0.125,0.5785,,,0.155,1
1.0,,0.265,,0.2315,0.105,0.046,,0
2.0,0.55,,0.145,,,0.1915,0.255,1
2.0,0.53,0.435,0.16,,,,,1
2.0,,,,,,,0.205,1
2.0,,,,1.1735,0.4975,0.2405,,1
,,0.41,0.155,0.727,,0.1835,,1
,0.545,,,0.802,0.2935,,,1
0.0,,,,,,,,1
,,0.39,0.135,,0.231,0.179,,1
0.0,,,,0.3635,,,,1
,,,,,0.2375,0.1345,0.155,1
,,0.36,,,0.172,0.107,,1
,0.435,,,0.3325,,0.0635,0.105,1
2.0,,,,0.393,,0.063,,1
0.0,,0.41,0.125,0.6935,,,,1
0.0,,,0.115,0.5915,,,0.18,1
,,0.375,,0.6125,0.2555,,,1
,,0.34,0.105,0.402,0.1305,,0.165,1
,0.56,0.43,,0.8825,0.3465,0.172,,1
,0.405,0.305,0.085,,,,0.085,0
0.0,,,0.105,0.4205,0.163,0.1035,,1
,0.385,,0.085,,0.103,,0.085,0
0.0,,,0.14,,,0.1725,,1
2.0,,,0.075,,,,,0
1.0,,0.28,0.08,,0.081,0.0505,,0
,,0.195,0.06,,0.0285,,,0
,,,0.09,,,,0.07,0
1.0,,,,,,,,0
,,0.535,0.16,1.7255,0.63,,,1
,,0.54,,1.959,0.7665,,,1
,0.595,0.48,,1.262,,,0.41,1
,0.44,,0.125,0.4035,,,0.129,1
,,0.26,,,,0.036,,0
,0.35,,0.095,0.211,,,0.068,0
,,0.2,,0.0975,0.04,0.0205,,0
0.0,,0.33,,0.406,0.1635,0.081,,0
,0.305,,,0.156,,,,0
2.0,0.345,,,,0.094,,,1
0.0,,,,0.3555,0.151,,0.117,1
2.0,0.375,0.285,,,,,0.0925,1
0.0,0.565,0.445,,,,,,1
0.0,0.55,0.45,0.145,0.741,,,,1
2.0,,,,,,,,1
2.0,0.56,0.455,0.155,,0.34,,0.2425,1
,0.475,0.375,0.13,,,0.1165,,1
0.0,,,,0.549,0.245,0.1075,,1
2.0,0.46,,0.12,,0.224,0.108,0.1565,1
1.0,0.28,,,,,,,1
1.0,,0.13,,,,,,0
,,0.13,0.095,0.03,0.013,,,0
,,0.475,,1.053,,0.262,,1
,,0.5,0.185,1.1185,0.469,,,1
,0.635,0.515,,,,,0.45,1
0.0,0.605,,,1.0565,,0.2355,0.355,1
0.0,,,,0.9885,0.387,,,1
,0.515,,,0.722,,,0.21,1
0.0,0.575,,,,0.392,0.2425,0.34,1
2.0,,,0.215,,0.546,,0.635,1
