sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2.0,,,,,0.2245,0.101,,1
,,0.265,,,,0.0485,,0
,,,,,,,,1
,,,,0.516,0.2155,,,1
1.0,,,0.08,,0.0895,,,0
,0.425,,0.095,0.3515,0.141,0.0775,,0
,0.53,,,,,0.1415,,1
0.0,,,0.125,0.768,0.294,,,1
,,0.37,,,,,,1
,,,,,,,,1
0.0,,,,,0.194,0.1475,,1
2.0,,0.35,,0.406,0.1675,0.081,0.135,1
,,0.38,0.135,,,,0.19,1
,,,,,0.2725,0.171,0.205,1
,,0.355,,,0.1675,,0.185,1
,,,,0.6645,,,,1
,,,0.085,,,,,0
,,,,,0.188,0.087,,1
,,0.295,,0.2555,,0.043,,0
,,,,,,,,1
,,,,0.2455,,,0.075,1
1.0,0.38,,,,,,,1
0.0,0.565,,0.155,,0.4275,,,1
,,,,0.7635,,,,1
,,0.48,,,0.513,,,1
,,0.44,,,,,,1
,,,,,,,,1
2.0,,0.445,,,,,,1
,0.605,,0.18,0.9365,,,,1
,,,,,,0.227,0.2,1
,,0.47,,,0.3935,0.242,,1
,0.68,,,1.639,,0.2805,0.46,1
,,,0.165,,,,,1
,,,,,,0.3925,,1
,,,0.2,1.7095,,,0.49,1
,,,,,0.227,0.124,,0
0.0,0.54,,,,,,,1
0.0,,0.355,,,,,,0
0.0,,,,,0.381,0.2035,,1
,,,,,,,0.09,1
,,0.335,0.105,0.425,,,,1
0.0,,,0.135,,,,,1
,0.24,,,,,,0.02,0
,,0.15,0.055,,0.0255,,,0
,,,0.05,0.042,0.0175,0.0125,,0
1.0,,,0.095,,0.0875,,0.075,0
,,,,,,,,1
0.0,,,,0.4605,,,,0
1.0,,,0.07,0.161,,0.0255,,0
,,,,0.8355,0.3545,,0.245,1
,,0.41,,,0.2385,,,0
,,0.32,,,,,,0
2.0,,,0.13,0.5415,,,,1
,,,,0.4775,0.2105,,,1
,,,,0.385,0.173,,,0
,,0.4,0.14,,,,0.22,0
,,,,0.4425,,,,0
,,0.385,,,0.2765,,0.17,0
,,,0.06,,,,,0
,,,,0.583,,,,0
,0.45,0.345,,0.4115,,0.1125,,0
2.0,0.505,,,,0.305,,,1
0.0,,,,,,,,1
,,,,0.3785,,,,0
2.0,,,0.12,,0.234,,0.185,0
,,0.355,0.12,,0.234,0.1015,0.135,0
0.0,,0.44,,0.915,,,,1
,0.595,,,,0.416,,0.485,1
0.0,,,,0.5305,,,,1
,0.31,,,,,,0.045,0
,,,,0.7665,0.264,,,1
,,,0.11,,0.1405,0.0985,,0
,,0.475,0.17,,,,,1
2.0,0.57,,0.175,,,0.261,,1
,,,,,,,0.315,1
,,,,1.0075,,0.221,,1
,0.595,,,0.944,,,,1
,,,,,,0.194,,1
0.0,0.555,,0.14,0.788,0.282,0.1595,0.285,1
,0.615,0.475,,,,,0.345,1
,,,,0.941,,,0.285,1
,,,,,,,,1
,,,,,,0.225,,1
,0.595,0.475,0.16,1.3175,,0.234,,1
2.0,0.58,0.45,,,,,,1
0.0,0.57,0.465,,1.295,,0.2225,,1
2.0,,0.465,0.14,,0.4825,,,1
,,,,,,0.2075,,1
,0.46,,,,,0.114,,1
,,0.45,0.16,,0.3135,,,1
,,,0.135,0.8115,,0.1675,,1
,,,,,0.307,,,1
,0.595,0.465,,,0.4015,,,1
,,0.495,,,,0.318,,1
2.0,,,0.19,,,,,1
,,0.535,,1.606,,,,1
,,,,,,,,1
,,,,,,,0.145,0
,0.47,,,0.5225,,,,0
,,0.375,,,,,,1
,,,,,,,,0
,,,,,0.328,,,1
,,,,,,,,1
,0.53,,,,,,,1
2.0,0.605,0.47,0.16,1.1735,,,,1
,,,0.155,,,,,1
,,0.43,,,,0.183,,1
,,,,,,,,1
,,,,,,,0.2,1
,0.435,,,,,,,1
,,0.395,,,,0.1345,,1
2.0,0.465,,,,,,,1
,0.435,,,,,,0.105,1
2.0,0.425,,,,0.13,,,1
,,0.41,,,0.2975,,,1
,,,0.115,,,,0.18,1
,0.49,,,,0.2555,,,1
,,0.34,,,,,0.165,1
0.0,0.56,,0.15,0.8825,,0.172,,1
2.0,0.405,0.305,0.085,,,0.0595,,0
0.0,0.47,,0.105,,0.163,,,1
1.0,0.385,,,,,,,0
0.0,0.515,,,0.766,0.304,0.1725,,1
,,0.265,0.075,,,,0.07,0
,,,,0.1755,,,,0
,,,,,,,0.03,0
,0.375,0.275,,0.238,0.1075,,,0
1.0,0.385,0.29,,,,,0.08,0
,,,0.16,,,,0.54,1
,,,,,0.7665,,,1
2.0,,,,1.262,,,,1
0.0,0.44,,0.125,,,,,1
,0.325,,,,,,0.062,0
,,,,,0.086,,0.068,0
,,,0.065,,,0.0205,0.028,0
,,,0.115,,,0.081,0.1355,0
0.0,,0.23,,,,,,0
,,,,,,,,1
0.0,,,0.11,0.3555,,,0.117,1
,,,0.095,,,,,1
,,0.445,,,,,,1
,0.55,,,0.741,,0.1435,,1
,,,,,,,0.4465,1
2.0,0.56,,0.155,,,,,1
