Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
,745.006,,189.13298024675177,1.4246083076104537,0.7122288563098953,40496.0,225.50368994137915,0.721806549555411,,0.9042479022712342,0.83693342746246,,,,0.9978776619595496,3
60409.0,946.447,,215.0499722463753,,0.8016660179451903,61368.0,277.3357670007719,0.731414664858582,0.9843729631078086,,0.7709073762043465,,0.0012974499155401,,,0
,664.437,242.4343541923325,169.96035973167665,,,32692.0,202.86675874690425,0.7287833694083694,0.9887128349443288,0.9200552522160554,0.8367904764271248,,0.0022684498232922,0.7002183014391347,0.998803320792277,3
31751.0,671.914,244.102718983492,168.52249113548174,1.448487482820607,0.7234513988931086,,201.06374308881783,,0.9780974678085146,0.8837712953992015,0.8236849795287009,,0.0021829287324608,0.6784569455011965,0.982736393191186,6
68676.0,1082.871,,235.15909216706223,1.5891863802285529,0.7772006802895493,69854.0,295.7042424014779,0.7066304482034819,0.9831362556188622,,0.7912631597884552,0.0054416626835984,0.0013158160031917,0.6260973880384106,0.9949854417673132,0
164981.0,1541.203,554.9226250874973,382.8316956048875,1.4495211119097653,0.7239208664253602,,,0.7938687030541,0.9845849943902032,,0.825923062256948,0.0033635547431976,0.0009654652247848,0.6821489047678945,0.9887892389271868,1
31608.0,664.008,,167.7228089559975,1.4350647747184655,,31977.0,200.61045718005084,0.69929203539823,0.988460455952716,0.9008661260689276,0.8334699304054474,0.0076149422630216,,0.6946721248900614,0.996899496408554,3
,837.19,,205.81337734233844,1.4900304135726656,0.7413421792994874,49989.0,,0.7260544007531959,,,,,,0.6681959054129903,0.9956322212900798,6
47149.0,857.6899999999999,,200.3199142104972,1.4990416425162048,0.7449745601558974,,,0.7207674080868303,0.9804121353267764,0.8054186039744718,,,0.0017412415306756,0.6657435364806235,,0
171308.0,1592.2720000000002,603.4213539824467,,1.660627592341277,0.7983588612742991,173826.0,467.029035424449,0.7866211767082841,0.985514249882066,0.8490885658393271,,0.0035224353444231,0.0007796786099842,0.599027021495285,,1
,1125.18,435.70008509032346,247.4989462743194,1.7604118791172887,,85328.0,327.33888728156387,0.7988229710488847,0.9862647665479092,0.8353162708290982,0.7512940632400942,0.0051772908062446,0.0010174712598112,0.5644427694598105,0.9936517564389116,2
39710.0,737.023,276.88869790088137,,1.513235343669597,0.7505305610724183,,224.85627036272152,0.726291723822588,,0.918644901882795,0.8120817933970492,0.0069727700302412,0.0018706140850512,0.6594768391669676,0.997943661358966,3
55517.0,,,,1.634671880535459,0.7910561380384111,56259.0,265.86921560245,0.6768219832735962,0.9868109991290284,0.869745452690357,0.7801115847233366,,0.0014024649260377,0.6085740846195555,0.9948189433501944,6
,1550.0259999999998,599.0795386160738,343.5747121937734,1.743665984003496,0.8192025257180102,163513.0,451.73656211705816,,0.9801850617382104,0.8382860982513995,0.7540510616680536,0.0037378693767264,,,0.991436279124438,1
66823.0,1033.42,379.3587848852446,225.09516268989125,1.685326243140458,0.804939474506804,68016.0,,0.7523756980724193,0.9824600094095508,,,0.0056770690463649,0.0012239834134333,0.591201866873744,,0
38947.0,,259.5277048851404,191.46017446838732,,,39327.0,,0.7376325757575758,,0.943436157873487,0.8580415890520373,0.0066636122136529,,,0.9979802639570085,3
43334.0,751.813,263.4882989154022,,1.2560884925848366,,43677.0,,0.7816378066378067,0.9921468965359342,0.9634273719267208,0.8914728376080933,0.0060804056610375,,0.7947238201930259,,5
