Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
69354.0,1088.995,373.5001394359256,237.30933746083505,1.5738956731846558,,70740.0,297.16031933211144,0.7584645669291339,,,0.7956096610322407,0.0053854159736413,0.001331064832467,0.6329947327278372,0.9962676709890208,0
73658.0,,,242.33685060330265,,0.7804549925015108,74965.0,306.24218910219184,0.7986165322230896,,0.7860617076665206,0.7900832299961228,0.0052622594215121,0.0012648627183101,,0.9984317998875804,0
,,,232.68399787455573,,,,300.50497744762345,0.8273432487605716,0.984535939365335,,0.7685418576988189,,0.0011864263644046,0.5906565870351516,,0
58260.0,,319.51590409274365,232.96705738624811,,0.684380468516288,,,0.7354017823331903,0.982312971049925,,0.8524085930901641,,,0.7266004095739531,0.9965374048326014,0
70002.0,1048.285,382.0247491750567,234.11210309072325,,0.790223146932604,,,,,0.8005004295615061,,0.0054573404927724,0.0012555556031149,,,0
,,466.1359798509625,,1.6129309403801246,0.7846102280606252,107112.0,366.5791156495942,0.7478883219954648,0.9853424452909104,,0.7864209833508249,0.0044165922556987,0.0010420473194899,0.6184579630544783,,0
85601.0,,407.7603520208111,268.7694157639238,,,87003.0,,,0.9838856131397768,0.8324892674468901,0.8096353891189939,0.0047634998658988,,0.655509463313865,,0
76904.0,1129.184,,246.66028230231305,1.6148642533214168,,,,,0.9813314277693416,0.7579304613468008,0.7855869829845454,,0.0012168672232927,0.6171469078347603,,0
41488.0,759.552,283.14277715886533,186.9854891254084,1.5142500013408295,0.7509202179760333,42005.0,,0.7084336526475761,0.9876919414355434,0.9036855546927828,,,,,,0
68725.0,1130.424,371.8093491396061,236.3081529980224,,0.7720492582691406,,295.809715377849,0.6925759087381967,0.9751823367483043,,,0.0054101032977752,0.0013370690339501,,,0
,,363.7363749081276,221.0639331726245,1.6453899543354864,0.7941217832504229,,,0.7806140263367917,0.9791650373058454,0.8035896331216335,0.7761613682885556,,0.0013007900101931,0.6024264696235629,,0
60340.0,,345.4561468352179,,,0.7637634814883754,61109.0,,,0.987415928913908,,,,0.0014636139219601,0.6437682814886528,,0
,,,230.3113239516975,1.638576100137204,0.7921811903318035,69141.0,294.5393855158848,0.7998309621073391,0.9854644856163493,0.8213772514555474,0.7804794426314584,0.0055386672393185,,0.6091481603703122,,0
81995.0,1186.252,,255.56147985444755,1.6005847757226344,,,323.1087687924295,,0.982611509239508,0.7322229198492628,0.7899046463517903,0.004988692163134,,,,0
,,,,1.5033348563941002,0.7466760983541281,63945.0,,0.7653613498885705,,0.8029186034645904,0.8125246409330023,,,,0.992496098011105,0
70341.0,1168.554,,223.4911531185705,1.8028160476891195,,71605.0,299.26734338416554,0.6733258031167438,0.9823476014244816,,0.7427584082228915,,,0.5516900529858036,,0
,921.145,310.3337608079893,250.96937247247035,1.2365403704471185,,61578.0,278.4011207703882,,,0.901541464175776,0.8971022683627434,0.0050979689326804,0.002036783023494,0.8047924799015798,0.9951583912305544,0
72651.0,1068.024,397.2520370537827,,1.7020906732400267,,,,,,0.8003674839422106,0.7656137502616361,,0.0011588926216263,0.586164414589687,0.9977049830583066,0
63048.0,,358.5487664221666,,,0.7800096950799503,63896.0,283.32879630645124,0.7517527543282301,0.9867284337047704,0.8470704881983778,0.790209931925553,,,,,0
82032.0,1144.548,,,1.6867909266004384,0.8053190169564792,,323.1816615059012,0.7557766721945827,,0.7869101416201906,0.769242438341345,0.005121535335655,0.0011061980268394,,0.9981314223066244,0
74933.0,,373.0301534830213,,,0.727282138467707,76038.0,308.8813021301871,,0.9854677924195796,0.8047475980263531,0.8280330671559131,,0.0014435814854872,,,0
71973.0,,379.7684961216777,,,0.7704398218685548,,,0.8030460251046025,0.9893875867757236,0.8650646965707989,0.7971149000744177,0.0052765411490653,,,,0
69963.0,,379.3123889921056,,,0.7808231579624472,,298.4621555043556,,0.9809043112513144,0.7528718037621125,,,,,0.9910070793476758,0
,,335.2396034588863,,1.5412756413548372,0.7609477087598094,57887.0,269.7085865704118,,0.9869573479364968,,0.8045248347380557,,0.0015163989418364,,0.9976063948447024,0
60444.0,1015.689,,,1.6172967528644715,,,,0.7448979591836735,0.9758475944462384,,,,0.0013689900751743,0.6160671482563891,0.9963633984215332,0
87745.0,,415.3573846298596,270.43698854796065,,0.7589965096323957,89355.0,334.2460229423633,0.7136524822695035,0.981981981981982,,0.8047191053078842,0.0047336872144265,0.0012244937415425,0.6475728384475216,0.9945908730129048,0
78161.0,1149.645,418.6997309751655,,1.7301320585078748,,80292.0,,,0.9734593732875008,,,,,0.5676685866090794,,0
76246.0,1103.271,384.0908865099912,,,,77508.0,311.57570882191254,,0.9837178097744748,,,0.0050375217914381,,0.6580504314472314,0.9942536560979562,0
,,385.9260831196088,,1.5000688114003933,0.745383344243722,78905.0,314.1761010421524,0.7907384740922072,0.9824979405614348,0.7960872515065641,,0.0049781497745163,0.0013487261493969,0.6627321329428105,,0
79669.0,,399.2322775722064,,1.559668524518767,,,,,0.981459580653904,0.7670587482923795,,0.0050111370491936,0.0012520233455009,,0.9926142363668764,0
67437.0,,380.6478801062016,,1.68007210259898,0.8035683048664494,,,0.799983392251299,0.9822877368796702,0.781736955174288,0.7698050660881869,0.0056444960497382,,,,0
67429.0,,393.2619082161088,,1.7932973135924604,0.830088267842368,68968.0,293.00728533937047,0.7146687864334923,,0.66997543587687,0.7450690728438273,0.0058322369932241,0.0011086668764711,,0.9955094135690442,0
,,,,1.4071322228741403,0.703530294387827,,285.4040992600352,,,0.762093453503415,,,0.0016394479626104,0.7080196446183304,0.99627725637035,0
58857.0,,,,1.3533353960482946,,,273.7499952227899,,,0.812804123722717,0.8575320041191516,,0.0018092008091805,0.7353611380886085,0.9951902570536716,0
67623.0,992.572,,,,0.7769283779762467,68500.0,293.4284882788751,,0.9871970802919708,,0.792008791639213,0.005478704034117,,0.6272779260338063,0.9963292507604508,0
73724.0,1080.903,367.5997335568061,258.7821968729742,1.4204985427851748,,,306.3793599380597,0.7323042692254207,0.9761665166039936,0.7929490991394839,,0.0049861609999024,,0.6946541477697974,,0
68676.0,,373.7116264588063,235.15909216706223,1.5891863802285529,,,,0.7066304482034819,0.9831362556188622,0.7359721994157542,0.7912631597884552,,0.0013158160031917,,,0
54631.0,,303.9114566736381,229.35428905637448,,,55557.0,,,0.9833324333567328,,,0.0055629854235441,0.0019462468993933,0.7531042951291635,,0
82319.0,1166.127,,268.9452484477423,1.4553980741832977,,83725.0,,0.6903060796645702,0.9832069274410272,,,0.0047549459620694,,,,0
,1029.742,345.59293352608427,,1.4735951296613907,,64555.0,283.7217364545607,,0.9793664317248858,0.7492523443438296,,,0.0015317240754986,0.6739931938651977,0.9931930879046807,0
,960.008,,217.44511227075697,,0.7817333313717728,,275.0168152602725,0.7309968866519818,,,,0.0058698392688446,,,,0
72775.0,,,249.1056703086541,1.4949468836590798,0.7433343236662906,,,0.7868928679555383,0.986271480457527,0.8337657781297189,0.817404060621594,0.0051171383789725,,0.6681493983206703,0.998847860838175,0
,,384.83845454289616,,1.5129620548480744,,77525.0,,,,0.8585955288408159,0.8103649318665838,0.0050381417103213,,0.6566913227991329,0.993549053143076,0
,,,215.13717857046092,1.6618054065439083,0.7986806068138298,61010.0,,0.6916752665978673,,0.8547887348535209,0.7751641681682515,0.0059268932295053,0.0013200233808127,,,0
72181.0,,400.9105866860232,,1.7350591492080152,,73688.0,,0.7140765509531771,0.979548908913256,0.7500411624945321,,,0.0011201606713055,0.5717918539216893,,0
57343.0,1021.149,,215.64613342319828,1.5836695087865875,,58908.0,270.2061716796055,0.6752908756889161,0.9734331499966048,,,0.0059556041049481,,0.6260053825183747,,0
70966.0,1038.1280000000002,361.02011915295645,,,,72074.0,300.5939412757276,0.7643985824922715,0.9846269112301246,0.8274816681075305,0.8326237938788458,,0.0015081901888389,0.6932623821332028,0.9970863684600478,0
,,351.48618926549585,,1.5056367487217044,,65556.0,,0.7302344601962922,0.9805967417170052,0.7493657133436359,0.8139509610888007,,0.0014803966605781,0.6625161670573825,,0
73078.0,,378.1351804666314,,1.531258476631446,0.757308232431931,,305.0340955535236,0.7902374670184696,0.989827845426594,,0.806680021618463,,,,0.9964398974784006,0
50712.0,877.164,316.2129383742451,,1.546535096274184,,51454.0,,,,0.8282453458076628,,,0.0016038798500042,0.6457457934141362,0.9986685327863803,0
80390.0,,,240.14657721345225,1.7795980554206312,0.8271884288582828,,319.9308159606694,0.6697101726967518,0.9849180970583552,0.7804085548130489,,,0.0010299284570501,0.5604224186967672,,0
96319.0,1252.315,,,1.534416122796462,0.7584650688369545,98108.0,350.19588762483505,,0.9817649936804338,,0.8050841783805559,,0.0011703148486524,0.6481605342786949,0.994547973957598,0
,,382.49855130732976,,1.6813723970748344,,,,0.750760582010582,,0.7703860744328953,,,0.0012170687739921,0.592727440155463,0.9965955568662216,0
60380.0,1011.9840000000002,330.56403143059947,233.08595075689104,1.4182065901319734,,61607.0,,0.8137905008356245,0.9800834320775236,0.7408933222229342,0.8387760422032089,,,0.7035452489740791,0.9977725085510788,0
77685.0,1089.3829999999998,386.3624876999661,259.73274886036245,,0.7403228796440828,79154.0,314.5021685660547,0.7656712004730929,,,,,,0.6626090774869067,0.9856565745895044,0
74557.0,1115.534,,,1.82677975222124,,,,0.735276134122288,0.9801361939317452,,,,0.0010244572997865,0.5445889618100499,,0
71717.0,,415.6042125040871,220.5620775580111,1.8842958730962127,0.8475583492425424,,,0.6791382575757576,0.9868180254557964,,0.7270866582618525,0.0057950585287182,0.0009990386534852,,,0
59829.0,,359.84037372992714,,,0.8059275230747307,,276.00117521844004,0.6744791666666666,,0.7878049792664217,,,0.0012840504178962,0.5883043834290662,,0
,943.815,,,1.4464717622087742,,60606.0,,0.7431771690864641,0.9831039831039832,,,0.0055646465648228,,0.6901124625471411,,0
71342.0,1075.003,391.5659601213989,232.52452246419304,,0.8045888241386618,72680.0,,0.7238727221072284,0.9815905338470006,,0.7697022729001953,0.0054885755953211,0.0011883120169693,,0.9976580410447858,0
73021.0,,378.710539414536,246.23347176389888,1.5380140510615177,,74208.0,304.9151108031649,,0.9840044200086244,0.7847503119853415,,0.0051863236522991,,,0.9970189543407512,0
,1021.513,,,,0.6429556109299891,,296.8988382616287,,0.9814155904909062,,0.873869534059642,,,0.7636479625576158,,0
,1059.216,355.2919273600474,,,0.7556617650868865,66071.0,287.200761535512,0.7308551444043321,0.9805058194972076,,0.8083514975122617,0.0054843389061952,,0.6534321435303161,0.9976641181450684,0
52808.0,928.664,,202.73214620841367,1.6405019356272172,,,,0.702682563338301,0.9761182994454712,,0.7796605393735235,,0.0014354948019701,,0.9972128248053124,0
82632.0,1104.57,384.8359962899038,,1.3966747350397393,0.6981143125924423,,,0.7641135184620079,0.9875115025634283,0.8510824617874463,0.8428562348929255,0.0046572271794208,,0.7104066326978783,0.9922069954937826,0
70573.0,1049.0159999999998,,,,0.8155928246531318,,,0.6726362943194815,,0.8059056839450888,,0.005592455999142,0.0011479292283614,0.5768546365858178,0.9969382315370752,0
80951.0,1107.182,395.5388204042448,,1.5119207567519457,0.7500242537370485,82239.0,,,,0.8298393960013426,0.811665439661146,0.0048861511334541,,0.6588007859403215,,0
62839.0,952.704,,222.5298568028776,1.62056113634316,0.7869080991321159,,,,0.9914172569932,0.8700078113474834,0.7843609860845893,0.0057388443102333,0.0013398868996663,,0.9970051170274994,0
63653.0,1016.303,,228.64441465430565,,0.7651769744649645,64755.0,,,0.9829820091112657,0.7744302808508122,,0.0055792683864913,,0.642594101841297,,0
77546.0,1129.375,407.53075877773546,243.1571515597404,1.6759974204485228,,,314.22067681174786,,0.9804407469687584,0.7639992373299577,0.7710354863867385,,0.0011457192802614,,,0
65219.0,,353.6505457354904,235.3089993006137,1.5029197641680168,0.7465123893062922,,288.16559452523575,0.7194356502266885,,0.8016544141281532,0.8148314713495919,,0.0014745215961541,,,0
72422.0,,349.4805571626464,265.1379862796517,1.3181082125065064,0.6514832099146853,73542.0,303.6619078989163,,0.984770607272035,0.8725918170231319,,0.004825613172277,,0.7549785169628638,0.9951433834747336,0
,1057.513,,260.4763756822854,1.4055358849027229,0.7027140337461573,,,0.7866654005233392,,0.8377739632216796,0.8415675732325636,0.004910456337981,0.0015193491568712,0.7082359803165463,0.9954510853141644,0
,1059.0839999999998,,,1.4382777546703207,,76407.0,,,0.9839412619262632,,0.8313518882937294,0.0049501574304111,0.0014586071027126,0.6911459621695498,0.9940598626186784,0
64828.0,1010.288,356.1744539997736,,,0.7567130994775471,65960.0,287.3004928747793,0.7434062657676254,,0.7981455532097407,,0.0054941453384305,0.0014347436846924,0.6506496606949066,0.9952620054361052,0
,,,270.20066068325946,1.5827982537045842,0.7751375938480324,92071.0,339.4415109577257,0.6862884877900803,0.9828719140663184,,,0.0047259833124769,0.0011568681860529,0.6299498339470134,0.9970834970928256,0
79613.0,1131.686,,,,,80930.0,,0.7793200661726558,0.9837266773755096,,0.781920273811271,0.0051144694739132,0.0011793161571994,,,0
62209.0,,344.174160971056,231.39784145116656,1.4873697991849648,0.7402535970835045,,281.4373088956575,0.7798741349914753,0.9814776832904722,,0.8177177162329904,,0.001525873157236,0.6686622634412974,0.9945480564972464,0
57812.0,906.071,,,,,,,0.7693904711205749,,0.8849187498226866,,,,0.877981368963497,0.9972040530559249,0
78657.0,1149.889,399.2833714998792,,,,80316.0,316.4635885378185,0.7850940232363157,,,,,,0.6281813649949312,,0
50166.0,,313.0215817417072,204.6558145966169,,,51209.0,252.73174513935555,,,,0.8073939941556477,0.0062397157784496,,,,0
,989.333,,,1.4751795821842535,,,286.594980819388,0.7859405458089669,,0.828231825838377,,0.0054047609186591,0.0015220063120432,,0.9967241804713274,0
80324.0,1099.0389999999998,404.7830227528043,254.22833859350223,1.5922026041323074,0.778164291198441,81394.0,319.7994577720657,,0.9868540678674104,0.8356587861860357,,,0.0012110956935275,0.6241814642758332,0.9938233528710984,0
,1060.894,,,1.6515147374440005,,71978.0,300.19127571962497,0.7757634215314466,,0.7902270501072008,0.7764505698576529,,0.0012247099719511,,,0
,,367.6958053264532,,,0.7079821160988897,75991.0,,0.7580635364149912,0.9853798476135333,,0.8397486256057078,0.0049104674856631,0.0015062595357348,0.7051777542066753,0.9985095413692424,0
58910.0,,358.49945895543215,209.88839024633657,1.708048065615623,,60140.0,273.87322172923086,0.7612094585863807,0.979547721982042,,,0.0060855450510173,0.00127856705295,,0.9968325714400272,0
,,399.7272702599882,254.81910365644825,,,81088.0,318.79657102971703,0.7181376518218624,,0.7539403936372502,,0.0050077958214002,0.0012497577281694,0.6360624056039491,,0
51674.0,910.012,318.88585743066244,,,0.760763262850134,,,,0.9801965173185628,0.7841293438336094,,,,,,0
61301.0,984.768,,,1.4181900184390006,0.7090838908068912,,279.3758352682103,0.7880825351931606,,,,0.0054344623509721,0.0016580404765158,0.7032818195547887,,0
62391.0,965.2759999999998,,232.14084164328332,,0.7351204731224686,63399.0,,0.7389321837174598,0.9841006955945676,0.8414509284239198,0.8231016854845647,,,0.6774963846475314,,0
69522.0,,363.17925777358585,244.66590624032565,,,70630.0,,0.7862167235880849,0.9843126150361036,0.8300371086960296,,,,,0.9961801503792512,0
,1094.5169999999998,402.6628880014735,231.48339223794525,1.7394893176075898,0.8182367699836341,,,0.6753775540420491,,,0.7570547455792692,0.0055171392086138,0.0011178997257482,0.5731318878040922,0.99695679641549,0
,919.923,325.38662859922766,208.91742051711128,,0.7666552108480327,,,0.6966846347079757,,0.7907120655025048,0.8002231024888002,,,,,0
68187.0,1052.8960000000002,,,1.6268126935996607,,69510.0,,0.7573304011728642,,,,0.005530325341222,0.0012715832260131,,,0
70483.0,1068.725,371.4852201367336,242.91510708780615,1.5292800212810698,,,,,0.9796516880481464,0.77546519011924,,0.005270564818988,0.0013748640681716,0.6502965054227826,0.9944854536519584,0
,1038.26,365.5093152884411,261.7217922032433,1.3965566726847118,0.6980522294845326,,308.73905693490286,0.7870396652684476,,0.8727113947227692,,0.0048823107940858,0.0015331253988984,0.7134872997138912,0.9964254492912316,0
88907.0,1210.626,405.2430606224961,,,,91061.0,336.4519404071986,0.7806803414000211,,,,,0.0013359468978684,0.6893105114728357,0.9942342559750602,0
,1213.89,,255.55795596274075,1.6522385407246416,,86165.0,328.13530035653554,,,,0.7771248551341371,0.004993055178564,0.0011233350915579,0.6039230404672534,0.9978249230916036,0
,929.665,317.018812912238,,1.3592039871892898,0.6772806708008811,58918.0,,0.774646757656369,0.9835534132183712,0.8425639007299235,0.8568267110047119,,,,0.997862342852856,0
81061.0,1141.82,417.82955124874735,,,,82201.0,321.2632421173904,,0.9861315555771828,,,,0.0011112569743274,,0.9941581462919472,0
,1075.6750000000002,360.4960635601804,,,0.7091924208219919,72747.0,301.2159523627985,,0.9795592945413556,0.7739154764986277,0.835559615791794,0.005058883855742,,,0.99027666023827,0
,,,257.432096750058,,0.7310138143453582,,,0.7470962280494527,0.9769091166514358,0.7315547302954859,,0.0049706294078761,0.0014134932450444,,0.9950296904225008,0
59936.0,,295.4328604484885,,1.1374500557887155,,60869.0,276.247869409425,0.834159104826588,0.9846720005257192,0.8841237129338988,0.9350614179819424,,,,,0
55676.0,,333.102779952971,215.62286077989611,1.5448398131262908,0.7622214907673933,57508.0,266.2496664649084,,0.968143562634764,,,0.0059828791571407,,,0.9869725722285824,0
65459.0,1000.764,348.1530578522245,241.19683757544013,1.4434395631050976,0.7211397166878936,66423.0,,,0.9854869548198666,,,,0.001551167598845,0.6876050491932543,,0
,1181.556,418.3022937658871,,1.5181822874242177,,91791.0,338.84457969109974,0.7844938580923548,0.9824056824743168,,,,0.0012320270096807,,0.9961953583428208,0
71525.0,1042.205,,,1.462008428637039,,72758.0,,,,,0.8263212836408859,0.0051059573991912,,0.6828068637979214,0.998269390003784,0
70978.0,1053.128,370.86451163101486,,1.5116141683049191,,72273.0,,0.8024465246687469,0.9820818286220304,0.804213394816726,,,,,0.993217300382628,0
67063.0,,370.0897581639312,,1.5972947223125689,0.7797760613821408,68087.0,292.210991560164,0.7177119006849315,0.9849604182883664,,,,0.0013230058891821,,0.9957814216308248,0
